timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
33116000,0,5.550582e-05,5.1207564e-05,4.7509353e-08,0.0,0.0,0.0
33128000,0,5.1034258e-05,5.2096813e-05,4.4302155e-08,0.0,0.0,0.0
33136000,0,5.569548e-05,5.1257095e-05,4.774101e-08,0.0,0.0,0.0
33148000,0,5.1036568e-05,5.209556e-05,4.4372122e-08,0.0,0.0,0.0
33156000,0,5.5697066e-05,5.1256644e-05,4.7813224e-08,0.0,0.0,0.0
33168000,0,5.103741e-05,5.2095333e-05,4.4441045e-08,0.0,0.0,0.0
33176000,0,5.5697554e-05,5.1256484e-05,4.7884633e-08,0.0,0.0,0.0
33188000,0,5.1037638e-05,5.209525e-05,4.4509523e-08,0.0,0.0,0.0
33196000,0,5.5697685e-05,5.1256415e-05,4.795579e-08,0.0,0.0,0.0
33208000,0,5.103767e-05,5.209521e-05,4.457786e-08,0.0,0.0,0.0
33216000,0,5.5697703e-05,5.1256375e-05,4.8026866e-08,0.0,0.0,0.0
33228000,0,5.1037638e-05,5.2095183e-05,4.464615e-08,0.0,0.0,0.0
33236000,0,5.569768e-05,5.125635e-05,4.8097917e-08,0.0,0.0,0.0
33248000,0,-0.0005242451,3.5977457e-05,-3.2923551e-06,0.0,0.0,0.0
33256000,0,5.6411405e-05,5.095876e-05,4.8626177e-08,0.0,0.0,0.0
33268000,0,-0.0005241464,3.604283e-05,-3.2922896e-06,0.0,0.0,0.0
33276000,0,5.6413537e-05,5.0958322e-05,4.8699118e-08,0.0,0.0,0.0
33288000,0,-0.0005241156,3.6071062e-05,-3.2922364e-06,0.0,0.0,0.0
33296000,0,5.6414156e-05,5.0958126e-05,4.8770957e-08,0.0,0.0,0.0
33308000,0,-0.0005241205,3.6078272e-05,-3.292194e-06,0.0,0.0,0.0
33316000,0,5.641433e-05,5.0958046e-05,4.8842477e-08,0.0,0.0,0.0
33328000,0,-0.000524137,3.60787e-05,-3.2921548e-06,0.0,0.0,0.0
33336000,0,5.641436e-05,5.0958006e-05,4.891389e-08,0.0,0.0,0.0
33348000,0,-0.0005241572,3.6076934e-05,-3.2921168e-06,0.0,0.0,0.0
33356000,0,5.6414337e-05,5.0957973e-05,4.898527e-08,0.0,0.0,0.0
33368000,0,5.5506058e-05,5.1224248e-05,4.836641e-08,0.0,0.0,0.0
33376000,0,5.103359e-05,5.2096588e-05,4.5122693e-08,0.0,0.0,0.0
33388000,0,5.5503428e-05,5.1207688e-05,4.8432575e-08,0.0,0.0,0.0
33396000,0,5.10359e-05,5.2095333e-05,4.5192692e-08,0.0,0.0,0.0
33408000,0,5.5504675e-05,5.120734e-05,4.85044e-08,0.0,0.0,0.0
33416000,0,5.103674e-05,5.2095107e-05,4.5261647e-08,0.0,0.0,0.0
33428000,0,5.5505057e-05,5.1207204e-05,4.8575597e-08,0.0,0.0,0.0
33436000,0,5.103697e-05,5.2095023e-05,4.533015e-08,0.0,0.0,0.0
33448000,0,5.5505156e-05,5.1207146e-05,4.864659e-08,0.0,0.0,0.0
33456000,0,5.1037e-05,5.2094983e-05,4.539851e-08,0.0,0.0,0.0
33468000,0,5.550516e-05,5.120711e-05,4.8717517e-08,0.0,0.0,0.0
33476000,0,5.103697e-05,5.2094958e-05,4.5466823e-08,0.0,0.0,0.0
33488000,0,5.5505134e-05,5.120708e-05,4.8788422e-08,0.0,0.0,0.0
33496000,0,-0.00052445836,3.5976984e-05,-3.2921182e-06,0.0,0.0,0.0
33508000,0,5.569479e-05,5.1256615e-05,4.902311e-08,0.0,0.0,0.0
33516000,0,-0.00052435976,3.604234e-05,-3.2920525e-06,0.0,0.0,0.0
33528000,0,5.5696375e-05,5.1256164e-05,4.9095373e-08,0.0,0.0,0.0
33536000,0,-0.00052432896,3.6070545e-05,-3.291999e-06,0.0,0.0,0.0
33548000,0,5.5696863e-05,5.1256004e-05,4.9166825e-08,0.0,0.0,0.0
33556000,0,-0.0005243339,3.6077727e-05,-3.2919563e-06,0.0,0.0,0.0
33568000,0,5.5696994e-05,5.1255935e-05,4.923802e-08,0.0,0.0,0.0
33576000,0,-0.00052435044,3.6078123e-05,-3.291917e-06,0.0,0.0,0.0
33588000,0,5.569701e-05,5.1255898e-05,4.9309133e-08,0.0,0.0,0.0
33596000,0,-0.00052437076,3.6076322e-05,-3.2918788e-06,0.0,0.0,0.0
33608000,0,5.569699e-05,5.125587e-05,4.938022e-08,0.0,0.0,0.0
33616000,0,5.55056e-05,5.1223924e-05,4.921947e-08,0.0,0.0,0.0
33628000,0,5.6410674e-05,5.0958275e-05,4.9914423e-08,0.0,0.0,0.0
33636000,0,5.550297e-05,5.1207364e-05,4.9285514e-08,0.0,0.0,0.0
33648000,0,5.6412802e-05,5.0957835e-05,4.9987424e-08,0.0,0.0,0.0
33656000,0,5.5504217e-05,5.1207015e-05,4.9357375e-08,0.0,0.0,0.0
33668000,0,5.6413424e-05,5.0957642e-05,5.0059306e-08,0.0,0.0,0.0
33676000,0,5.55046e-05,5.1206884e-05,4.9428596e-08,0.0,0.0,0.0
33688000,0,5.6413595e-05,5.0957562e-05,5.0130858e-08,0.0,0.0,0.0
33696000,0,5.5504694e-05,5.1206825e-05,4.949961e-08,0.0,0.0,0.0
33708000,0,5.6413624e-05,5.095752e-05,5.020231e-08,0.0,0.0,0.0
33712000,0,5.569678e-05,5.1255738e-05,4.97367e-08,0.0,0.0,0.0
33728000,0,5.103264e-05,5.2096268e-05,4.6285706e-08,0.0,0.0,0.0
33736000,0,5.5694363e-05,5.125632e-05,4.9807113e-08,0.0,0.0,0.0
33748000,0,5.1034953e-05,5.2095013e-05,4.635576e-08,0.0,0.0,0.0
33756000,0,5.5695953e-05,5.125587e-05,4.987941e-08,0.0,0.0,0.0
33768000,0,5.1035797e-05,5.2094787e-05,4.6424756e-08,0.0,0.0,0.0
33776000,0,5.569644e-05,5.125571e-05,4.995089e-08,0.0,0.0,0.0
33788000,0,5.1036026e-05,5.20947e-05,4.6493295e-08,0.0,0.0,0.0
33796000,0,5.569657e-05,5.125564e-05,5.002211e-08,0.0,0.0,0.0
33808000,0,5.103606e-05,5.209466e-05,4.656169e-08,0.0,0.0,0.0
33816000,0,5.569659e-05,5.1255603e-05,5.009324e-08,0.0,0.0,0.0
33828000,0,5.1036026e-05,5.2094638e-05,4.663004e-08,0.0,0.0,0.0
33836000,0,5.5696568e-05,5.1255574e-05,5.016435e-08,0.0,0.0,0.0
33848000,0,-0.0005247573,3.597843e-05,-3.291796e-06,0.0,0.0,0.0
33856000,0,5.6410227e-05,5.0957977e-05,5.0702198e-08,0.0,0.0,0.0
33868000,0,-0.0005246588,3.6043766e-05,-3.29173e-06,0.0,0.0,0.0
33876000,0,5.6412355e-05,5.0957537e-05,5.0775235e-08,0.0,0.0,0.0
33888000,0,-0.0005246281,3.6071935e-05,-3.2916762e-06,0.0,0.0,0.0
33896000,0,5.6412973e-05,5.0957344e-05,5.084714e-08,0.0,0.0,0.0
33908000,0,-0.00052463316,3.6079073e-05,-3.2916332e-06,0.0,0.0,0.0
33916000,0,5.6413148e-05,5.0957264e-05,5.0918718e-08,0.0,0.0,0.0
33928000,0,-0.00052464975,3.6079426e-05,-3.2915934e-06,0.0,0.0,0.0
33936000,0,5.6413177e-05,5.095722e-05,5.099019e-08,0.0,0.0,0.0
33948000,0,-0.0005246701,3.607758e-05,-3.291555e-06,0.0,0.0,0.0
33956000,0,5.6413155e-05,5.095719e-05,5.106163e-08,0.0,0.0,0.0
33968000,0,5.550495e-05,5.122347e-05,5.0428643e-08,0.0,0.0,0.0
33976000,0,5.1031973e-05,5.209604e-05,4.710693e-08,0.0,0.0,0.0
33988000,0,5.5502318e-05,5.120691e-05,5.0494513e-08,0.0,0.0,0.0
33996000,0,5.1034283e-05,5.2094783e-05,4.717701e-08,0.0,0.0,0.0
34008000,0,5.5503566e-05,5.120656e-05,5.056642e-08,0.0,0.0,0.0
34016000,0,5.1035124e-05,5.2094558e-05,4.7246036e-08,0.0,0.0,0.0
34028000,0,5.5503948e-05,5.1206425e-05,5.0637684e-08,0.0,0.0,0.0
34036000,0,5.1035353e-05,5.2094474e-05,4.7314604e-08,0.0,0.0,0.0
34048000,0,5.5504042e-05,5.1206367e-05,5.0708735e-08,0.0,0.0,0.0
34056000,0,5.1035386e-05,5.2094434e-05,4.7383022e-08,0.0,0.0,0.0
34068000,0,5.550405e-05,5.120633e-05,5.0779718e-08,0.0,0.0,0.0
34076000,0,5.1035353e-05,5.209441e-05,4.7451394e-08,0.0,0.0,0.0
34088000,0,5.5504024e-05,5.12063e-05,5.0850684e-08,0.0,0.0,0.0
34096000,0,-0.00052497216,3.5977027e-05,-3.291553e-06,0.0,0.0,0.0
34108000,0,5.5693676e-05,5.125584e-05,5.1090257e-08,0.0,0.0,0.0
34116000,0,-0.0005248737,3.6042347e-05,-3.2914868e-06,0.0,0.0,0.0
34128000,0,5.5695262e-05,5.125539e-05,5.1162605e-08,0.0,0.0,0.0
34136000,0,-0.00052484305,3.6070487e-05,-3.2914327e-06,0.0,0.0,0.0
34148000,0,5.569575e-05,5.125523e-05,5.1234124e-08,0.0,0.0,0.0
34156000,0,-0.0005248481,3.6077596e-05,-3.2913895e-06,0.0,0.0,0.0
34168000,0,5.569588e-05,5.125516e-05,5.1305378e-08,0.0,0.0,0.0
34176000,0,-0.0005248648,3.6077916e-05,-3.2913497e-06,0.0,0.0,0.0
34188000,0,5.5695895e-05,5.1255123e-05,5.137655e-08,0.0,0.0,0.0
34196000,0,5.5504515e-05,5.1223175e-05,5.121141e-08,0.0,0.0,0.0
34208000,0,5.6409524e-05,5.095752e-05,5.192003e-08,0.0,0.0,0.0
34216000,0,5.5501892e-05,5.120661e-05,5.1277176e-08,0.0,0.0,0.0
34228000,0,5.641166e-05,5.095708e-05,5.1993123e-08,0.0,0.0,0.0
34236000,0,5.5503144e-05,5.120626e-05,5.1349115e-08,0.0,0.0,0.0
34248000,0,5.641228e-05,5.0956885e-05,5.2065072e-08,0.0,0.0,0.0
34256000,0,5.5503526e-05,5.120613e-05,5.14204e-08,0.0,0.0,0.0
34268000,0,5.6412453e-05,5.0956805e-05,5.2136684e-08,0.0,0.0,0.0
34276000,0,5.5503624e-05,5.120607e-05,5.1491476e-08,0.0,0.0,0.0
34288000,0,5.6412482e-05,5.095676e-05,5.2208193e-08,0.0,0.0,0.0
34296000,0,5.5503628e-05,5.1206032e-05,5.1562484e-08,0.0,0.0,0.0
34308000,0,5.641246e-05,5.095673e-05,5.2279667e-08,0.0,0.0,0.0
34316000,0,5.5503602e-05,5.1206003e-05,5.1633467e-08,0.0,0.0,0.0
34328000,0,5.1031027e-05,5.209572e-05,4.8270913e-08,0.0,0.0,0.0
34336000,0,5.569325e-05,5.1255545e-05,5.18749e-08,0.0,0.0,0.0
34348000,0,5.1033334e-05,5.2094463e-05,4.8341043e-08,0.0,0.0,0.0
34356000,0,5.569484e-05,5.1255094e-05,5.194728e-08,0.0,0.0,0.0
34368000,0,5.1034174e-05,5.2094238e-05,4.841011e-08,0.0,0.0,0.0
34376000,0,5.5695324e-05,5.1254934e-05,5.2018823e-08,0.0,0.0,0.0
34388000,0,5.1034403e-05,5.209415e-05,4.8478714e-08,0.0,0.0,0.0
34396000,0,5.5695455e-05,5.1254865e-05,5.20901e-08,0.0,0.0,0.0
34408000,0,5.1034436e-05,5.2094114e-05,4.8547165e-08,0.0,0.0,0.0
34416000,0,5.5695473e-05,5.1254825e-05,5.216129e-08,0.0,0.0,0.0
34428000,0,-0.00052525155,3.5979847e-05,-3.2912608e-06,0.0,0.0,0.0
34436000,0,5.6409077e-05,5.0957216e-05,5.2708415e-08,0.0,0.0,0.0
34448000,0,-0.0005251529,3.6045327e-05,-3.291194e-06,0.0,0.0,0.0
34456000,0,5.641121e-05,5.095678e-05,5.2781544e-08,0.0,0.0,0.0
34468000,0,-0.00052512216,3.6073492e-05,-3.2911398e-06,0.0,0.0,0.0
34476000,0,5.641183e-05,5.0956583e-05,5.285352e-08,0.0,0.0,0.0
34488000,0,-0.0005251273,3.608058e-05,-3.2910962e-06,0.0,0.0,0.0
34496000,0,5.6412002e-05,5.0956503e-05,5.2925156e-08,0.0,0.0,0.0
34508000,0,-0.00052514405,3.6080863e-05,-3.291056e-06,0.0,0.0,0.0
34516000,0,5.641203e-05,5.0956463e-05,5.2996686e-08,0.0,0.0,0.0
34528000,0,-0.00052516453,3.607895e-05,-3.291017e-06,0.0,0.0,0.0
34536000,0,5.6412013e-05,5.095643e-05,5.306818e-08,0.0,0.0,0.0
34548000,0,5.5503875e-05,5.1222713e-05,5.2421537e-08,0.0,0.0,0.0
34556000,0,5.1030413e-05,5.2095507e-05,4.902442e-08,0.0,0.0,0.0
34568000,0,5.5501245e-05,5.1206152e-05,5.2487128e-08,0.0,0.0,0.0
34576000,0,5.1032723e-05,5.2094252e-05,4.909458e-08,0.0,0.0,0.0
34588000,0,5.5502493e-05,5.1205803e-05,5.2559113e-08,0.0,0.0,0.0
34596000,0,5.1033563e-05,5.2094027e-05,4.9163674e-08,0.0,0.0,0.0
34608000,0,5.550287e-05,5.1205672e-05,5.2630433e-08,0.0,0.0,0.0
34616000,0,5.1033792e-05,5.2093943e-05,4.9232302e-08,0.0,0.0,0.0
34628000,0,5.550297e-05,5.120561e-05,5.2701544e-08,0.0,0.0,0.0
34636000,0,5.103382e-05,5.2093903e-05,4.9300773e-08,0.0,0.0,0.0
34648000,0,5.5502973e-05,5.1205574e-05,5.2772585e-08,0.0,0.0,0.0
34656000,0,-0.0005254456,3.5980534e-05,-3.2910505e-06,0.0,0.0,0.0
34668000,0,5.569263e-05,5.1255116e-05,5.301672e-08,0.0,0.0,0.0
34676000,0,-0.00052534696,3.6046e-05,-3.2909836e-06,0.0,0.0,0.0
34688000,0,5.569422e-05,5.125466e-05,5.308915e-08,0.0,0.0,0.0
34696000,0,-0.0005253163,3.607414e-05,-3.290929e-06,0.0,0.0,0.0
34708000,0,5.569471e-05,5.12545e-05,5.316073e-08,0.0,0.0,0.0
34716000,0,-0.00052532146,3.60812e-05,-3.2908852e-06,0.0,0.0,0.0
34728000,0,5.569484e-05,5.1254436e-05,5.3232043e-08,0.0,0.0,0.0
34736000,0,-0.0005253383,3.608146e-05,-3.290845e-06,0.0,0.0,0.0
34748000,0,5.5694854e-05,5.1254396e-05,5.3303268e-08,0.0,0.0,0.0
34756000,0,-0.00052535883,3.6079513e-05,-3.2908058e-06,0.0,0.0,0.0
34768000,0,5.5694833e-05,5.1254367e-05,5.3374464e-08,0.0,0.0,0.0
34776000,0,5.5503453e-05,5.1222418e-05,5.3204925e-08,0.0,0.0,0.0
34788000,0,5.6408386e-05,5.0956754e-05,5.39272e-08,0.0,0.0,0.0
34796000,0,5.5500823e-05,5.1205854e-05,5.3270405e-08,0.0,0.0,0.0
34808000,0,5.6410514e-05,5.0956318e-05,5.400038e-08,0.0,0.0,0.0
34816000,0,5.550207e-05,5.1205505e-05,5.334242e-08,0.0,0.0,0.0
34828000,0,5.6411132e-05,5.0956125e-05,5.4072395e-08,0.0,0.0,0.0
34836000,0,5.550245e-05,5.1205374e-05,5.3413768e-08,0.0,0.0,0.0
34848000,0,5.6411307e-05,5.0956045e-05,5.4144067e-08,0.0,0.0,0.0
34856000,0,5.5502547e-05,5.1205316e-05,5.34849e-08,0.0,0.0,0.0
34868000,0,5.6411332e-05,5.0956e-05,5.4215633e-08,0.0,0.0,0.0
34876000,0,5.550255e-05,5.120528e-05,5.355596e-08,0.0,0.0,0.0
34888000,0,5.1029518e-05,5.20952e-05,5.01209e-08,0.0,0.0,0.0
34896000,0,5.5692206e-05,5.1254818e-05,5.3801955e-08,0.0,0.0,0.0
34908000,0,5.103183e-05,5.2093947e-05,5.0191115e-08,0.0,0.0,0.0
34916000,0,5.5693796e-05,5.1254367e-05,5.3874412e-08,0.0,0.0,0.0
34928000,0,5.103267e-05,5.209372e-05,5.0260248e-08,0.0,0.0,0.0
34936000,0,5.5694283e-05,5.1254206e-05,5.394602e-08,0.0,0.0,0.0
34948000,0,5.10329e-05,5.2093637e-05,5.0328907e-08,0.0,0.0,0.0
34956000,0,5.5694414e-05,5.1254137e-05,5.4017356e-08,0.0,0.0,0.0
34968000,0,5.1032934e-05,5.2093597e-05,5.0397414e-08,0.0,0.0,0.0
34976000,0,5.5694432e-05,5.12541e-05,5.4088602e-08,0.0,0.0,0.0
34988000,0,5.10329e-05,5.2093572e-05,5.0465875e-08,0.0,0.0,0.0
34996000,0,5.569441e-05,5.1254072e-05,5.4159823e-08,0.0,0.0,0.0
35008000,0,-0.0005257484,3.5979716e-05,-3.2907114e-06,0.0,0.0,0.0
35016000,0,5.6407935e-05,5.0956456e-05,5.4716196e-08,0.0,0.0,0.0
35028000,0,-0.00052565016,3.6044978e-05,-3.2906444e-06,0.0,0.0,0.0
35036000,0,5.6410063e-05,5.095602e-05,5.4789414e-08,0.0,0.0,0.0
35048000,0,-0.00052561966,3.6073023e-05,-3.2905896e-06,0.0,0.0,0.0
35056000,0,5.641068e-05,5.0955823e-05,5.4861456e-08,0.0,0.0,0.0
35068000,0,-0.00052562496,3.6080022e-05,-3.2905455e-06,0.0,0.0,0.0
35076000,0,5.6410856e-05,5.0955743e-05,5.493315e-08,0.0,0.0,0.0
35088000,0,-0.00052564184,3.6080226e-05,-3.2905048e-06,0.0,0.0,0.0
35096000,0,5.641088e-05,5.0955703e-05,5.5004737e-08,0.0,0.0,0.0
35108000,0,5.5502824e-05,5.1221985e-05,5.4344916e-08,0.0,0.0,0.0
35116000,0,5.1028903e-05,5.2094994e-05,5.0874984e-08,0.0,0.0,0.0
35128000,0,5.5500204e-05,5.120542e-05,5.4410243e-08,0.0,0.0,0.0
35136000,0,5.1031217e-05,5.2093736e-05,5.0945232e-08,0.0,0.0,0.0
35148000,0,5.5501452e-05,5.1205072e-05,5.4482303e-08,0.0,0.0,0.0
35156000,0,5.1032057e-05,5.209351e-05,5.1014393e-08,0.0,0.0,0.0
35168000,0,5.5501834e-05,5.120494e-05,5.4553688e-08,0.0,0.0,0.0
35176000,0,5.1032286e-05,5.2093426e-05,5.1083077e-08,0.0,0.0,0.0
35188000,0,5.550193e-05,5.120488e-05,5.4624852e-08,0.0,0.0,0.0
35196000,0,5.1032315e-05,5.2093386e-05,5.1151606e-08,0.0,0.0,0.0
35208000,0,5.5501936e-05,5.1204843e-05,5.4695946e-08,0.0,0.0,0.0
35216000,0,5.1032282e-05,5.2093365e-05,5.1220084e-08,0.0,0.0,0.0
35224000,0,5.5693985e-05,5.1253774e-05,5.494542e-08,0.0,0.0,0.0
35236000,0,-0.0005259439,3.597958e-05,-3.290496e-06,0.0,0.0,0.0
35248000,0,5.5691555e-05,5.1254363e-05,5.5015875e-08,0.0,0.0,0.0
35256000,0,-0.0005258456,3.604483e-05,-3.2904286e-06,0.0,0.0,0.0
35268000,0,5.569314e-05,5.1253908e-05,5.5088382e-08,0.0,0.0,0.0
35276000,0,-0.0005258152,3.607285e-05,-3.2903736e-06,0.0,0.0,0.0
35288000,0,5.5693625e-05,5.125375e-05,5.5160026e-08,0.0,0.0,0.0
35296000,0,-0.00052582053,3.6079822e-05,-3.2903292e-06,0.0,0.0,0.0
35308000,0,5.5693756e-05,5.1253683e-05,5.5231396e-08,0.0,0.0,0.0
35316000,0,-0.0005258375,3.6079997e-05,-3.2902883e-06,0.0,0.0,0.0
35328000,0,5.5693774e-05,5.1253643e-05,5.5302678e-08,0.0,0.0,0.0
35336000,0,5.55024e-05,5.1221687e-05,5.5128897e-08,0.0,0.0,0.0
35348000,0,5.6407272e-05,5.095602e-05,5.5864362e-08,0.0,0.0,0.0
35356000,0,5.549978e-05,5.1205123e-05,5.5194114e-08,0.0,0.0,0.0
35368000,0,5.6409404e-05,5.0955583e-05,5.5937637e-08,0.0,0.0,0.0
35376000,0,5.5501027e-05,5.1204774e-05,5.5266202e-08,0.0,0.0,0.0
35388000,0,5.6410023e-05,5.0955387e-05,5.6009714e-08,0.0,0.0,0.0
35396000,0,5.550141e-05,5.1204643e-05,5.5337612e-08,0.0,0.0,0.0
35408000,0,5.6410197e-05,5.0955307e-05,5.6081443e-08,0.0,0.0,0.0
35416000,0,5.5501507e-05,5.1204584e-05,5.5408798e-08,0.0,0.0,0.0
35428000,0,5.6410223e-05,5.0955266e-05,5.6153063e-08,0.0,0.0,0.0
35436000,0,5.550151e-05,5.1204548e-05,5.5479916e-08,0.0,0.0,0.0
35448000,0,5.1028008e-05,5.2094685e-05,5.197232e-08,0.0,0.0,0.0
35456000,0,5.5691162e-05,5.125409e-05,5.5730467e-08,0.0,0.0,0.0
35468000,0,5.103032e-05,5.209343e-05,5.2042612e-08,0.0,0.0,0.0
35476000,0,5.569275e-05,5.125364e-05,5.5803003e-08,0.0,0.0,0.0
35488000,0,5.1031162e-05,5.2093204e-05,5.211181e-08,0.0,0.0,0.0
35496000,0,5.569324e-05,5.125348e-05,5.5874672e-08,0.0,0.0,0.0
35508000,0,5.103139e-05,5.209312e-05,5.2180532e-08,0.0,0.0,0.0
35516000,0,5.569337e-05,5.125341e-05,5.5946064e-08,0.0,0.0,0.0
35528000,0,5.103142e-05,5.209308e-05,5.2249092e-08,0.0,0.0,0.0
35536000,0,5.569339e-05,5.1253373e-05,5.6017367e-08,0.0,0.0,0.0
35548000,0,5.1031388e-05,5.2093055e-05,5.2317603e-08,0.0,0.0,0.0
35556000,0,5.5693366e-05,5.1253344e-05,5.608864e-08,0.0,0.0,0.0
35568000,0,-0.00052622677,3.5980327e-05,-3.290188e-06,0.0,0.0,0.0
35576000,0,5.6406825e-05,5.095572e-05,5.6653953e-08,0.0,0.0,0.0
35588000,0,-0.0005261286,3.6045552e-05,-3.2901205e-06,0.0,0.0,0.0
35596000,0,5.6408953e-05,5.095528e-05,5.6727263e-08,0.0,0.0,0.0
35608000,0,-0.00052609824,3.6073536e-05,-3.290065e-06,0.0,0.0,0.0
35616000,0,5.640957e-05,5.095509e-05,5.6799365e-08,0.0,0.0,0.0
35628000,0,-0.00052610366,3.608047e-05,-3.2900205e-06,0.0,0.0,0.0
35636000,0,5.6409743e-05,5.095501e-05,5.687112e-08,0.0,0.0,0.0
35648000,0,-0.00052612065,3.60806e-05,-3.2899795e-06,0.0,0.0,0.0
35656000,0,5.640977e-05,5.0954965e-05,5.694276e-08,0.0,0.0,0.0
35668000,0,5.5501783e-05,5.1221254e-05,5.626976e-08,0.0,0.0,0.0
35676000,0,5.102739e-05,5.2094478e-05,5.272699e-08,0.0,0.0,0.0
35688000,0,5.549916e-05,5.120469e-05,5.6334816e-08,0.0,0.0,0.0
35696000,0,5.1029703e-05,5.209322e-05,5.279731e-08,0.0,0.0,0.0
35708000,0,5.550041e-05,5.120434e-05,5.6406947e-08,0.0,0.0,0.0
35716000,0,5.1030544e-05,5.2092997e-05,5.286654e-08,0.0,0.0,0.0
35728000,0,5.550079e-05,5.120421e-05,5.647839e-08,0.0,0.0,0.0
35736000,0,5.1030773e-05,5.209291e-05,5.293528e-08,0.0,0.0,0.0
35748000,0,5.550089e-05,5.1204148e-05,5.6549613e-08,0.0,0.0,0.0
35756000,0,5.1030802e-05,5.209287e-05,5.3003863e-08,0.0,0.0,0.0
35768000,0,5.5500892e-05,5.120411e-05,5.6620763e-08,0.0,0.0,0.0
35776000,0,-0.00052640145,3.5982255e-05,-3.290007e-06,0.0,0.0,0.0
35788000,0,5.5690543e-05,5.1253657e-05,5.6874015e-08,0.0,0.0,0.0
35796000,0,-0.000526303,3.604765e-05,-3.289939e-06,0.0,0.0,0.0
35808000,0,5.5692133e-05,5.1253206e-05,5.69466e-08,0.0,0.0,0.0
35816000,0,-0.0005262726,3.6075675e-05,-3.2898836e-06,0.0,0.0,0.0
35828000,0,5.569262e-05,5.1253046e-05,5.7018305e-08,0.0,0.0,0.0
35836000,0,-0.00052627805,3.6082598e-05,-3.2898388e-06,0.0,0.0,0.0
35848000,0,5.569275e-05,5.125298e-05,5.708973e-08,0.0,0.0,0.0
35856000,0,-0.00052629504,3.6082714e-05,-3.2897974e-06,0.0,0.0,0.0
35868000,0,5.5692766e-05,5.125294e-05,5.7161063e-08,0.0,0.0,0.0
35876000,0,5.5501398e-05,5.122098e-05,5.698319e-08,0.0,0.0,0.0
35888000,0,5.6406203e-05,5.095531e-05,5.773137e-08,0.0,0.0,0.0
35896000,0,5.5498775e-05,5.1204417e-05,5.7048148e-08,0.0,0.0,0.0
35908000,0,5.6408335e-05,5.095487e-05,5.780473e-08,0.0,0.0,0.0
35916000,0,5.5500026e-05,5.1204068e-05,5.7120307e-08,0.0,0.0,0.0
35928000,0,5.6408953e-05,5.0954677e-05,5.787687e-08,0.0,0.0,0.0
35936000,0,5.5500404e-05,5.1203937e-05,5.7191773e-08,0.0,0.0,0.0
35948000,0,5.6409128e-05,5.0954597e-05,5.7948654e-08,0.0,0.0,0.0
35956000,0,5.5500503e-05,5.1203875e-05,5.7263016e-08,0.0,0.0,0.0
35968000,0,5.6409153e-05,5.0954553e-05,5.8020326e-08,0.0,0.0,0.0
35976000,0,5.5500506e-05,5.120384e-05,5.7334184e-08,0.0,0.0,0.0
35988000,0,5.6409135e-05,5.0954524e-05,5.809196e-08,0.0,0.0,0.0
35996000,0,5.550048e-05,5.120381e-05,5.7405334e-08,0.0,0.0,0.0
36008000,0,5.1026498e-05,5.209417e-05,5.3825172e-08,0.0,0.0,0.0
36016000,0,5.569012e-05,5.1253362e-05,5.7660436e-08,0.0,0.0,0.0
36028000,0,5.1028805e-05,5.2092913e-05,5.389554e-08,0.0,0.0,0.0
36036000,0,5.5691708e-05,5.125291e-05,5.773305e-08,0.0,0.0,0.0
36048000,0,5.1029645e-05,5.2092688e-05,5.3964808e-08,0.0,0.0,0.0
36056000,0,5.569219e-05,5.125275e-05,5.780478e-08,0.0,0.0,0.0
36068000,0,5.102987e-05,5.2092604e-05,5.403358e-08,0.0,0.0,0.0
36076000,0,5.5692322e-05,5.1252682e-05,5.787623e-08,0.0,0.0,0.0
36088000,0,5.1029903e-05,5.2092564e-05,5.4102195e-08,0.0,0.0,0.0
36096000,0,5.5692337e-05,5.1252646e-05,5.7947585e-08,0.0,0.0,0.0
36108000,0,-0.0005266862,3.598189e-05,-3.289692e-06,0.0,0.0,0.0
36116000,0,5.640575e-05,5.095501e-05,5.8521525e-08,0.0,0.0,0.0
36128000,0,-0.0005265878,3.6047262e-05,-3.2896237e-06,0.0,0.0,0.0
36136000,0,5.640788e-05,5.095457e-05,5.859492e-08,0.0,0.0,0.0
36148000,0,-0.0005265575,3.6075253e-05,-3.289568e-06,0.0,0.0,0.0
36156000,0,5.64085e-05,5.095438e-05,5.8667087e-08,0.0,0.0,0.0
36168000,0,-0.00052656303,3.6082136e-05,-3.2895227e-06,0.0,0.0,0.0
36176000,0,5.6408673e-05,5.09543e-05,5.8738898e-08,0.0,0.0,0.0
36188000,0,-0.00052658014,3.608221e-05,-3.2894811e-06,0.0,0.0,0.0
36196000,0,5.64087e-05,5.0954255e-05,5.881059e-08,0.0,0.0,0.0
36208000,0,5.550078e-05,5.1220548e-05,5.812488e-08,0.0,0.0,0.0
36216000,0,5.1025934e-05,5.2093976e-05,5.4511865e-08,0.0,0.0,0.0
36228000,0,5.5498156e-05,5.1203984e-05,5.8189677e-08,0.0,0.0,0.0
36236000,0,5.1028244e-05,5.209272e-05,5.4582266e-08,0.0,0.0,0.0
36248000,0,5.5499404e-05,5.1203635e-05,5.826188e-08,0.0,0.0,0.0
36256000,0,5.1029085e-05,5.2092495e-05,5.4651558e-08,0.0,0.0,0.0
36268000,0,5.5499786e-05,5.12035e-05,5.833338e-08,0.0,0.0,0.0
