timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
70184000,70104000,1.244368,1.2683667,-2.878307,-1.1655245,0.2181307,1.1794795,2.1044443,-0.011066369,-0.0027720968,0.018086914,0.019606378,0.008135461,-0.011976145,-0.036505215,-0.02998237,-0.014212267,-0.0040837997,0.06367698,0.05372536,0.20988823,0.42217505,0.25053436,0
70192000,70112000,1.2443713,1.2683674,-2.8783038,-1.1655213,0.21813403,1.1794828,2.1044476,-0.011066369,-0.0027720968,0.018086914,0.019606378,0.008135461,-0.011976145,-0.036505215,-0.02998237,-0.014212267,-0.0040837997,0.06367698,0.05372536,0.20988823,0.42217505,0.25053436,0
70200000,70120000,1.2443854,1.268368,-2.8782897,-1.1655071,0.21814813,1.1794969,2.1044617,-0.011066369,-0.0027720968,0.018086914,0.019606378,0.008135461,-0.011976145,-0.036505215,-0.02998237,-0.014212267,-0.0040837997,0.06367698,0.05372536,0.20988823,0.42217505,0.25053436,0
70208000,70128000,1.2453659,1.2657471,-2.8789117,-1.165321,0.21880455,1.1798298,2.1042233,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70216000,70136000,1.2453498,1.2657477,-2.8789277,-1.1653371,0.21878853,1.1798139,2.104207,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70224000,70144000,1.2453656,1.265748,-2.8789122,-1.1653212,0.21880431,1.1798296,2.1042228,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70232000,70152000,1.245374,1.2657489,-2.8789036,-1.1653128,0.21881275,1.1798381,2.1042314,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70240000,70160000,1.2453713,1.2657493,-2.8789065,-1.1653155,0.21881005,1.1798354,2.1042285,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70248000,70168000,1.2453585,1.2657503,-2.8789191,-1.1653284,0.2187972,1.1798226,2.1042159,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70256000,70176000,1.2453936,1.2657509,-2.878884,-1.1652932,0.2188324,1.1798577,2.104251,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70264000,70184000,1.2454138,1.2657514,-2.8788638,-1.1652731,0.21885252,1.1798779,2.104271,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70272000,70192000,1.2454343,1.265752,-2.8788433,-1.1652526,0.21887302,1.1798984,2.1042914,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70280000,70200000,1.2454615,1.2657526,-2.8788161,-1.1652254,0.21890017,1.1799256,2.1043186,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70288000,70208000,1.2454832,1.2657533,-2.8787947,-1.1652037,0.21892186,1.1799471,2.1043406,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70296000,70216000,1.2455032,1.2657537,-2.8787746,-1.1651838,0.21894176,1.1799672,2.1043603,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70304000,70224000,1.2455083,1.2657546,-2.8787694,-1.1651785,0.218947,1.1799724,2.1043656,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70312000,70232000,1.2455119,1.2657549,-2.8787656,-1.1651748,0.21895072,1.179976,2.1043692,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70320000,70240000,1.2455268,1.2657558,-2.8787508,-1.16516,0.21896562,1.1799909,2.1043842,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70328000,70248000,1.2455482,1.2657564,-2.8787293,-1.1651386,0.21898699,1.1800123,2.1044054,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70336000,70256000,1.2455609,1.2657571,-2.8787167,-1.1651258,0.21899967,1.180025,2.1044183,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70344000,70264000,1.2455689,1.2657578,-2.8787088,-1.165118,0.21900761,1.180033,2.1044261,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70352000,70272000,1.245585,1.2657583,-2.8786926,-1.1651018,0.21902373,1.1800491,2.1044421,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70360000,70280000,1.245599,1.265759,-2.8786786,-1.1650878,0.21903774,1.1800631,2.1044562,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70368000,70288000,1.2456068,1.2657596,-2.878671,-1.1650801,0.2190455,1.1800709,2.104464,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70376000,70296000,1.2456193,1.2657601,-2.8786583,-1.1650673,0.2190582,1.1800835,2.1044765,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70384000,70304000,1.2456279,1.2657608,-2.8786497,-1.1650589,0.21906665,1.180092,2.104485,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70392000,70312000,1.245636,1.2657614,-2.8786416,-1.1650509,0.21907474,1.1801001,2.1044931,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70400000,70320000,1.2456383,1.2657622,-2.8786395,-1.1650487,0.21907687,1.1801022,2.1044955,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70408000,70328000,1.2456475,1.2657627,-2.8786302,-1.1650393,0.21908633,1.1801116,2.1045048,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70416000,70336000,1.2456517,1.2657632,-2.8786259,-1.165035,0.2190905,1.1801158,2.1045089,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70424000,70344000,1.2456523,1.265764,-2.8786254,-1.1650345,0.21909103,1.1801164,2.1045096,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70432000,70352000,1.24563,1.2657646,-2.8786476,-1.1650568,0.21906875,1.1800941,2.1044872,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70440000,70360000,1.245639,1.2657653,-2.8786385,-1.1650479,0.2190778,1.1801031,2.1044962,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70448000,70368000,1.2456397,1.2657659,-2.878638,-1.1650472,0.21907842,1.1801038,2.104497,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70456000,70376000,1.2456179,1.2657664,-2.87866,-1.1650691,0.2190565,1.1800818,2.104475,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70464000,70384000,1.2456088,1.2657671,-2.8786688,-1.165078,0.21904759,1.1800729,2.104466,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70472000,70392000,1.2456132,1.2657677,-2.8786645,-1.1650736,0.21905196,1.1800773,2.1044705,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70480000,70400000,1.2456121,1.2657683,-2.8786657,-1.1650747,0.2190508,1.1800761,2.1044693,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70488000,70408000,1.2456183,1.2657689,-2.8786592,-1.1650685,0.21905705,1.1800824,2.1044755,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70496000,70416000,1.2456213,1.2657695,-2.8786564,-1.1650655,0.21906,1.1800854,2.1044784,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70504000,70424000,1.2456326,1.2657701,-2.8786452,-1.1650542,0.21907133,1.1800966,2.1044898,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70512000,70432000,1.2456304,1.2657709,-2.8786473,-1.1650565,0.2190691,1.1800945,2.1044877,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70520000,70440000,1.245629,1.2657714,-2.8786488,-1.1650578,0.21906772,1.180093,2.1044862,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70528000,70448000,1.2456377,1.2657721,-2.87864,-1.1650491,0.21907641,1.1801018,2.104495,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70536000,70456000,1.2456489,1.2657726,-2.8786287,-1.1650379,0.21908763,1.180113,2.104506,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70544000,70464000,1.2456547,1.2657734,-2.878623,-1.1650321,0.21909341,1.1801188,2.1045117,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70552000,70472000,1.2456654,1.2657739,-2.8786125,-1.1650215,0.21910404,1.1801294,2.1045225,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70560000,70480000,1.2456757,1.2657746,-2.878602,-1.1650112,0.2191144,1.1801398,2.1045327,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70568000,70488000,1.2456882,1.2657753,-2.8785894,-1.1649985,0.21912695,1.1801523,2.1045456,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70576000,70496000,1.2456887,1.2657758,-2.8785892,-1.1649982,0.21912736,1.1801528,2.1045458,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70584000,70504000,1.2456887,1.2657766,-2.878589,-1.1649982,0.2191274,1.1801528,2.1045458,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70592000,70512000,1.2456684,1.2657772,-2.8786092,-1.1650184,0.21910712,1.1801325,2.1045256,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70600000,70520000,1.2456768,1.2657777,-2.8786008,-1.1650101,0.21911545,1.1801409,2.104534,-0.027121259,-0.011809066,0.011886317,0.01026796,-0.0057400195,-0.006967889,-0.034690958,-0.022290468,-0.0029786434,0.006702048,0.063565284,0.053516533,0.20963575,0.4225122,0.25077018,0
70608000,70528000,1.2424333,1.2652953,-2.8780963,-1.1642596,0.21865553,1.1791914,2.1038885,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70616000,70536000,1.2424254,1.2652961,-2.8781042,-1.1642674,0.21864752,1.1791834,2.103881,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70624000,70544000,1.2424338,1.2652965,-2.878096,-1.1642593,0.21865572,1.1791916,2.103889,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70632000,70552000,1.2424483,1.265297,-2.8780816,-1.1642447,0.21867031,1.1792063,2.1039035,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70640000,70560000,1.2424632,1.2652979,-2.8780665,-1.1642298,0.2186853,1.1792212,2.1039186,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70648000,70568000,1.2424772,1.2652985,-2.8780527,-1.1642158,0.21869916,1.1792351,2.1039324,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70656000,70576000,1.2424784,1.2652991,-2.8780513,-1.1642146,0.21870045,1.1792364,2.1039336,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70664000,70584000,1.2424601,1.2652998,-2.8780696,-1.1642329,0.21868217,1.179218,2.1039152,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70672000,70592000,1.2424576,1.2653003,-2.8780723,-1.1642354,0.21867964,1.1792156,2.1039128,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70680000,70600000,1.2424641,1.2653009,-2.8780658,-1.1642289,0.21868609,1.179222,2.103919,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70688000,70608000,1.2424562,1.2653016,-2.8780737,-1.1642368,0.21867824,1.1792141,2.1039114,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70696000,70616000,1.242474,1.2653022,-2.8780558,-1.164219,0.21869604,1.1792319,2.103929,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70704000,70624000,1.2424692,1.2653029,-2.8780606,-1.1642238,0.21869124,1.1792271,2.1039243,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70712000,70632000,1.2424438,1.2653034,-2.878086,-1.1642493,0.21866575,1.1792016,2.103899,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70720000,70640000,1.2424386,1.2653041,-2.8780913,-1.1642545,0.21866053,1.1791964,2.1038938,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70728000,70648000,1.242443,1.2653048,-2.8780868,-1.16425,0.21866499,1.1792009,2.103898,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70736000,70656000,1.2424498,1.2653053,-2.8780801,-1.1642432,0.21867178,1.1792077,2.1039047,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70744000,70664000,1.2424386,1.265306,-2.8780913,-1.1642544,0.21866058,1.1791965,2.1038938,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70752000,70672000,1.2424375,1.2653067,-2.8780923,-1.1642555,0.2186595,1.1791954,2.1038926,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70760000,70680000,1.242434,1.2653073,-2.8780956,-1.164259,0.21865612,1.1791921,2.1038892,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70768000,70688000,1.2424223,1.2653079,-2.8781075,-1.1642706,0.21864435,1.1791803,2.1038775,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70776000,70696000,1.2424152,1.2653085,-2.8781147,-1.1642778,0.21863723,1.1791731,2.1038704,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70784000,70704000,1.2424096,1.2653091,-2.8781202,-1.1642834,0.21863163,1.1791675,2.1038647,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70792000,70712000,1.2424016,1.2653097,-2.8781283,-1.1642915,0.21862358,1.1791595,2.1038566,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70800000,70720000,1.2424066,1.2653105,-2.878123,-1.1642863,0.2186287,1.1791646,2.1038618,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70808000,70728000,1.2424021,1.265311,-2.8781278,-1.1642909,0.21862401,1.17916,2.103857,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70816000,70736000,1.2424028,1.2653117,-2.8781269,-1.1642901,0.2186249,1.1791608,2.103858,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70824000,70744000,1.2424114,1.2653122,-2.8781183,-1.1642815,0.21863349,1.1791694,2.1038666,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70832000,70752000,1.2424173,1.265313,-2.8781123,-1.1642756,0.21863937,1.1791754,2.1038723,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70840000,70760000,1.2424277,1.2653135,-2.878102,-1.1642653,0.21864973,1.1791856,2.1038828,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70848000,70768000,1.2424425,1.2653142,-2.878087,-1.1642504,0.21866457,1.1792005,2.1038976,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70856000,70776000,1.2424552,1.2653148,-2.8780744,-1.1642377,0.21867724,1.1792132,2.1039104,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70864000,70784000,1.2424767,1.2653155,-2.878053,-1.1642162,0.2186987,1.1792346,2.103932,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70872000,70792000,1.2424797,1.2653161,-2.87805,-1.1642132,0.21870172,1.1792376,2.1039348,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70880000,70800000,1.2424867,1.2653167,-2.878043,-1.1642061,0.21870875,1.1792446,2.103942,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70888000,70808000,1.2424926,1.2653174,-2.8780372,-1.1642004,0.21871455,1.1792505,2.1039476,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70896000,70816000,1.2424843,1.2653179,-2.8780453,-1.1642085,0.21870646,1.1792424,2.1039395,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
70904000,70824000,1.2424818,1.2653186,-2.878048,-1.164211,0.21870385,1.1792397,2.103937,-0.03354761,-0.019828957,0.002970811,0.0019764397,-0.012905809,0.027656449,0.00094816275,0.012036674,0.030370353,0.03998818,0.0633513,0.05364182,0.21031915,0.42264244,0.25004527,0
