timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
808000,728000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0504327,2.2868924,1.3180585,0.0,0.0,0.0,0.0,0.0,0.0
816000,736000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0592082,2.298423,1.3208257,0.0,0.0,0.0,0.0,0.0,0.0
824000,744000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0681489,2.3101459,1.323616,0.0,0.0,0.0,0.0,0.0,0.0
832000,752000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0772443,2.3220596,1.3264415,0.0,0.0,0.0,0.0,0.0,0.0
840000,760000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0865016,2.334167,1.3292935,0.0,0.0,0.0,0.0,0.0,0.0
848000,768000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0959005,2.3464658,1.3321977,0.0,0.0,0.0,0.0,0.0,0.0
856000,776000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1054213,2.3589573,1.3351791,0.0,0.0,0.0,0.0,0.0,0.0
864000,784000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1150863,2.3716414,1.3382089,0.0,0.0,0.0,0.0,0.0,0.0
872000,792000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1249099,2.384517,1.3412702,0.0,0.0,0.0,0.0,0.0,0.0
880000,800000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1348944,2.3975837,1.3443602,0.0,0.0,0.0,0.0,0.0,0.0
888000,808000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144996,2.410843,1.3475325,0.0,0.0,0.0,0.0,0.0,0.0
896000,816000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1552608,2.424295,1.3507309,0.0,0.0,0.0,0.0,0.0,0.0
904000,824000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1656618,2.4379394,1.3539864,0.0,0.0,0.0,0.0,0.0,0.0
912000,832000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1762395,2.4517767,1.3572496,0.0,0.0,0.0,0.0,0.0,0.0
920000,840000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186955,2.4658072,1.3605691,0.0,0.0,0.0,0.0,0.0,0.0
928000,848000,6.4153256,6.433883,10.143701,1.3421046,1.3422724,35.28771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1977952,2.4800282,1.3639631,0.0,0.0,0.0,0.0,0.0,0.0
