timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
32720000,-0.0033915953,-0.034182206,0.38947892,1.1589123e-06,4.3258556e-06,0.6994881,7.247925e-05,0.00027096272,-0.063994534,0.0,0.0,-4.0,1.66635,0.001709267
32920000,-0.0020860634,-0.03507724,0.39449096,2.8070901e-06,-5.3257336e-06,0.69948816,0.0001757145,-0.000333786,-0.06398902,0.0,0.0,-4.0,1.6664785,0.0010069058
33120000,2.9903853e-05,-0.03401659,0.39653707,3.457305e-06,6.6414705e-06,0.69948816,0.00021648407,0.00041651726,-0.063989244,0.0,0.0,-4.0,1.6666955,0.0010021554
33320000,0.0027813597,-0.03406487,0.39941302,4.9651453e-06,-4.5209817e-06,0.69948816,0.00031113625,-0.00028324127,-0.06398799,0.0,0.0,-4.0,1.6666219,0.0001249598
33528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
33728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
33928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
34128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
34328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
34528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
34728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
34928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
35128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
35328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
35528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
35728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
35928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
36128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
36328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
36528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
36728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
36928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
37128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
37328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
37528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
37728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
37928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
38128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
38328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
38528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
38728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
38928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
39128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
39328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
39528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
39728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
39928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
40128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
40328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
40528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
40728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
40928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
41128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
41328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
41528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
41728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
41928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
42128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
42328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
42528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
42728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
42928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
43128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
43328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
43528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
43728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
43928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
44128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
44328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
44528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
44728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
44928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
45128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
45328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
45528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
45728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
45928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
46128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
46328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
46528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
46728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
46928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
47128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
47328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
47528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
47728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
47928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
48128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
48328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
48528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
48728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
48928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
49128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
49328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
49528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
49728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
49928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
50128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
50328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
50528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
50728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
50928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
51128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
51328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
51528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
51728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
51928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
52128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
52328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
52528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
52728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
52928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
53128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
53328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
53528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
53728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
53928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
54128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
54328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
54528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
54728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
54928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
55128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
55328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
55528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
55728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
55928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
56128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
56328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
56528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
56728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
56928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
57128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
57328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
57528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
57728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
57928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
58128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
58328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
58528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
58728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
58928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
59128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
59328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
59528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
59728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
59928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
60128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
60328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
60528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
60728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
60928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
61128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
61328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
61528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
61728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
61928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
62128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
62328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
62528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
62728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
62928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
63128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
63328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
63528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
63728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
63928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
64128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
64328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
64528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
64728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
64928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
65128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
65328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
65528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
65728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
65928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
66128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
66328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
66528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
66728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
66928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
67128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
67328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
67528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
67728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
67928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
68128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
68328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
68528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
68728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
68928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
69128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
69328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
69528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
69728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
69928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
70128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
70328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
70528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
70728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
70928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
71128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
71328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
71528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
71728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
71928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
72128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
72328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
72528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
72728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
72928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
73128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
73328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
73528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
73728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
73928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
74128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
74328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
74528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
74728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
74928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
75128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
75328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
75528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
75728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
75928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
76128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
76328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
76528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
76728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
76928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
77128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
77328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
77528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
77728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
77928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
78128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
78328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
78528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
78728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
78928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
79128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
79328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
79528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
79728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
79928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
80128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
80328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
80528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
80728000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
80928000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
81128000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
81328000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
81528000,0.0,0.0,-2.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.5707964,nan
