timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
45600000,0.0,0.0,-2.0,-0.14310488,0.033051807,-0.2851392,-0.2969985,0.21271132,-0.06815988,-0.021346549,0.015288468,-0.7048653,1.5707964,0.0
45704000,0.0,0.0,-2.0,-0.13951297,0.025668317,-0.2686106,-0.28964376,0.20997332,-0.08335024,-0.02085117,0.015115772,-0.70594954,1.5707964,0.0
45800000,0.0,0.0,-2.0,-0.13487257,0.020467393,-0.25645232,-0.28072086,0.21405488,-0.10800254,-0.020259567,0.015448296,-0.70770925,1.5707964,0.0
45896000,0.0,0.0,-2.0,-0.13282672,0.012927703,-0.23504353,-0.28909433,0.19886036,-0.06577796,-0.020773895,0.014289812,-0.7046952,1.5707964,0.0
46000000,0.0,0.0,-2.0,-0.1292167,0.0066388883,-0.21707606,-0.29254717,0.19781086,-0.06346446,-0.021016506,0.014210678,-0.70453006,1.5707964,0.0
46096000,0.0,0.0,-2.0,-0.1248655,0.0023866876,-0.2046659,-0.28342348,0.20346384,-0.080155134,-0.020396454,0.01464219,-0.7057215,1.5707964,0.0
46200000,0.0,0.0,-2.0,-0.119178176,-0.0006358437,-0.19457841,-0.27320156,0.21028589,-0.10772294,-0.019714354,0.015174329,-0.7076893,1.5707964,0.0
46296000,0.0,0.0,-2.0,-0.11402088,-0.0014402784,-0.17561805,-0.2707253,0.22028258,-0.06869,-0.019460173,0.015834268,-0.70490307,1.5707964,0.0
46400000,0.0,0.0,-2.0,-0.1078048,-0.0012322335,-0.16025293,-0.26504615,0.23272884,-0.067833185,-0.019049434,0.01672672,-0.7048419,1.5707964,0.0
46496000,0.0,0.0,-2.0,-0.101732954,-0.0002103874,-0.14995432,-0.26126802,0.24084297,-0.085663915,-0.018811453,0.017340837,-0.7061147,1.5707964,0.0
46600000,0.0,0.0,-2.0,-0.094937965,0.0015443201,-0.14186156,-0.2554604,0.25148728,-0.10398996,-0.018428242,0.018141631,-0.7074228,1.5707964,0.0
46704000,0.0,0.0,-2.0,-0.08507524,0.005845481,-0.124022245,-0.2341061,0.26982945,-0.062808275,-0.01681738,0.019383624,-0.7044833,1.5707964,0.0
46800000,0.0,0.0,-2.0,-0.076460846,0.009835379,-0.11207104,-0.22544688,0.27800795,-0.058364987,-0.016188316,0.019962488,-0.7041661,1.5707964,0.0
46896000,0.0,0.0,-2.0,-0.06833173,0.013819251,-0.10370791,-0.21367104,0.29013467,-0.069863886,-0.015360207,0.020856962,-0.7049869,1.5707964,0.0
47000000,0.0,0.0,-2.0,-0.060130276,0.017975263,-0.098089576,-0.21064854,0.29209882,-0.096352816,-0.015183604,0.021054562,-0.70687765,1.5707964,0.0
47096000,0.0,0.0,-2.0,-0.04968281,0.021020936,-0.08654547,-0.19077909,0.2978956,-0.07354337,-0.013720119,0.021423541,-0.70524955,1.5707964,0.0
47200000,0.0,0.0,-2.0,-0.039724927,0.024078598,-0.07820332,-0.18412504,0.29352134,-0.079678565,-0.013248804,0.021120466,-0.70568746,1.5707964,0.0
47296000,0.0,0.0,-2.0,-0.031744525,0.026497783,-0.07366848,-0.17940089,0.2915626,-0.09961441,-0.012936345,0.021024166,-0.70711046,1.5707964,0.0
47400000,0.0,0.0,-2.0,-0.024338014,0.028711239,-0.07124162,-0.18027438,0.29451257,-0.12021379,-0.013026426,0.021281147,-0.70858085,1.5707964,0.0
47504000,0.0,0.0,-2.0,-0.014560013,0.035542376,-0.05769694,-0.16409522,0.32331333,-0.067926034,-0.011794811,0.023239067,-0.7048485,1.5707964,0.0
47600000,0.0,0.0,-2.0,-0.0071245213,0.04091553,-0.04942715,-0.16293019,0.3295522,-0.07015939,-0.011713515,0.023692448,-0.705008,1.5707964,0.0
47696000,0.0,0.0,-2.0,-0.0011180721,0.04542112,-0.044621587,-0.16172865,0.33514178,-0.08894974,-0.011648553,0.024138683,-0.70634925,1.5707964,0.0
47800000,0.0,0.0,-2.0,0.0039857277,0.0492644,-0.04209709,-0.17056651,0.32944867,-0.107746154,-0.012308282,0.023773408,-0.7076909,1.5707964,0.0
47904000,0.0,0.0,-2.0,0.011384107,0.05451127,-0.028162122,-0.16014253,0.34278125,-0.0605039,-0.011501483,0.024618648,-0.70431876,1.5707964,0.0
48000000,0.0,0.0,-2.0,0.01647722,0.05819838,-0.020249963,-0.1603197,0.34481266,-0.06149286,-0.011515587,0.02476751,-0.70438933,1.5707964,0.0
48104000,0.0,0.0,-2.0,0.020354226,0.06100523,-0.015931368,-0.16550352,0.33946493,-0.08114278,-0.011911838,0.024432419,-0.70579195,1.5707964,0.0
48200000,0.0,0.0,-2.0,0.022606185,0.06252547,-0.01500535,-0.17178187,0.3334265,-0.10530168,-0.012393589,0.024055809,-0.70751643,1.5707964,0.0
48296000,0.0,0.0,-2.0,0.028076902,0.0661275,-0.0046699047,-0.16096759,0.3413227,-0.06681334,-0.01156803,0.024529355,-0.70476913,1.5707964,0.0
48400000,0.0,0.0,-2.0,0.032053724,0.068598755,0.0016314983,-0.16211542,0.34587485,-0.06930067,-0.011653675,0.02486323,-0.7049467,1.5707964,0.0
48504000,0.0,0.0,-2.0,0.035704743,0.07122479,0.012643576,-0.16369468,0.34991428,-0.049370557,-0.011743733,0.02510344,-0.70352405,1.5707964,0.0
48600000,0.0,0.0,-2.0,0.03749388,0.0725293,0.017863512,-0.1683595,0.34482387,-0.061048247,-0.012091751,0.024765603,-0.7043576,1.5707964,0.0
48696000,0.0,0.0,-2.0,0.03797403,0.072818615,0.019402742,-0.17748195,0.34229466,-0.08768404,-0.012781684,0.024650972,-0.7062589,1.5707964,0.0
48800000,0.0,0.0,-2.0,0.037275422,0.072184734,0.018331766,-0.18465707,0.33305395,-0.112310775,-0.013331494,0.02404515,-0.70801675,1.5707964,0.0
48896000,0.0,0.0,-2.0,0.037188586,0.073780246,0.025448322,-0.17960297,0.3368476,-0.07547573,-0.012918994,0.024229731,-0.7053875,1.5707964,0.0
49000000,0.0,0.0,-2.0,0.03616284,0.074133545,0.028803587,-0.19029966,0.33474386,-0.077100046,-0.013690455,0.024081996,-0.7055034,1.5707964,0.0
49096000,0.0,0.0,-2.0,0.03441799,0.07338265,0.028624296,-0.19476312,0.32610932,-0.099379495,-0.01404316,0.02351372,-0.7070937,1.5707964,0.0
49200000,0.0,0.0,-2.0,0.031856097,0.07160627,0.025840998,-0.20475416,0.32198408,-0.12205233,-0.014796928,0.023268757,-0.7087121,1.5707964,0.0
49304000,0.0,0.0,-2.0,0.03028497,0.07402236,0.030357122,-0.20884988,0.3373778,-0.097836226,-0.015056855,0.02432296,-0.70698357,1.5707964,0.0
49400000,0.0,0.0,-2.0,0.028218029,0.074832074,0.031260252,-0.20742759,0.33667547,-0.100002095,-0.014957429,0.024277385,-0.7071382,1.5707964,0.0
49496000,0.0,0.0,-2.0,0.026484484,0.07716253,0.03796792,-0.21035779,0.34450373,-0.07478073,-0.015129831,0.024778182,-0.7053378,1.5707964,0.0
49600000,0.0,0.0,-2.0,0.024177562,0.07805026,0.04092598,-0.20883282,0.34459206,-0.08058709,-0.015029149,0.024799386,-0.7057523,1.5707964,0.0
49696000,0.0,0.0,-2.0,0.021747984,0.07762543,0.040310383,-0.21296035,0.33929485,-0.099525735,-0.015355953,0.024465567,-0.70710415,1.5707964,0.0
49800000,0.0,0.0,-2.0,0.01896008,0.07601164,0.037219286,-0.21461305,0.3303676,-0.11721445,-0.015502024,0.02386326,-0.70836675,1.5707964,0.0
49896000,0.0,0.0,-2.0,0.015593644,0.076894745,0.04225135,-0.21953204,0.33368906,-0.08562854,-0.015807016,0.02402669,-0.70611215,1.5707964,0.0
50000000,0.0,0.0,-2.0,0.012140472,0.0762945,0.04420185,-0.22335927,0.3299591,-0.08959073,-0.01608897,0.023767548,-0.706395,1.5707964,0.0
50104000,0.0,0.0,-2.0,0.008825872,0.07439496,0.043107986,-0.2300182,0.32792315,-0.10302959,-0.016591044,0.023652855,-0.70735425,1.5707964,0.0
50200000,0.0,0.0,-2.0,0.005908319,0.07175327,0.040261745,-0.23083892,0.31887412,-0.11748723,-0.016674751,0.023034014,-0.70838624,1.5707964,0.0
50304000,0.0,0.0,-2.0,0.0014656269,0.07062402,0.047197342,-0.23786281,0.31954736,-0.07428022,-0.017108027,0.022983098,-0.7053021,1.5707964,0.0
50400000,0.0,0.0,-2.0,-0.0020687669,0.06859194,0.04991865,-0.23800327,0.31686848,-0.075665265,-0.017120242,0.022793237,-0.705401,1.5707964,0.0
50496000,0.0,0.0,-2.0,-0.0050988263,0.06585604,0.04953599,-0.24315387,0.31259266,-0.09469282,-0.017523488,0.022527764,-0.70675915,1.5707964,0.0
50600000,0.0,0.0,-2.0,-0.007884698,0.06225578,0.046632767,-0.24031852,0.30545595,-0.11647785,-0.017357966,0.022062778,-0.7083142,1.5707964,0.0
50696000,0.0,0.0,-2.0,-0.012143991,0.06133525,0.0519917,-0.25360325,0.3150309,-0.08079037,-0.018251674,0.022672584,-0.7057668,1.5707964,0.0
50800000,0.0,0.0,-2.0,-0.015951766,0.059466206,0.053958654,-0.25594175,0.31301072,-0.08208546,-0.018421557,0.02252913,-0.70585924,1.5707964,0.0
50896000,0.0,0.0,-2.0,-0.018789109,0.057062708,0.052885294,-0.2570498,0.30818883,-0.10394698,-0.018542971,0.022232018,-0.70741975,1.5707964,0.0
51000000,0.0,0.0,-2.0,-0.021189028,0.05388203,0.049440145,-0.25268465,0.3008174,-0.12081979,-0.0182586,0.021736598,-0.7086241,1.5707964,0.0
51096000,0.0,0.0,-2.0,-0.02484116,0.05203,0.053400993,-0.26082706,0.30201912,-0.09247383,-0.018793246,0.021761239,-0.7066008,1.5707964,0.0
51200000,0.0,0.0,-2.0,-0.027840618,0.04931722,0.054246902,-0.26677647,0.29631776,-0.08853327,-0.019214751,0.021342482,-0.7063195,1.5707964,0.0
51296000,0.0,0.0,-2.0,-0.029934304,0.04638668,0.052577496,-0.26832744,0.29691648,-0.10547823,-0.019359471,0.021422133,-0.707529,1.5707964,0.0
51400000,0.0,0.0,-2.0,-0.031493045,0.042931736,0.04876733,-0.264998,0.28992602,-0.124798134,-0.019156145,0.02095814,-0.7089081,1.5707964,0.0
51504000,0.0,0.0,-2.0,-0.034558527,0.040530495,0.055022,-0.26461068,0.28935623,-0.07973358,-0.01904105,0.020821707,-0.7056914,1.5707964,0.0
51600000,0.0,0.0,-2.0,-0.036417253,0.037934106,0.057385683,-0.27151778,0.28761044,-0.07906254,-0.01953706,0.020695003,-0.7056435,1.5707964,0.0
51696000,0.0,0.0,-2.0,-0.0375335,0.035145856,0.057002544,-0.2666053,0.2878895,-0.09249614,-0.019209685,0.020743273,-0.7066024,1.5707964,0.0
51800000,0.0,0.0,-2.0,-0.03800677,0.032033235,0.054186344,-0.26590556,0.28248426,-0.11233974,-0.019198192,0.020395162,-0.70801884,1.5707964,0.0
51896000,0.0,0.0,-2.0,-0.038825642,0.03183862,0.063348055,-0.25928268,0.29416186,-0.062295303,-0.018625354,0.021130871,-0.7044466,1.5707964,0.0
52000000,0.0,0.0,-2.0,-0.03888899,0.031071188,0.068122625,-0.25994208,0.30017236,-0.058547158,-0.018665196,0.021553941,-0.7041791,1.5707964,0.0
52096000,0.0,0.0,-2.0,-0.03889183,0.03230182,0.07692504,-0.25727755,0.3075873,-0.039048236,-0.018437233,0.022042569,-0.7027873,1.5707964,0.0
52200000,0.0,0.0,-2.0,-0.038318712,0.032734465,0.080660105,-0.25546005,0.30734795,-0.0539722,-0.018335978,0.022060297,-0.70385253,1.5707964,0.0
52304000,0.0,0.0,-2.0,-0.037348706,0.03243856,0.07975125,-0.25827914,0.3073097,-0.07920392,-0.018585771,0.022114012,-0.70565355,1.5707964,0.0
52400000,0.0,0.0,-2.0,-0.036169432,0.031548925,0.07604408,-0.24887954,0.305978,-0.10935637,-0.01796261,0.02208363,-0.7078059,1.5707964,0.0
52496000,0.0,0.0,-2.0,-0.036723807,0.031060493,0.07985735,-0.25748464,0.30369687,-0.08584964,-0.018540885,0.021868521,-0.70612794,1.5707964,0.0
52600000,0.0,0.0,-2.0,-0.03670511,0.0299687,0.079907894,-0.25672394,0.30254096,-0.08930744,-0.01849258,0.021792911,-0.70637476,1.5707964,0.0
52696000,0.0,0.0,-2.0,-0.037542693,0.028636364,0.08638477,-0.25764292,0.30330986,-0.06546725,-0.018513618,0.021795137,-0.70467305,1.5707964,0.0
52800000,0.0,0.0,-2.0,-0.03764381,0.026916303,0.087955,-0.25435445,0.29670113,-0.07463111,-0.018294668,0.021340491,-0.70532715,1.5707964,0.0
52896000,0.0,0.0,-2.0,-0.03712534,0.02505041,0.085568905,-0.25672784,0.291665,-0.098559156,-0.018508898,0.021027705,-0.7070351,1.5707964,0.0
53000000,0.0,0.0,-2.0,-0.036062095,0.022861978,0.080346584,-0.25132212,0.28742525,-0.12122385,-0.018161805,0.0207708,-0.708653,1.5707964,0.0
53104000,0.0,0.0,-2.0,-0.034691434,0.021795422,0.08254385,-0.24563625,0.29316044,-0.09888853,-0.017709678,0.021136034,-0.70705867,1.5707964,0.0
53200000,0.0,0.0,-2.0,-0.033083588,0.020560509,0.081077814,-0.2426724,0.29056266,-0.103007965,-0.0175032,0.020957373,-0.7073527,1.5707964,0.0
53296000,0.0,0.0,-2.0,-0.0312634,0.019096157,0.07727265,-0.23862416,0.2866116,-0.11760215,-0.017237293,0.02070372,-0.70839447,1.5707964,0.0
53400000,0.0,0.0,-2.0,-0.029129246,0.017352907,0.071429014,-0.23857735,0.2882373,-0.12948179,-0.017254261,0.020845741,-0.7092424,1.5707964,0.0
53496000,0.0,0.0,-2.0,-0.028390335,0.015192769,0.07471752,-0.23950419,0.28465903,-0.09169172,-0.017256023,0.02050938,-0.70654494,1.5707964,0.0
53600000,0.0,0.0,-2.0,-0.027264023,0.012965937,0.07490468,-0.24042438,0.2839827,-0.08787939,-0.01731568,0.020452807,-0.70627284,1.5707964,0.0
53696000,0.0,0.0,-2.0,-0.026002014,0.0110226935,0.07245922,-0.23751576,0.28121403,-0.10719833,-0.01713975,0.02029313,-0.7076518,1.5707964,0.0
53800000,0.0,0.0,-2.0,-0.024479099,0.009002891,0.06777072,-0.23326488,0.2779765,-0.1250031,-0.01686308,0.020095352,-0.70892274,1.5707964,0.0
53904000,0.0,0.0,-2.0,-0.023501143,0.009067897,0.072030306,-0.23525852,0.28256017,-0.086552896,-0.016940666,0.020346798,-0.7061781,1.5707964,0.0
54000000,0.0,0.0,-2.0,-0.022387493,0.008830087,0.07245469,-0.23558024,0.2855884,-0.089471,-0.016968887,0.020570984,-0.70638645,1.5707964,0.0
54096000,0.0,0.0,-2.0,-0.019997738,0.009864958,0.07820821,-0.2319789,0.2918498,-0.06241543,-0.016663706,0.020964406,-0.7044552,1.5707964,0.0
54200000,0.0,0.0,-2.0,-0.017584592,0.010457177,0.07983184,-0.22789225,0.293731,-0.071012475,-0.016385563,0.021119399,-0.7050689,1.5707964,0.0
54296000,0.0,0.0,-2.0,-0.015518935,0.010682638,0.07821822,-0.22558299,0.2960856,-0.093397915,-0.01625579,0.021336295,-0.70666677,1.5707964,0.0
54400000,0.0,0.0,-2.0,-0.013413383,0.010690064,0.074054,-0.22081968,0.29747453,-0.11497563,-0.015946768,0.021482494,-0.70820695,1.5707964,0.0
54504000,0.0,0.0,-2.0,-0.012876229,0.011771719,0.0781703,-0.22098261,0.2987739,-0.08461935,-0.015909247,0.02150969,-0.70604014,1.5707964,0.0
54600000,0.0,0.0,-2.0,-0.012149887,0.012261689,0.07849097,-0.22575583,0.29646617,-0.08251567,-0.016250078,0.021339864,-0.70588994,1.5707964,0.0
54696000,0.0,0.0,-2.0,-0.011398158,0.012318153,0.07607937,-0.2291675,0.29776305,-0.098917976,-0.016522907,0.021468623,-0.70706075,1.5707964,0.0
54800000,0.0,0.0,-2.0,-0.010603423,0.012081324,0.07129073,-0.22773804,0.2960549,-0.118877664,-0.016452339,0.021387711,-0.7084855,1.5707964,0.0
54896000,0.0,0.0,-2.0,-0.0096165165,0.012597844,0.07386351,-0.22317384,0.29827756,-0.090176046,-0.016077416,0.021487877,-0.70643675,1.5707964,0.0
55000000,0.0,0.0,-2.0,-0.008451476,0.012713371,0.0731473,-0.22216925,0.29657927,-0.09506865,-0.016012209,0.021375095,-0.706786,1.5707964,0.0
55096000,0.0,0.0,-2.0,-0.008086232,0.014113881,0.07958341,-0.22408217,0.30271003,-0.061914653,-0.0160966,0.021744713,-0.7044195,1.5707964,0.0
55200000,0.0,0.0,-2.0,-0.0075624734,0.015079327,0.08182025,-0.22534953,0.30638045,-0.06423806,-0.016191345,0.02201341,-0.7045853,1.5707964,0.0
55296000,0.0,0.0,-2.0,-0.0070517934,0.015540317,0.080262184,-0.2289264,0.3042452,-0.08917091,-0.016489277,0.021914395,-0.70636505,1.5707964,0.0
55400000,0.0,0.0,-2.0,-0.006504132,0.01558694,0.07598519,-0.22787888,0.30546945,-0.11439858,-0.016455462,0.022058388,-0.70816576,1.5707964,0.0
55496000,0.0,0.0,-2.0,-0.0065002944,0.015551368,0.079256535,-0.2341155,0.30171362,-0.08455307,-0.016855434,0.021722242,-0.7060354,1.5707964,0.0
55600000,0.0,0.0,-2.0,-0.006439245,0.015137165,0.07898402,-0.2334377,0.30175197,-0.0879012,-0.016811369,0.021731127,-0.7062744,1.5707964,0.0
55704000,0.0,0.0,-2.0,-0.0062985425,0.014445524,0.07569885,-0.2313983,0.29754344,-0.10731536,-0.016698537,0.02147181,-0.7076602,1.5707964,0.0
55800000,0.0,0.0,-2.0,-0.006120352,0.013585814,0.07075405,-0.23297708,0.29719985,-0.12741919,-0.016845863,0.021489618,-0.7090952,1.5707964,0.0
55904000,0.0,0.0,-2.0,-0.0078119226,0.015173725,0.073845625,-0.24443854,0.30673,-0.09207709,-0.017611695,0.02209977,-0.7065725,1.5707964,0.0
56000000,0.0,0.0,-2.0,-0.008998681,0.016095076,0.07362628,-0.24257708,0.31059018,-0.08962274,-0.017473586,0.02237278,-0.7063973,1.5707964,0.0
56096000,0.0,0.0,-2.0,-0.009837146,0.01665857,0.07137442,-0.2429327,0.31053454,-0.0991142,-0.017515328,0.022389386,-0.70707476,1.5707964,0.0
56200000,0.0,0.0,-2.0,-0.010420886,0.016877007,0.06718159,-0.2442264,0.31185853,-0.1153569,-0.017637774,0.0225221,-0.7082342,1.5707964,0.0
56296000,0.0,0.0,-2.0,-0.011309537,0.019670809,0.072318554,-0.24774913,0.3232601,-0.078163095,-0.017824601,0.023257324,-0.7055793,1.5707964,0.0
56400000,0.0,0.0,-2.0,-0.011979619,0.021815717,0.073800325,-0.2459018,0.3266565,-0.07790498,-0.017692024,0.023502126,-0.70556086,1.5707964,0.0
56496000,0.0,0.0,-2.0,-0.01228298,0.02308445,0.07203674,-0.24588256,0.3288402,-0.096673876,-0.01772441,0.023704398,-0.7069006,1.5707964,0.0
56600000,0.0,0.0,-2.0,-0.0123697035,0.023855193,0.06778979,-0.24633329,0.3265566,-0.113850005,-0.017787028,0.023579728,-0.7081266,1.5707964,0.0
56696000,0.0,0.0,-2.0,-0.012950902,0.026117606,0.07119942,-0.2430539,0.33050084,-0.08449007,-0.01749839,0.023794033,-0.7060309,1.5707964,0.0
56800000,0.0,0.0,-2.0,-0.013210897,0.02755734,0.07139325,-0.24469566,0.3312675,-0.085369885,-0.017618274,0.023851514,-0.7060937,1.5707964,0.0
56896000,0.0,0.0,-2.0,-0.013151138,0.028158804,0.06910205,-0.24114019,0.32860026,-0.098539256,-0.01738563,0.023691293,-0.70703375,1.5707964,0.0
57000000,0.0,0.0,-2.0,-0.012850408,0.02818405,0.06462431,-0.2421887,0.32752833,-0.115054995,-0.017489795,0.023652643,-0.7082126,1.5707964,0.0
57096000,0.0,0.0,-2.0,-0.01292921,0.028214393,0.06856775,-0.24460036,0.3282073,-0.08276844,-0.017607156,0.023625469,-0.705908,1.5707964,0.0
57200000,0.0,0.0,-2.0,-0.0127682835,0.027717711,0.06962776,-0.24265963,0.32336822,-0.07896141,-0.017460486,0.023267847,-0.70563626,1.5707964,0.0
57296000,0.0,0.0,-2.0,-0.0124022355,0.026790297,0.068353415,-0.2397587,0.3162314,-0.09059494,-0.017272014,0.02278104,-0.7064667,1.5707964,0.0
57400000,0.0,0.0,-2.0,-0.011842817,0.025428262,0.064456224,-0.24200922,0.31724232,-0.10782886,-0.017463828,0.022892786,-0.70769686,1.5707964,0.0
57496000,0.0,0.0,-2.0,-0.009792568,0.025913902,0.06904435,-0.23009296,0.31978998,-0.08015134,-0.016557738,0.023012433,-0.7057212,1.5707964,0.0
57600000,0.0,0.0,-2.0,-0.007752924,0.025783403,0.070357084,-0.22641352,0.31878138,-0.077163205,-0.016288154,0.022933086,-0.70550793,1.5707964,0.0
57696000,0.0,0.0,-2.0,-0.0060374197,0.02524295,0.068917036,-0.22403596,0.31959987,-0.09406043,-0.016145108,0.023031903,-0.70671403,1.5707964,0.0
57800000,0.0,0.0,-2.0,-0.004388746,0.024297073,0.06519389,-0.22560187,0.31659728,-0.10969434,-0.01628422,0.022852382,-0.70783,1.5707964,0.0
57896000,0.0,0.0,-2.0,-0.005289506,0.022084136,0.070497274,-0.22860596,0.30940765,-0.07045471,-0.016434455,0.02224328,-0.7050291,1.5707964,0.0
58000000,0.0,0.0,-2.0,-0.005875713,0.019692637,0.07226658,-0.23017704,0.3022117,-0.06623673,-0.016540512,0.021716919,-0.70472795,1.5707964,0.0
58096000,0.0,0.0,-2.0,-0.0061603272,0.017452216,0.07103443,-0.23535207,0.3012752,-0.08431696,-0.016943716,0.021689724,-0.70601857,1.5707964,0.0
58200000,0.0,0.0,-2.0,-0.0063091763,0.015172541,0.06741834,-0.23712981,0.30158558,-0.10710304,-0.017111443,0.021762611,-0.707645,1.5707964,0.0
58304000,0.0,0.0,-2.0,-0.007902369,0.0123561,0.07289314,-0.24042287,0.29404065,-0.06641821,-0.017278044,0.021131298,-0.70474094,1.5707964,0.0
58400000,0.0,0.0,-2.0,-0.008920493,0.010000226,0.07439375,-0.2436868,0.29142225,-0.069311894,-0.017516969,0.020948343,-0.7049475,1.5707964,0.0
58496000,0.0,0.0,-2.0,-0.011427437,0.009061846,0.0816493,-0.25002575,0.29306874,-0.04324454,-0.01792582,0.021011824,-0.7030868,1.5707964,0.0
58600000,0.0,0.0,-2.0,-0.01335367,0.007992302,0.08443308,-0.2521181,0.29522976,-0.05215344,-0.018091442,0.02118504,-0.7037227,1.5707964,0.0
58696000,0.0,0.0,-2.0,-0.0145214535,0.0070842174,0.08291054,-0.25451347,0.30105257,-0.08030787,-0.018315678,0.021664795,-0.70573235,1.5707964,0.0
58800000,0.0,0.0,-2.0,-0.015229217,0.006251615,0.07840204,-0.24902222,0.3045915,-0.10798938,-0.017970746,0.021980917,-0.7077083,1.5707964,0.0
58896000,0.0,0.0,-2.0,-0.015840692,0.005675085,0.08066797,-0.24868008,0.3023477,-0.08416413,-0.017903145,0.02176682,-0.70600766,1.5707964,0.0
59000000,0.0,0.0,-2.0,-0.015979135,0.005058711,0.079758406,-0.24354821,0.30303153,-0.086687624,-0.017538022,0.021821445,-0.7061878,1.5707964,0.0
59096000,0.0,0.0,-2.0,-0.015751796,0.004567523,0.07624221,-0.2462144,0.30268952,-0.10806518,-0.017768595,0.021844244,-0.7077137,1.5707964,0.0
59200000,0.0,0.0,-2.0,-0.015252869,0.00406455,0.07086086,-0.25151458,0.3041913,-0.1214535,-0.018176364,0.021983182,-0.70866936,1.5707964,0.0
59296000,0.0,0.0,-2.0,-0.01577194,0.0034153205,0.07196236,-0.25444898,0.30171028,-0.09962318,-0.018347053,0.02175483,-0.7071111,1.5707964,0.0
59400000,0.0,0.0,-2.0,-0.015944801,0.002757991,0.07014489,-0.24964672,0.2978384,-0.101960815,-0.018004797,0.021480434,-0.70727795,1.5707964,0.0
59504000,0.0,0.0,-2.0,-0.015749743,0.0020891046,0.06649828,-0.24921827,0.29665533,-0.11020023,-0.017989391,0.021413554,-0.7078661,1.5707964,0.0
59600000,0.0,0.0,-2.0,-0.015363254,0.0015399229,0.06208968,-0.25383896,0.29842994,-0.121406615,-0.018343512,0.02156585,-0.708666,1.5707964,0.0
59704000,0.0,0.0,-2.0,-0.015922684,0.00046323278,0.06631923,-0.25247207,0.2971336,-0.081224084,-0.018170487,0.02138479,-0.7057978,1.5707964,0.0
59800000,0.0,0.0,-2.0,-0.016038572,-0.0003255668,0.06711388,-0.25175062,0.29672194,-0.07992995,-0.018116828,0.021353118,-0.7057054,1.5707964,0.0
59904000,0.0,0.0,-2.0,-0.015848419,-0.0010124646,0.06544137,-0.25528502,0.2957472,-0.094471306,-0.018397715,0.021313718,-0.70674336,1.5707964,0.0
60000000,0.0,0.0,-2.0,-0.015560252,-0.0015108257,0.06192708,-0.25545624,0.29562807,-0.10401551,-0.018427469,0.021325285,-0.70742464,1.5707964,0.0
60104000,0.0,0.0,-2.0,-0.01713153,-0.0017994659,0.06694007,-0.2614154,0.29792213,-0.06847373,-0.018789373,0.021413315,-0.7048876,1.5707964,0.0
60200000,0.0,0.0,-2.0,-0.01807027,-0.0019019023,0.06823635,-0.26123655,0.30138618,-0.070991226,-0.01878165,0.021668216,-0.70506734,1.5707964,0.0
60296000,0.0,0.0,-2.0,-0.018169912,-0.003566859,0.074049234,-0.26347682,0.29838073,-0.05045495,-0.018903717,0.021407975,-0.7036015,1.5707964,0.0
60400000,0.0,0.0,-2.0,-0.018051052,-0.004884969,0.075363636,-0.26303944,0.2947994,-0.06990506,-0.01891019,0.021193447,-0.7049898,1.5707964,0.0
60504000,0.0,0.0,-2.0,-0.017777711,-0.005843642,0.072950125,-0.2670804,0.28954217,-0.10049759,-0.019258685,0.020878363,-0.7071735,1.5707964,0.0
60600000,0.0,0.0,-2.0,-0.017463712,-0.006454466,0.068678856,-0.26463827,0.29415154,-0.116812915,-0.01911464,0.02124636,-0.7083381,1.5707964,0.0
60704000,0.0,0.0,-2.0,-0.015836792,-0.005856324,0.07111144,-0.25587055,0.29743037,-0.09087454,-0.018433956,0.021428091,-0.70648664,1.5707964,0.0
60800000,0.0,0.0,-2.0,-0.014414652,-0.0052592964,0.070280075,-0.25045657,0.29868683,-0.09515001,-0.018051276,0.021527398,-0.7067918,1.5707964,0.0
60904000,0.0,0.0,-2.0,-0.012887042,-0.0046525146,0.066851616,-0.24850583,0.30204043,-0.11105763,-0.017939717,0.021804396,-0.7079273,1.5707964,0.0
61000000,0.0,0.0,-2.0,-0.011591365,-0.004096194,0.062149048,-0.24898136,0.3048592,-0.12706397,-0.01800275,0.02204303,-0.70906985,1.5707964,0.0
61104000,0.0,0.0,-2.0,-0.011335016,-0.004465365,0.062124968,-0.25418139,0.3020331,-0.10994096,-0.018346768,0.021800699,-0.7078476,1.5707964,0.0
61200000,0.0,0.0,-2.0,-0.011128013,-0.004525302,0.06013584,-0.26157215,0.30305067,-0.10886748,-0.018878024,0.021871587,-0.70777094,1.5707964,0.0
61296000,0.0,0.0,-2.0,-0.010991938,-0.0043962784,0.056889057,-0.26085794,0.30376726,-0.11482362,-0.018838214,0.02193697,-0.7081961,1.5707964,0.0
61400000,0.0,0.0,-2.0,-0.010894834,-0.004111879,0.052187204,-0.26383916,0.3029425,-0.12831089,-0.019079022,0.021906707,-0.70915884,1.5707964,0.0
61496000,0.0,0.0,-2.0,-0.009883467,-0.004587136,0.052784204,-0.25996688,0.30512983,-0.1022733,-0.018749576,0.022006862,-0.70730025,1.5707964,0.0
61600000,0.0,0.0,-2.0,-0.009016628,-0.0047677904,0.05102825,-0.25840107,0.30305037,-0.10780141,-0.018647486,0.021869596,-0.7076949,1.5707964,0.0
