timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
59816000,0.025549853,-0.030287908,1.5707964,0.0,0.7068312,0.019739063,-0.001675153,0.70710474,0.0,0.0,-0.70639956,0,0
59864000,0.025765076,-0.03013476,1.5707964,0.0,0.70683056,0.019761004,-0.0015449147,0.70710516,0.0,0.0,-0.706841,0,0
59912000,0.02607555,-0.030124983,1.5707964,0.0,0.7068276,0.019867275,-0.0014316879,0.7071053,0.0,0.0,-0.70740974,0,0
59968000,0.026372353,-0.03023069,1.5707964,0.0,0.7068236,0.020009523,-0.0013641278,0.70710546,0.0,0.0,-0.7078438,0,0
60016000,0.026466483,-0.030272681,1.5707964,0.0,0.7068222,0.020057634,-0.0013456924,0.70710546,0.0,0.0,-0.7074276,0,0
60064000,0.026611164,-0.03056209,1.5707964,0.0,0.70681787,0.020211043,-0.0013968615,0.70710534,0.0,0.0,-0.70608145,0,0
60120000,0.026795702,-0.03048272,1.5707964,0.0,0.7068168,0.02024821,-0.0013035578,0.7071056,0.0,0.0,-0.70535207,0,0
60160000,0.02676955,-0.03074714,1.5707964,0.0,0.7068144,0.020332417,-0.0014062881,0.70710534,0.0,0.0,-0.705302,0,0
60216000,0.026562655,-0.030434266,1.5707964,0.0,0.70681965,0.020148726,-0.0013688203,0.7071055,0.0,0.0,-0.70516473,0,0
60264000,0.026789121,-0.030552976,1.5707964,0.0,0.70681614,0.020270716,-0.0013307212,0.7071056,0.0,0.0,-0.7043771,0,0
60312000,0.02681761,-0.030288717,1.5707964,0.0,0.7068185,0.020187393,-0.0012272205,0.70710576,0.0,0.0,-0.70429254,0,0
60360000,0.026726894,-0.029765848,1.5707964,0.0,0.7068247,0.019970544,-0.0010744303,0.70710593,0.0,0.0,-0.70469695,0,0
60416000,0.026738422,-0.030173425,1.5707964,0.0,0.7068205,0.02011866,-0.0012144559,0.70710576,0.0,0.0,-0.70592535,0,0
60464000,0.027045289,-0.029539514,1.5707964,0.0,0.70682377,0.020003079,-0.00088184176,0.70710623,0.0,0.0,-0.7071051,0,0
60512000,0.026995597,-0.02961112,1.5707964,0.0,0.7068235,0.020010823,-0.0009247272,0.7071062,0.0,0.0,-0.70784837,0,0
60560000,0.027197698,-0.030023476,1.5707964,0.0,0.7068174,0.020227978,-0.0009990633,0.7071061,0.0,0.0,-0.708534,0,0
60616000,0.026743677,-0.030049933,1.5707964,0.0,0.7068217,0.020076873,-0.0011689373,0.7071059,0.0,0.0,-0.7085995,0,0
60664000,0.026238952,-0.030091973,1.5707964,0.0,0.7068263,0.019913353,-0.0013622476,0.7071054,0.0,0.0,-0.70755136,0,0
60712000,0.026067808,-0.030315181,1.5707964,0.0,0.7068258,0.019931756,-0.0015016706,0.70710516,0.0,0.0,-0.70698154,0,0
60768000,0.025770366,-0.030685235,1.5707964,0.0,0.7068251,0.019957418,-0.001737666,0.7071046,0.0,0.0,-0.7072287,0,0
60816000,0.025448924,-0.030547004,1.5707964,0.0,0.70682967,0.019794963,-0.0018024413,0.7071045,0.0,0.0,-0.7075716,0,0
60864000,0.02522416,-0.03029311,1.5707964,0.0,0.7068344,0.0196258,-0.0017921415,0.70710444,0.0,0.0,-0.7078961,0,0
60912000,0.025287487,-0.030760357,1.5707964,0.0,0.70682913,0.01981331,-0.0019349491,0.70710415,0.0,0.0,-0.7086073,0,0
60968000,0.025487116,-0.031001776,1.5707964,0.0,0.7068247,0.019969184,-0.001949723,0.7071041,0.0,0.0,-0.70921224,0,0
61016000,0.025361624,-0.030927625,1.5707964,0.0,0.70682675,0.019898627,-0.0019678748,0.70710397,0.0,0.0,-0.7094686,0,0
61064000,0.02587721,-0.030785628,1.5707964,0.0,0.706823,0.020030657,-0.001735385,0.7071046,0.0,0.0,-0.70883435,0,0
61112000,0.025821717,-0.031023066,1.5707964,0.0,0.7068212,0.02009496,-0.0018389511,0.7071044,0.0,0.0,-0.7084103,0,0
61168000,0.026143607,-0.030984143,1.5707964,0.0,0.7068183,0.020194964,-0.0017113847,0.7071047,0.0,0.0,-0.70831513,0,0
61216000,0.026551956,-0.030838687,1.5707964,0.0,0.70681566,0.02028787,-0.0015155878,0.7071052,0.0,0.0,-0.7084149,0,0
61264000,0.02645946,-0.031185025,1.5707964,0.0,0.7068131,0.020377578,-0.0016707378,0.7071048,0.0,0.0,-0.70856065,0,0
61312000,0.026485968,-0.031043643,1.5707964,0.0,0.7068143,0.020336982,-0.0016113787,0.7071049,0.0,0.0,-0.7089137,0,0
61368000,0.026836986,-0.030951452,1.5707964,0.0,0.7068116,0.020428455,-0.001454682,0.7071053,0.0,0.0,-0.7095547,0,0
61416000,0.026825787,-0.030876288,1.5707964,0.0,0.7068125,0.020397933,-0.0014320662,0.70710534,0.0,0.0,-0.7094114,0,0
61464000,0.026623141,-0.031170027,1.5707964,0.0,0.70681155,0.020430125,-0.0016075645,0.707105,0.0,0.0,-0.7083679,0,0
61512000,0.026494915,-0.031037927,1.5707964,0.0,0.7068142,0.020338126,-0.0016061954,0.707105,0.0,0.0,-0.70785934,0,0
61560000,0.026423663,-0.0311216,1.5707964,0.0,0.7068141,0.020342516,-0.0016609683,0.7071048,0.0,0.0,-0.7078984,0,0
61616000,0.026265852,-0.03108462,1.5707964,0.0,0.7068161,0.020273674,-0.0017036892,0.7071047,0.0,0.0,-0.7083899,0,0
61664000,0.026366416,-0.03103398,1.5707964,0.0,0.7068156,0.020291317,-0.0016502301,0.7071048,0.0,0.0,-0.7089386,0,0
61712000,0.02639657,-0.030776696,1.5707964,0.0,0.70681787,0.020211048,-0.0015486068,0.7071051,0.0,0.0,-0.7090822,0,0
61760000,0.026635332,-0.030689074,1.5707964,0.0,0.7068163,0.020264462,-0.0014332128,0.7071054,0.0,0.0,-0.70927215,0,0
61816000,0.026610171,-0.030979635,1.5707964,0.0,0.70681363,0.020358255,-0.0015448383,0.7071051,0.0,0.0,-0.70898956,0,0
61864000,0.025921404,-0.03078137,1.5707964,0.0,0.70682263,0.020044772,-0.0017182529,0.7071046,0.0,0.0,-0.70791155,0,0
61920000,0.02538455,-0.031089641,1.5707964,0.0,0.7068249,0.019963987,-0.00201705,0.70710397,0.0,0.0,-0.70717776,0,0
61960000,0.024974208,-0.03080494,1.5707964,0.0,0.70683175,0.019718349,-0.0020614718,0.70710385,0.0,0.0,-0.7068694,0,0
62016000,0.025164686,-0.0307583,1.5707964,0.0,0.7068304,0.019769186,-0.0019776367,0.70710397,0.0,0.0,-0.707007,0,0
62064000,0.024930406,-0.030786192,1.5707964,0.0,0.7068324,0.019696243,-0.002070329,0.7071037,0.0,0.0,-0.7074503,0,0
62112000,0.024876986,-0.03095099,1.5707964,0.0,0.7068313,0.019735606,-0.0021474797,0.7071035,0.0,0.0,-0.7077428,0,0
62160000,0.025513364,-0.031137621,1.5707964,0.0,0.7068231,0.020026471,-0.0019884713,0.707104,0.0,0.0,-0.70819664,0,0
62216000,0.025003815,-0.030568998,1.5707964,0.0,0.70683384,0.019645428,-0.001967585,0.70710397,0.0,0.0,-0.70787156,0,0
62264000,0.024165895,-0.03074294,1.5707964,0.0,0.7068403,0.019410767,-0.0023253318,0.70710295,0.0,0.0,-0.7068193,0,0
62312000,0.02433723,-0.030548993,1.5707964,0.0,0.7068405,0.019402774,-0.0021961858,0.7071033,0.0,0.0,-0.7063182,0,0
62360000,0.024229273,-0.030282274,1.5707964,0.0,0.70684415,0.019270357,-0.0021400542,0.7071036,0.0,0.0,-0.7061388,0,0
62416000,0.024016792,-0.030458886,1.5707964,0.0,0.7068445,0.01925768,-0.0022776194,0.70710313,0.0,0.0,-0.7062961,0,0
62464000,0.024074035,-0.030607153,1.5707964,0.0,0.70684254,0.01933031,-0.0023098013,0.7071029,0.0,0.0,-0.7067048,0,0
62512000,0.024014425,-0.030884571,1.5707964,0.0,0.7068404,0.01940729,-0.0024289575,0.7071026,0.0,0.0,-0.70726985,0,0
62568000,0.024197133,-0.030669788,1.5707964,0.0,0.7068407,0.019395953,-0.0022884242,0.707103,0.0,0.0,-0.70780414,0,0
62616000,0.023961294,-0.030526012,1.5707964,0.0,0.7068444,0.019261789,-0.0023209734,0.70710295,0.0,0.0,-0.70782423,0,0
62664000,0.023943625,-0.029922474,1.5707964,0.0,0.7068503,0.01904224,-0.0021138384,0.70710367,0.0,0.0,-0.70679635,0,0
62712000,0.024158457,-0.030171264,1.5707964,0.0,0.7068459,0.019206094,-0.0021258448,0.7071036,0.0,0.0,-0.70645964,0,0
62760000,0.024546685,-0.030087098,1.5707964,0.0,0.70684296,0.019313555,-0.0019588294,0.7071041,0.0,0.0,-0.70664436,0,0
62816000,0.024275774,-0.030011464,1.5707964,0.0,0.7068463,0.019191079,-0.0020278683,0.70710385,0.0,0.0,-0.7070147,0,0
62864000,0.024481565,-0.02986183,1.5707964,0.0,0.70684576,0.019210927,-0.0019022087,0.7071042,0.0,0.0,-0.7073659,0,0
62912000,0.02462512,-0.030159676,1.5707964,0.0,0.7068415,0.019366927,-0.0019567574,0.7071041,0.0,0.0,-0.7075593,0,0
62960000,0.024751669,-0.02984486,1.5707964,0.0,0.7068433,0.01930039,-0.0018007115,0.70710444,0.0,0.0,-0.70789886,0,0
63016000,0.024735581,-0.029858192,1.5707964,0.0,0.7068434,0.019299416,-0.0018111136,0.70710444,0.0,0.0,-0.70771414,0,0
63064000,0.024350494,-0.029926972,1.5707964,0.0,0.7068464,0.019187627,-0.0019715792,0.707104,0.0,0.0,-0.7068537,0,0
63112000,0.023854991,-0.029961342,1.5707964,0.0,0.70685077,0.019024653,-0.002158917,0.7071035,0.0,0.0,-0.70635647,0,0
63168000,0.023927037,-0.02959315,1.5707964,0.0,0.7068536,0.018919984,-0.00200327,0.7071039,0.0,0.0,-0.7062681,0,0
63216000,0.023904504,-0.029463986,1.5707964,0.0,0.70685506,0.018866371,-0.00196557,0.707104,0.0,0.0,-0.7065609,0,0
63264000,0.02349498,-0.029505948,1.5707964,0.0,0.7068585,0.018736465,-0.0021251943,0.70710367,0.0,0.0,-0.707179,0,0
63312000,0.02394805,-0.029634569,1.5707964,0.0,0.70685303,0.018942049,-0.0020104854,0.70710397,0.0,0.0,-0.70743734,0,0
63360000,0.02413592,-0.029853614,1.5707964,0.0,0.70684916,0.019085862,-0.002021506,0.7071039,0.0,0.0,-0.7077888,0,0
63416000,0.023889462,-0.029858077,1.5707964,0.0,0.7068514,0.019000338,-0.0021102205,0.70710367,0.0,0.0,-0.70768857,0,0
63464000,0.023290021,-0.029641837,1.5707964,0.0,0.7068591,0.018712053,-0.002245703,0.7071033,0.0,0.0,-0.7067959,0,0
63512000,0.02251541,-0.029596513,1.5707964,0.0,0.70686674,0.01842226,-0.002503543,0.7071024,0.0,0.0,-0.70635396,0,0
63560000,0.02249821,-0.029752225,1.5707964,0.0,0.7068655,0.018471217,-0.0025646759,0.7071022,0.0,0.0,-0.7063037,0,0
63616000,0.02316142,-0.029874457,1.5707964,0.0,0.70685816,0.018748816,-0.0023734123,0.7071029,0.0,0.0,-0.7069571,0,0
63664000,0.022901058,-0.030137857,1.5707964,0.0,0.70685816,0.01874989,-0.002558589,0.7071022,0.0,0.0,-0.70718586,0,0
63712000,0.023389474,-0.029886402,1.5707964,0.0,0.7068559,0.018833641,-0.002297007,0.70710313,0.0,0.0,-0.70759964,0,0
63760000,0.023385158,-0.029991357,1.5707964,0.0,0.706855,0.01886921,-0.0023356373,0.7071029,0.0,0.0,-0.7078277,0,0
63816000,0.023327526,-0.030113528,1.5707964,0.0,0.70685434,0.018892018,-0.00239921,0.7071028,0.0,0.0,-0.7078349,0,0
63864000,0.023189379,-0.029942494,1.5707964,0.0,0.70685726,0.018782744,-0.0023875816,0.7071028,0.0,0.0,-0.7066478,0,0
63912000,0.022837982,-0.02985795,1.5707964,0.0,0.7068613,0.01862867,-0.0024819274,0.7071025,0.0,0.0,-0.7058888,0,0
63968000,0.023042956,-0.029969875,1.5707964,0.0,0.70685834,0.018740673,-0.00244903,0.7071026,0.0,0.0,-0.705766,0,0
64016000,0.02333982,-0.030048477,1.5707964,0.0,0.7068548,0.018873371,-0.002371863,0.70710284,0.0,0.0,-0.7061321,0,0
64064000,0.023856413,-0.030053621,1.5707964,0.0,0.7068499,0.019057767,-0.00219104,0.7071035,0.0,0.0,-0.70641804,0,0
64112000,0.023814652,-0.029993413,1.5707964,0.0,0.7068509,0.019021729,-0.0021845177,0.7071035,0.0,0.0,-0.7067256,0,0
64168000,0.023812713,-0.02991932,1.5707964,0.0,0.7068516,0.018994857,-0.0021590092,0.7071035,0.0,0.0,-0.7073111,0,0
64216000,0.02388646,-0.030235557,1.5707964,0.0,0.70684785,0.019132687,-0.00224474,0.70710325,0.0,0.0,-0.7072501,0,0
64264000,0.023680372,-0.030143091,1.5707964,0.0,0.7068507,0.01902717,-0.0022849122,0.7071032,0.0,0.0,-0.7062588,0,0
64312000,0.023466088,-0.029930076,1.5707964,0.0,0.70685476,0.018876154,-0.0022853601,0.7071032,0.0,0.0,-0.7058545,0,0
64360000,0.023558369,-0.030030748,1.5707964,0.0,0.706853,0.018944347,-0.002288327,0.7071031,0.0,0.0,-0.70584375,0,0
64416000,0.023548827,-0.029712893,1.5707964,0.0,0.7068561,0.018828636,-0.0021793216,0.70710343,0.0,0.0,-0.7062279,0,0
64464000,0.024005968,-0.029648075,1.5707964,0.0,0.7068523,0.018967295,-0.0019947821,0.70710397,0.0,0.0,-0.7067951,0,0
64512000,0.024122095,-0.029834822,1.5707964,0.0,0.70684946,0.019074336,-0.002019751,0.7071039,0.0,0.0,-0.7073778,0,0
64560000,0.024450641,-0.029925037,1.5707964,0.0,0.7068454,0.019222336,-0.0019354889,0.7071042,0.0,0.0,-0.70790267,0,0
64616000,0.024821924,-0.030055514,1.5707964,0.0,0.7068406,0.01939967,-0.0018503505,0.70710444,0.0,0.0,-0.7078451,0,0
64664000,0.024043264,-0.030063458,1.5707964,0.0,0.706848,0.019127281,-0.0021284558,0.70710355,0.0,0.0,-0.706785,0,0
64712000,0.02407368,-0.02950029,1.5707964,0.0,0.7068531,0.018938994,-0.0019185932,0.7071042,0.0,0.0,-0.70616394,0,0
64768000,0.023880824,-0.029466994,1.5707964,0.0,0.7068552,0.018859068,-0.0019750067,0.7071041,0.0,0.0,-0.70572996,0,0
64816000,0.024420463,-0.02950838,1.5707964,0.0,0.7068497,0.019064417,-0.0017988466,0.7071045,0.0,0.0,-0.70590043,0,0
64864000,0.024144536,-0.029852636,1.5707964,0.0,0.70684904,0.019088564,-0.0020181155,0.7071039,0.0,0.0,-0.70621204,0,0
64912000,0.02453311,-0.030372301,1.5707964,0.0,0.70684034,0.019409554,-0.002064462,0.7071037,0.0,0.0,-0.70672405,0,0
64960000,0.024766803,-0.030343642,1.5707964,0.0,0.7068383,0.01948202,-0.0019717072,0.707104,0.0,0.0,-0.7071916,0,0
65016000,0.025232637,-0.030488197,1.5707964,0.0,0.70683235,0.019697739,-0.0018581189,0.7071044,0.0,0.0,-0.7073904,0,0
65064000,0.02430525,-0.030166043,1.5707964,0.0,0.7068445,0.019256132,-0.0020720991,0.7071038,0.0,0.0,-0.7064684,0,0
65112000,0.024716187,-0.030357387,1.5707964,0.0,0.70683867,0.019468987,-0.0019944622,0.70710397,0.0,0.0,-0.70602214,0,0
65160000,0.024668716,-0.030224815,1.5707964,0.0,0.70684046,0.019405356,-0.001964374,0.707104,0.0,0.0,-0.7060082,0,0
65216000,0.02513417,-0.030371742,1.5707964,0.0,0.70683444,0.019621786,-0.001851758,0.7071044,0.0,0.0,-0.70637727,0,0
65264000,0.025302766,-0.030337777,1.5707964,0.0,0.7068331,0.019669365,-0.0017801427,0.70710456,0.0,0.0,-0.7067674,0,0
65312000,0.025273962,-0.030453943,1.5707964,0.0,0.7068323,0.01970024,-0.0018313961,0.7071044,0.0,0.0,-0.7072088,0,0
65360000,0.025915788,-0.030468723,1.5707964,0.0,0.7068258,0.019932294,-0.0016097015,0.70710486,0.0,0.0,-0.7077686,0,0
65416000,0.025599264,-0.03075452,1.5707964,0.0,0.7068261,0.019921435,-0.0018226547,0.7071045,0.0,0.0,-0.70791715,0,0
65464000,0.025231576,-0.030400926,1.5707964,0.0,0.70683324,0.01966652,-0.0018276392,0.7071043,0.0,0.0,-0.70715636,0,0
65512000,0.024729416,-0.030238353,1.5707964,0.0,0.7068397,0.019431593,-0.0019477009,0.70710415,0.0,0.0,-0.70669854,0,0
65560000,0.025090039,-0.030554935,1.5707964,0.0,0.7068331,0.01967093,-0.0019321297,0.7071041,0.0,0.0,-0.70638275,0,0
65616000,0.025277015,-0.030225368,1.5707964,0.0,0.7068345,0.019620538,-0.0017495045,0.7071046,0.0,0.0,-0.70668304,0,0
65664000,0.025952954,-0.030270077,1.5707964,0.0,0.7068274,0.019875227,-0.0015263308,0.70710504,0.0,0.0,-0.70713925,0,0
65712000,0.026042217,-0.030511608,1.5707964,0.0,0.70682406,0.019992132,-0.0015801652,0.707105,0.0,0.0,-0.7074233,0,0
65760000,0.026334781,-0.03062775,1.5707964,0.0,0.70682,0.02013657,-0.0015177921,0.70710516,0.0,0.0,-0.7075897,0,0
65816000,0.026813455,-0.031232605,1.5707964,0.0,0.706809,0.0205195,-0.0015624042,0.70710516,0.0,0.0,-0.7076942,0,0
65864000,0.0265692,-0.031118426,1.5707964,0.0,0.7068126,0.020392828,-0.0016083928,0.707105,0.0,0.0,-0.70726454,0,0
65912000,0.027037594,-0.031134712,1.5707964,0.0,0.7068077,0.020564115,-0.00144855,0.70710534,0.0,0.0,-0.7069177,0,0
65960000,0.027473396,-0.031218564,1.5707964,0.0,0.7068023,0.020747762,-0.0013241163,0.7071055,0.0,0.0,-0.7069308,0,0
66016000,0.027962774,-0.031210091,1.5707964,0.0,0.7067973,0.020917716,-0.0011480986,0.7071058,0.0,0.0,-0.7070555,0,0
66064000,0.028180316,-0.031000363,1.5707964,0.0,0.70679724,0.020920476,-0.0009970362,0.7071061,0.0,0.0,-0.70723474,0,0
66112000,0.02845194,-0.03125906,1.5707964,0.0,0.70679164,0.021107892,-0.0009924659,0.7071061,0.0,0.0,-0.70759845,0,0
66160000,0.028916497,-0.031273518,1.5707964,0.0,0.7067866,0.021277172,-0.0008333328,0.70710623,0.0,0.0,-0.7078163,0,0
66216000,0.02835696,-0.031341445,1.5707964,0.0,0.7067918,0.02110344,-0.0010551745,0.707106,0.0,0.0,-0.7075095,0,0
66264000,0.027686456,-0.030954741,1.5707964,0.0,0.70680285,0.020729825,-0.0011555119,0.7071059,0.0,0.0,-0.70646954,0,0
66312000,0.027442161,-0.030498454,1.5707964,0.0,0.70681006,0.020482235,-0.0010805625,0.707106,0.0,0.0,-0.7057973,0,0
66360000,0.027264945,-0.030426564,1.5707964,0.0,0.7068126,0.020394199,-0.0011178004,0.7071059,0.0,0.0,-0.70557874,0,0
66416000,0.027023856,-0.030457381,1.5707964,0.0,0.7068147,0.020319888,-0.0012139335,0.70710576,0.0,0.0,-0.70586485,0,0
66464000,0.027499113,-0.030747276,1.5707964,0.0,0.7068069,0.020590298,-0.001148398,0.70710593,0.0,0.0,-0.70613533,0,0
66512000,0.027453,-0.030823294,1.5707964,0.0,0.7068066,0.020600867,-0.0011915778,0.7071059,0.0,0.0,-0.70682484,0,0
66568000,0.027705755,-0.0309914,1.5707964,0.0,0.70680225,0.020749599,-0.0011616506,0.7071059,0.0,0.0,-0.7075643,0,0
66616000,0.027142268,-0.030937672,1.5707964,0.0,0.7068086,0.020531474,-0.0013418775,0.7071056,0.0,0.0,-0.70755535,0,0
66664000,0.026583204,-0.0306059,1.5707964,0.0,0.7068177,0.020216646,-0.0014222361,0.7071054,0.0,0.0,-0.7066535,0,0
66720000,0.026284747,-0.029892804,1.5707964,0.0,0.7068278,0.019859152,-0.0012756396,0.70710564,0.0,0.0,-0.70579255,0,0
66760000,0.02621768,-0.030421814,1.5707964,0.0,0.7068232,0.020022407,-0.0014863837,0.70710516,0.0,0.0,-0.7055049,0,0
66816000,0.026386326,-0.030336665,1.5707964,0.0,0.7068224,0.020051917,-0.0013966536,0.7071054,0.0,0.0,-0.7057781,0,0
66864000,0.026451552,-0.03028376,1.5707964,0.0,0.7068223,0.02005627,-0.0013548892,0.7071055,0.0,0.0,-0.7063267,0,0
66912000,0.026247716,-0.030161534,1.5707964,0.0,0.70682555,0.019941038,-0.0013837414,0.70710546,0.0,0.0,-0.706881,0,0
66968000,0.026425313,-0.030288935,1.5707964,0.0,0.7068225,0.020048825,-0.0013659957,0.70710546,0.0,0.0,-0.7075734,0,0
67016000,0.02669,-0.030391417,1.5707964,0.0,0.70681876,0.020178586,-0.0013086487,0.70710564,0.0,0.0,-0.7077194,0,0
67064000,0.025625465,-0.030156817,1.5707964,0.0,0.70683175,0.019719457,-0.0016020723,0.707105,0.0,0.0,-0.70688796,0,0
67112000,0.025719829,-0.029919337,1.5707964,0.0,0.7068331,0.01966888,-0.0014847482,0.7071053,0.0,0.0,-0.7066422,0,0
67160000,0.02583943,-0.029508518,1.5707964,0.0,0.70683604,0.019565957,-0.0012972163,0.7071056,0.0,0.0,-0.7067974,0,0
67216000,0.025798695,-0.02959053,1.5707964,0.0,0.7068356,0.019580545,-0.0013406146,0.7071055,0.0,0.0,-0.70696956,0,0
67264000,0.025751365,-0.029577333,1.5707964,0.0,0.70683616,0.019559156,-0.0013526827,0.7071055,0.0,0.0,-0.70719665,0,0
67312000,0.025816655,-0.029429326,1.5707964,0.0,0.706837,0.019529918,-0.0012772707,0.70710564,0.0,0.0,-0.70766276,0,0
67360000,0.026054759,-0.0296945,1.5707964,0.0,0.70683205,0.019707786,-0.0012868409,0.7071056,0.0,0.0,-0.7080244,0,0
67416000,0.025920812,-0.02930306,1.5707964,0.0,0.70683724,0.019522108,-0.0011958036,0.70710576,0.0,0.0,-0.7075794,0,0
67464000,0.02533032,-0.029284196,1.5707964,0.0,0.70684314,0.019306747,-0.0013979046,0.7071054,0.0,0.0,-0.7067999,0,0
67512000,0.025562756,-0.029167525,1.5707964,0.0,0.70684206,0.019347662,-0.0012744769,0.70710564,0.0,0.0,-0.7067296,0,0
67560000,0.025416365,-0.029092953,1.5707964,0.0,0.70684415,0.019269567,-0.0012998701,0.70710564,0.0,0.0,-0.70633733,0,0
67616000,0.02520101,-0.028954038,1.5707964,0.0,0.70684755,0.019144362,-0.0013268939,0.7071056,0.0,0.0,-0.706683,0,0
67664000,0.025675246,-0.029023394,1.5707964,0.0,0.70684236,0.019336479,-0.0011837484,0.7071058,0.0,0.0,-0.7070353,0,0
67712000,0.02600108,-0.029074363,1.5707964,0.0,0.70683867,0.01946965,-0.0010865679,0.70710593,0.0,0.0,-0.707445,0,0
67760000,0.026566269,-0.029117206,1.5707964,0.0,0.7068327,0.019684536,-0.000901893,0.70710623,0.0,0.0,-0.707719,0,0
67816000,0.02648886,-0.028852694,1.5707964,0.0,0.7068361,0.019563695,-0.00083574024,0.7071063,0.0,0.0,-0.70800936,0,0
67864000,0.026615465,-0.028427154,1.5707964,0.0,0.70683897,0.01945805,-0.00064052764,0.7071065,0.0,0.0,-0.7078125,0,0
67912000,0.026358597,-0.02868421,1.5707964,0.0,0.70683897,0.019458113,-0.0008222276,0.70710635,0.0,0.0,-0.7076252,0,0
67960000,0.026530372,-0.028773105,1.5707964,0.0,0.70683646,0.01955024,-0.00079292466,0.7071063,0.0,0.0,-0.7075479,0,0
68016000,0.026469972,-0.028708447,1.5707964,0.0,0.70683765,0.019506041,-0.00079141994,0.7071064,0.0,0.0,-0.70791745,0,0
68064000,0.026931088,-0.028719971,1.5707964,0.0,0.706833,0.019673081,-0.00063246535,0.70710653,0.0,0.0,-0.70825005,0,0
68112000,0.02718392,-0.028461937,1.5707964,0.0,0.7068331,0.019671243,-0.00045184616,0.70710665,0.0,0.0,-0.70831627,0,0
68168000,0.027401002,-0.028221335,1.5707964,0.0,0.7068333,0.019662932,-0.0002900311,0.7071067,0.0,0.0,-0.7084274,0,0
68216000,0.027322084,-0.028268222,1.5707964,0.0,0.70683366,0.019651609,-0.0003345098,0.7071067,0.0,0.0,-0.7080092,0,0
68264000,0.027274754,-0.027838103,1.5707964,0.0,0.7068383,0.019482872,-0.00019917337,0.7071067,0.0,0.0,-0.70699126,0,0
68312000,0.027171537,-0.02802198,1.5707964,0.0,0.70683753,0.019511377,-0.00030067618,0.70710677,0.0,0.0,-0.7062367,0,0
68360000,0.027336368,-0.028048927,1.5707964,0.0,0.7068356,0.019579157,-0.00025192666,0.70710677,0.0,0.0,-0.705795,0,0
68416000,0.027412113,-0.027957862,1.5707964,0.0,0.7068358,0.01957374,-0.00019295175,0.70710677,0.0,0.0,-0.705835,0,0
68464000,0.027763803,-0.028126512,1.5707964,0.0,0.7068307,0.019757638,-0.00012823641,0.7071068,0.0,0.0,-0.70595926,0,0
68512000,0.028102139,-0.027788466,1.5707964,0.0,0.7068307,0.01975774,0.00011090137,0.7071068,0.0,0.0,-0.70611674,0,0
68560000,0.028248554,-0.027738674,1.5707964,0.0,0.7068297,0.019791888,0.00018027014,0.70710677,0.0,0.0,-0.7063536,0,0
68616000,0.028100267,-0.027867507,1.5707964,0.0,0.7068299,0.019785015,8.229365e-05,0.7071069,0.0,0.0,-0.706446,0,0
68664000,0.027571427,-0.028566724,1.5707964,0.0,0.70682824,0.019845225,-0.00035189095,0.70710665,0.0,0.0,-0.7061429,0,0
68712000,0.027337555,-0.028767817,1.5707964,0.0,0.70682853,0.019833643,-0.00050567405,0.7071066,0.0,0.0,-0.70600104,0,0
68760000,0.027309082,-0.029023817,1.5707964,0.0,0.70682627,0.019914053,-0.00060624897,0.7071066,0.0,0.0,-0.70628095,0,0
68816000,0.027168268,-0.029094236,1.5707964,0.0,0.706827,0.019889176,-0.0006809298,0.7071065,0.0,0.0,-0.7064539,0,0
68864000,0.02721389,-0.029410638,1.5707964,0.0,0.70682335,0.020017117,-0.0007766681,0.70710635,0.0,0.0,-0.7066952,0,0
68912000,0.0275095,-0.02929152,1.5707964,0.0,0.7068216,0.020079494,-0.000630038,0.70710653,0.0,0.0,-0.70716244,0,0
68960000,0.027398456,-0.029197961,1.5707964,0.0,0.70682365,0.020007184,-0.000636221,0.70710653,0.0,0.0,-0.70753235,0,0
69016000,0.0276357,-0.029552292,1.5707964,0.0,0.7068177,0.02021625,-0.0006776184,0.7071065,0.0,0.0,-0.70761114,0,0
69064000,0.027112748,-0.03013783,1.5707964,0.0,0.7068171,0.02023837,-0.0010695272,0.707106,0.0,0.0,-0.707066,0,0
69112000,0.026779747,-0.03052019,1.5707964,0.0,0.70681655,0.020255815,-0.0013224444,0.70710564,0.0,0.0,-0.7067405,0,0
69160000,0.027059684,-0.030967584,1.5707964,0.0,0.70680916,0.02051286,-0.0013816495,0.7071055,0.0,0.0,-0.70650595,0,0
69216000,0.026454683,-0.03131882,1.5707964,0.0,0.7068118,0.020423178,-0.00171973,0.7071047,0.0,0.0,-0.7065198,0,0
69264000,0.026530223,-0.031275857,1.5707964,0.0,0.7068114,0.020434689,-0.0016778331,0.7071048,0.0,0.0,-0.7068379,0,0
69312000,0.026769752,-0.03092681,1.5707964,0.0,0.70681256,0.020395983,-0.0014697406,0.7071053,0.0,0.0,-0.707056,0,0
69360000,0.02673041,-0.03097045,1.5707964,0.0,0.7068125,0.020397501,-0.00149908,0.70710516,0.0,0.0,-0.70712,0,0
69416000,0.026377663,-0.031043638,1.5707964,0.0,0.70681536,0.020298706,-0.0016496687,0.70710486,0.0,0.0,-0.70713955,0,0
69464000,0.026072744,-0.03124676,1.5707964,0.0,0.7068164,0.02026273,-0.0018292883,0.7071044,0.0,0.0,-0.7068789,0,0
