timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
86808000,86690000,86728000,0,-0.02,0.02,-0.07,0.09,0.09,0.20250002,0.041306257,-0.019612363,0.11135587,0.10433226,0.104303166,0.21626353,0.0006541436,0.00014751029,0.002293522,0,1,0,1
87208000,87090000,87128000,0,0.0,0.02,-0.04,0.09,0.09,0.20250002,0.022750655,-0.016044678,0.081937075,0.10477217,0.10474107,0.21658881,0.00019760677,9.831166e-05,0.001239895,0,1,0,1
87608000,87486000,87528000,0,0.0,0.0,0.01,0.09,0.09,0.20250002,0.025324102,0.0019616843,0.036598995,0.105109036,0.10508328,0.21678156,0.0002440552,1.4648213e-06,0.00024715875,0,1,0,1
88008000,87886000,87928000,0,0.0,-0.02,-0.03,0.09,0.09,0.20250002,0.026469972,0.0184058,0.07628152,0.10536619,0.1053479,0.21691534,0.0002659902,0.00012863037,0.0010730213,0,1,0,1
88408000,88290000,88328000,0,0.01,0.01,-0.01,0.09,0.09,0.20250002,0.0193214,-0.014780229,0.05741085,0.105553985,0.105537266,0.2170761,0.00014146941,8.279736e-05,0.0006073457,0,1,0,1
88808000,88690000,88728000,0,0.02,0.0,0.01,0.09,0.09,0.20250002,0.012212664,0.0028341194,0.04052209,0.10568721,0.1056669,0.21712373,5.6449277e-05,3.040586e-06,0.00030250766,0,1,0,1
89008000,88890000,88928000,0,0.01,0.02,-0.03,0.09,0.09,0.20250002,0.019651206,-0.017826471,0.0772831,0.10422992,0.10421568,0.21629101,0.00014819925,0.000121971316,0.0011045632,0,1,0,1
89408000,89290000,89328000,0,0.01,0.0,-0.02,0.09,0.09,0.20250002,0.017278627,0.004768063,0.07565084,0.10463246,0.10462156,0.2165105,0.000114133196,8.69206e-06,0.0010573252,0,1,0,1
89808000,89686000,89728000,0,0.01,0.0,-0.01,0.09,0.09,0.20250002,0.01481346,0.0006313127,0.070025675,0.10495448,0.1049488,0.21667567,8.3631916e-05,1.5190484e-07,0.00090524147,0,1,0,1
90008000,89890000,89928000,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.022205614,-0.00036360213,0.035545003,0.10370874,0.103705235,0.21594653,0.00019018234,5.0993187e-08,0.00023402965,0,1,0,1
90408000,90290000,90328000,0,-0.01,0.0,0.01,0.09,0.09,0.20250002,0.030977575,-0.000705091,0.05034364,0.10422583,0.10422301,0.21623895,0.00036828115,1.9080365e-07,0.00046882994,0,1,0,1
90808000,90690000,90728000,0,0.01,0.0,0.0,0.09,0.09,0.20250002,0.010692978,-0.0023899938,0.052797135,0.104655236,0.10465248,0.21647026,4.3701504e-05,2.1832527e-06,0.0005150892,0,1,0,1
91208000,91090000,91128000,0,0.0,-0.01,-0.03,0.09,0.09,0.20250002,0.024616655,0.0077819508,0.07934709,0.10499322,0.1049898,0.21671648,0.00023086432,2.3072245e-05,0.001162064,0,1,0,1
91608000,91490000,91528000,0,-0.02,0.0,0.089999996,0.09,0.09,0.20250002,0.04218044,0.00045129185,-0.04269623,0.10525063,0.10524866,0.21684282,0.0006761726,7.740311e-08,0.00033627453,0,1,0,1
92008000,91886000,91928000,0,-0.03,0.0,0.03,0.09,0.09,0.20250002,0.05150667,0.0040763826,0.0151167605,0.10545038,0.10544999,0.21692687,0.0010063262,6.3032326e-06,4.2137046e-05,0,1,0,1
92408000,92290000,92328000,0,-0.02,0.0,0.01,0.09,0.09,0.20250002,0.041178867,0.0028198704,0.023907105,0.10560082,0.10560074,0.21705456,0.0006423053,3.0119745e-06,0.00010532829,0,1,0,1
92808000,92690000,92728000,0,0.0,0.0,0.06,0.09,0.09,0.20250002,0.028091837,0.004419037,-0.028719418,0.10570463,0.10570215,0.21708305,0.00029862506,7.38978e-06,0.0001519796,0,1,0,1
93008000,92890000,92928000,0,-0.02,0.01,0.04,0.09,0.09,0.20250002,0.05052772,-0.0054856464,-0.00694675,0.104231164,0.10422813,0.2161802,0.0009797647,1.1548635e-05,8.929093e-06,0,1,0,1
93408000,93290000,93328000,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,0.03546916,0.004710638,0.05060578,0.104636915,0.104631945,0.2164629,0.00048092444,8.483111e-06,0.00047323492,0,1,0,1
93808000,93690000,93728000,0,-0.02,0.0,0.0,0.09,0.09,0.20250002,0.06241742,0.005303506,0.02492984,0.10496354,0.10495772,0.21662949,0.001484681,1.0719429e-05,0.00011475759,0,1,0,1
94208000,94086000,94128000,0,0.0,0.0,0.08,0.09,0.09,0.20250002,0.04074103,0.0034209553,-0.05659612,0.1052162,0.105212,0.21675259,0.0006310175,4.4492776e-06,0.00059111096,0,1,0,1
94408000,94290000,94328000,0,0.0,0.02,0.0,0.09,0.09,0.20250002,0.03996309,-0.017635986,0.022029404,0.10389547,0.10389143,0.2159971,0.0006148674,0.000119751174,8.987058e-05,0,1,0,1
94808000,94690000,94728000,0,-0.02,0.0,0.04,0.09,0.09,0.20250002,0.06468389,0.0024262236,-0.02520506,0.1043807,0.10437545,0.21626706,0.0016033639,2.2559177e-06,0.00011750196,0,1,0,1
95008000,94890000,94928000,0,-0.02,0.01,-0.01,0.09,0.09,0.20250002,0.06004219,-0.0099063255,0.025016235,0.10329808,0.10329346,0.21563178,0.0013959851,3.8002516e-05,0.00011608901,0,1,0,1
95408000,95286000,95328000,0,-0.01,0.02,0.01,0.09,0.09,0.20250002,0.055209436,-0.023568243,0.0054803686,0.10390603,0.10389986,0.21599296,0.0011733994,0.00021384517,5.5621144e-06,0,1,0,1
95608000,95490000,95528000,0,0.0,0.01,0.0,0.09,0.09,0.20250002,0.04613333,-0.0113869915,0.015560575,0.10296107,0.1029549,0.2154294,0.0008268305,5.0376842e-05,4.4957927e-05,0,1,0,1
96008000,95890000,95928000,0,-0.01,0.0,0.049999997,0.09,0.09,0.20250002,0.06433073,-0.0057231337,-0.035382107,0.10364455,0.103641145,0.21584721,0.0015971673,1.2641411e-05,0.00023199624,0,1,0,1
96408000,96290000,96328000,0,0.01,0.01,0.04,0.09,0.09,0.20250002,0.046313338,-0.022019267,-0.031149328,0.10421654,0.10422002,0.21624674,0.0008232572,0.00018608637,0.00017947657,0,1,0,1
96808000,96690000,96728000,0,0.03,0.0,0.0,0.09,0.09,0.20250002,0.024412444,-0.009367179,0.00041090697,0.10467713,0.104686186,0.21650717,0.00022773547,3.3526507e-05,3.119426e-08,0,1,0,1
97208000,97090000,97128000,0,0.07,0.01,0.01,0.09,0.09,0.20250002,-0.018752154,-0.023064116,-0.016547935,0.10503301,0.105050355,0.21669737,0.00013391724,0.0002025518,5.0546834e-05,0,1,0,1
97408000,97290000,97328000,0,0.04,0.0,0.02,0.09,0.09,0.20250002,0.012730006,-0.011710022,-0.026288545,0.10378192,0.10379875,0.21597643,6.245907e-05,5.2842486e-05,0.00012799315,0,1,0,1
97808000,97690000,97728000,0,0.06,0.01,0.049999997,0.09,0.09,0.20250002,-0.023135222,-0.022010159,-0.06231702,0.10431072,0.10432482,0.21627438,0.00020524775,0.00018574567,0.0007182379,0,1,0,1
98208000,98090000,98128000,0,0.049999997,-0.02,0.02,0.09,0.09,0.20250002,-0.025278075,0.00764599,-0.037553046,0.10474199,0.104748614,0.21657051,0.00024402096,2.2324366e-05,0.00026046598,0,1,0,1
98608000,98490000,98528000,0,0.04,0.0,0.02,0.09,0.09,0.20250002,-0.030156393,-0.016998045,-0.044227567,0.1050843,0.10507604,0.21673672,0.00034616323,0.00010999027,0.00036100534,0,1,0,1
99008000,98886000,98928000,0,0.07,0.0,-0.02,0.09,0.09,0.20250002,-0.073897116,-0.012029114,-0.0040927716,0.105339944,0.10531743,0.21685317,0.0020735853,5.495751e-05,3.0897916e-06,0,1,0,1
99408000,99290000,99328000,0,0.06,0.02,0.0,0.09,0.09,0.20250002,-0.0606702,-0.037303727,0.15173247,0.1053984,0.105369724,0.21700361,0.0013969371,0.0005282611,0.004243753,0,1,0,1
99808000,99686000,99728000,0,0.13,-0.06,0.78,0.09,0.09,0.20250002,-0.031402744,-0.04657955,-0.0054289103,0.10514004,0.105293445,0.21704517,0.0003751691,0.00082423154,5.431693e-06,0,1,0,1
100008000,99890000,99928000,0,0.19999999,-0.12,0.78999996,0.09,0.09,0.20250002,-0.049299076,-0.026898973,0.002263248,0.10380319,0.10414372,0.21621612,0.0009365412,0.00027790625,9.476243e-07,0,1,0,1
100408000,100290000,100328000,0,0.29,-0.21,0.78,0.09,0.09,0.20250002,-0.05287847,-0.016821966,-0.0027251244,0.10432327,0.10523888,0.21643603,0.001072103,0.00010755665,1.3724707e-06,0,1,0,1
100808000,100686000,100728000,0,0.35999998,-0.32,0.83,0.09,0.09,0.20250002,-0.0500634,0.02519384,-0.07115567,0.104788326,0.10628323,0.2166049,0.0009567265,0.00023888229,0.0009349981,0,1,0,1
101008000,100890000,100928000,0,0.38,-0.35,0.78,0.09,0.09,0.20250002,-0.034573585,0.018382072,-0.025371432,0.103633024,0.10512745,0.21588464,0.00046137138,0.00012856798,0.00011926917,0,1,0,1
101408000,101286000,101328000,0,0.45,-0.42,0.75,0.09,0.09,0.20250002,-0.05279222,0.028878897,-0.020605922,0.10430867,0.1061866,0.2161841,0.0010687582,0.00031416042,7.856341e-05,0,1,0,1
101808000,101690000,101728000,0,0.48,-0.44,0.76,0.09,0.09,0.20250002,-0.037701547,-0.0057356656,-0.04240477,0.10489179,0.10695486,0.21649075,0.00054204685,1.2303456e-05,0.0003322386,0,1,0,1
102208000,102090000,102128000,0,0.55,-0.48999998,0.75,0.09,0.09,0.20250002,-0.06958452,0.00026607513,-0.041301668,0.10537911,0.10744633,0.21667579,0.0018379373,2.6355847e-08,0.00031490877,0,1,0,1
102608000,102490000,102528000,0,0.0,0.01,-0.03,0.09,0.09,0.20250002,-0.13993849,-0.027869979,0.05485741,0.11037773,0.10713887,0.21556537,0.0070966417,0.0002899921,0.0005584079,0,1,0,1
103008000,102890000,102928000,0,0.0,-0.01,0.03,0.09,0.09,0.20250002,-0.11995989,-0.013394617,-0.010460548,0.11143847,0.11011417,0.21410331,0.005165317,6.517445e-05,2.044304e-05,0,1,0,1
103408000,103290000,103328000,0,0.01,0.02,-0.049999997,0.09,0.09,0.20250002,-0.109511904,-0.054533556,0.064016424,0.11439061,0.11516303,0.21311931,0.0041936506,0.0010329387,0.00076916587,0,1,0,1
103808000,103690000,103728000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,-0.063719966,-0.032042477,0.0071356744,0.11809754,0.12064022,0.21249893,0.0013752137,0.0003404239,9.584584e-06,0,1,0,1
104208000,104090000,104128000,0,0.0,0.0,0.07,0.09,0.09,0.20250002,-0.053284097,-0.031681597,-0.06467335,0.12110909,0.12451712,0.21223456,0.0009377314,0.00032243715,0.00078830565,0,1,0,1
104608000,104490000,104528000,0,0.0,0.01,0.0,0.09,0.09,0.20250002,-0.036711704,-0.04295644,0.006118603,0.12274018,0.12613578,0.21226129,0.00043922022,0.00058516493,7.054947e-06,0,1,0,1
105008000,104886000,104928000,0,-0.01,0.0,0.01,0.09,0.09,0.20250002,-0.012436872,-0.026373284,-0.005200224,0.122996725,0.12588166,0.21256156,5.0302413e-05,0.00022101715,5.0888466e-06,0,1,0,1
105208000,105090000,105128000,0,-0.01,0.0,-0.049999997,0.09,0.09,0.20250002,-0.006756006,-0.023029668,0.052656643,0.11763372,0.11948474,0.21227515,1.5520587e-05,0.00017755092,0.000522477,0,1,0,1
105608000,105486000,105528000,0,-0.02,0.01,0.01,0.09,0.09,0.20250002,0.006038691,-0.035756238,-0.011494311,0.11815302,0.11970498,0.21290785,1.2345275e-05,0.00042721984,2.4821853e-05,0,1,0,1
105808000,105690000,105728000,0,0.0,-0.01,0.02,0.09,0.09,0.20250002,-0.013043628,-0.0104192365,-0.020967279,0.11420393,0.11523478,0.21275385,5.9590326e-05,3.768324e-05,8.265454e-05,0,1,0,1
106208000,106090000,106128000,0,-0.02,0.0,0.02,0.09,0.09,0.20250002,0.008812757,-0.026620038,-0.018999334,0.11469057,0.11552829,0.21356997,2.7086688e-05,0.00024535164,6.760777e-05,0,1,0,1
106608000,106490000,106528000,0,0.0,0.0,-0.03,0.09,0.09,0.20250002,-0.014537479,-0.025776887,0.028161919,0.11454223,0.11517389,0.21435195,7.380275e-05,0.00023076337,0.00014799839,0,1,0,1
