timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7256000,7256000,0.67373437,0.017413119,0.0015014464,0.7387669,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7260000,7260000,0.67373717,0.017422035,0.0015180112,0.7387641,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7264000,7264000,0.673738,0.017427195,0.0015343565,0.73876315,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7268000,7268000,0.6737382,0.01743043,0.0015502416,0.738763,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7276000,7276000,0.6737389,0.017446324,0.0015726677,0.7387619,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7280000,7280000,0.67373866,0.017452087,0.001589805,0.73876196,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7284000,7284000,0.673737,0.017456723,0.0016061048,0.7387633,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7288000,7288000,0.6737354,0.01745996,0.0016200785,0.73876464,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7296000,7296000,0.67373407,0.017460253,0.001650035,0.7387658,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7304000,7304000,0.67372614,0.017457979,0.0016924008,0.738773,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7308000,7308000,0.67372125,0.017459737,0.0017109814,0.73877734,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7312000,7312000,0.67371756,0.017460093,0.0017272638,0.7387807,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7320000,7320000,0.67369276,0.01745338,0.0017654498,0.7388034,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7328000,7328000,0.6736738,0.01745555,0.0018051517,0.7388205,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7332000,7332000,0.6736639,0.017456934,0.0018258659,0.7388294,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7336000,7336000,0.67365456,0.017456628,0.0018423649,0.7388379,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7340000,7340000,0.67364424,0.017459158,0.0018537962,0.73884726,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7344000,7344000,0.67363393,0.017462509,0.0018637576,0.73885655,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7352000,7352000,0.67361236,0.017474046,0.0018916285,0.73887587,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7356000,7356000,0.67360216,0.017472733,0.0019030866,0.73888516,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7360000,7360000,0.6735944,0.017469656,0.0019118804,0.73889226,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7364000,7364000,0.6735877,0.017465886,0.0019268008,0.73889846,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7368000,7368000,0.67358047,0.017463772,0.0019466891,0.738905,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7376000,7376000,0.6735586,0.017471597,0.0019775818,0.73892474,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7384000,7384000,0.673536,0.017473482,0.0020052907,0.7389451,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7388000,7388000,0.6735287,0.017471908,0.0020136554,0.7389519,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7392000,7392000,0.6735228,0.017472768,0.0020263167,0.7389572,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
