timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
5712000,5632000,4831840768,0.010734243,0.038817752,0.05630504,0,0.6153036,0.9288381,0.0,nan,nan,0.030788066,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5720000,5640000,4831840768,0.010650908,0.04187822,0.055096775,0,0.62246346,0.929124,0.0,nan,nan,0.030788066,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5728000,5648000,4831840768,0.0104970625,0.044847656,0.054056916,0,0.6296989,0.9294333,0.0,nan,nan,0.030788066,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5736000,5656000,4831840768,0.010380547,0.04822941,0.07636533,0,0.63700944,0.89860535,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5744000,5664000,4831840768,0.03327879,0.19331105,0.15391976,0,0.47602105,0.8989323,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5752000,5672000,4831840768,0.0007023021,0.004681148,0.0067978264,0,0.48152986,0.8992997,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5760000,5680000,4831840768,0.0012096199,0.0030002552,0.005798307,0,0.48711145,0.89969164,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5768000,5688000,4831840768,0.001800726,0.004041903,0.0050995112,0,0.49276578,0.90010834,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5776000,5696000,4831840768,0.0024097543,0.0064575886,0.004801766,0,0.49849278,0.9005498,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5784000,5704000,4831840768,0.003021145,0.009122129,0.0049456474,0,0.5042925,0.9010163,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5792000,5712000,4831840768,0.0036357725,0.01177849,0.005468439,0,0.5101654,0.9015079,0.0,nan,nan,0.02996712,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5800000,5720000,4831840768,0.0041259523,0.015220614,0.022498488,0,0.51611054,0.87348986,0.0,nan,nan,0.02883289,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5808000,5728000,4831840768,0.004810379,0.017177101,0.010891935,0,0.52212244,0.65808475,0.0,nan,nan,0.01162046,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5816000,5736000,4831840768,0.005412933,0.01959499,0.011040449,0,0.52821463,0.65850776,0.0,nan,nan,0.01162046,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5824000,5744000,4831840768,0.0060097463,0.021924602,0.011365972,0,0.53438026,0.65896505,0.0,nan,nan,0.01162046,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5832000,5752000,4831840768,0.005764889,0.027723547,0.013028619,0,0.5406191,0.65945697,0.0,nan,nan,0.01162046,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5840000,5760000,4831840768,0.0057313335,0.03064011,0.014723855,0,0.54693127,0.6599835,0.0,nan,nan,0.01162046,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5848000,5768000,4831840768,0.0056718653,0.033465996,0.016497023,0,0.5533169,0.66054493,0.0,nan,nan,0.01162046,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5856000,5776000,4831840768,0.005452079,0.036907807,0.023608536,0,0.5597748,0.6496563,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5864000,5784000,4831840768,0.0053323926,0.03953095,0.024569366,0,0.5663074,0.65027755,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5872000,5792000,4831840768,0.0051819687,0.042073153,0.025663162,0,0.5729139,0.65093476,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5880000,5800000,4831840768,0.005000979,0.044537168,0.026861599,0,0.5795942,0.651628,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5888000,5808000,4831840768,0.004795343,0.046924952,0.028140178,0,0.58634835,0.65235746,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5896000,5816000,4831840768,0.0045555807,0.049240477,0.029479336,0,0.5931763,0.6531232,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5904000,5824000,4831840768,0.004285738,0.051485922,0.03086204,0,0.60007817,0.6539255,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5912000,5832000,4831840768,0.0039861347,0.05366285,0.032275006,0,0.607054,0.65476435,0.0,nan,nan,0.0137615325,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5920000,5840000,4831840768,0.0035068875,0.056858227,0.040081955,0,0.6141021,0.6444353,0.0,nan,nan,0.014035826,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5928000,5848000,4831840768,0.003220822,0.058867995,0.04084606,0,0.6212267,0.6453327,0.0,nan,nan,0.014035826,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5936000,5856000,4831840768,0.0029378247,0.060817093,0.04167969,0,0.62842566,0.64626765,0.0,nan,nan,0.014035826,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5944000,5864000,4831840768,0.0026659165,0.06270681,0.042571384,0,0.635699,0.6472403,0.0,nan,nan,0.014035826,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5952000,5872000,4831840768,0.049698837,0.15577492,0.10583619,0,0.47530907,0.6481663,0.0,nan,nan,0.014035826,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5960000,5880000,4831840768,0.00018640271,0.0041528265,0.0061968034,0,0.48078322,0.64920837,0.0,nan,nan,0.014035826,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5968000,5888000,4831840768,0.00028212744,0.0027266298,0.0050215805,0,0.48632827,0.6502881,0.0,nan,nan,0.014035826,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5976000,5896000,4831840768,0.00062118703,0.006770897,0.019907821,0,0.49194235,0.6404139,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5984000,5904000,4831840768,0.0007714917,0.008587404,0.018871194,0,0.49762917,0.6415503,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
5992000,5912000,4831840768,0.000909386,0.010702005,0.01798794,0,0.5033873,0.6427252,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6000000,5920000,4831840768,0.0010332452,0.012927553,0.017264348,0,0.50921607,0.64393866,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6008000,5928000,4831840768,0.0011334001,0.015174384,0.016704299,0,0.5151159,0.64519066,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6016000,5936000,4831840768,0.0012199932,0.017403468,0.016308764,0,0.5210871,0.64648134,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6024000,5944000,4831840768,0.0012927507,0.019586451,0.016074905,0,0.52712953,0.64781064,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6032000,5952000,4831840768,0.0013521174,0.021726301,0.015995404,0,0.53324294,0.6491787,0.0,nan,nan,0.016054971,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6040000,5960000,4831840768,0.00174855,0.029087076,0.026802264,0,0.539424,0.63963544,0.0,nan,nan,0.014994928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6048000,5968000,4831840768,0.0017472364,0.031932253,0.02688588,0,0.5456795,0.6410573,0.0,nan,nan,0.014994928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6056000,5976000,4831840768,0.0017374328,0.034726843,0.027174737,0,0.5520066,0.6425185,0.0,nan,nan,0.014994928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6064000,5984000,4831840768,0.0017069982,0.037456073,0.02764835,0,0.5584053,0.64401907,0.0,nan,nan,0.014994928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6072000,5992000,4831840768,0.0016691163,0.040117364,0.02828506,0,0.56487554,0.645559,0.0,nan,nan,0.014994928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6080000,6000000,4831840768,0.0016243086,0.042706966,0.029062297,0,0.5714171,0.64713836,0.0,nan,nan,0.014994928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6088000,6008000,4831840768,0.0015735297,0.045222327,0.029959084,0,0.57803035,0.6487571,0.0,nan,nan,0.014994928,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6096000,6016000,4831840768,0.0019564184,0.05110679,0.044847887,0,0.58471,0.63947445,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6104000,6024000,4831840768,0.0018986674,0.05329811,0.044771165,0,0.5914664,0.6411439,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6112000,6032000,4831840768,0.0018375843,0.055430576,0.044824626,0,0.5982943,0.6428533,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6120000,6040000,4831840768,0.0017742731,0.05750111,0.04499844,0,0.60519415,0.64460254,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6128000,6048000,4831840768,0.001687826,0.059506457,0.045280963,0,0.6121657,0.6463916,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6136000,6056000,4831840768,0.0016017004,0.06144932,0.045661863,0,0.619209,0.6482204,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6144000,6064000,4831840768,0.001516054,0.063330084,0.046130992,0,0.62632394,0.65008897,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6152000,6072000,4831840768,0.0014317683,0.06514971,0.04667809,0,0.6335109,0.6519972,0.0,nan,nan,0.01899346,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6160000,6080000,4831840768,0.044633716,0.12041172,0.08788357,0,0.4742064,0.64260757,0.0,nan,nan,0.01704722,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6168000,6088000,4831840768,0.044779338,0.11522089,0.08393833,0,0.4796137,0.64455295,0.0,nan,nan,0.01704722,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6176000,6096000,4831840768,0.00029838798,0.0029622428,0.005790499,0,0.485089,0.64653814,0.0,nan,nan,0.01704722,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6184000,6104000,4831840768,0.00045593243,0.0020607887,0.0046265046,0,0.49063233,0.64856315,0.0,nan,nan,0.01704722,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6192000,6112000,4831840768,0.0006163635,0.0041759307,0.003930455,0,0.49624375,0.6506278,0.0,nan,nan,0.01704722,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6200000,6120000,4831840768,0.000776088,0.0068300497,0.0038971517,0,0.5019229,0.6527321,0.0,nan,nan,0.01704722,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6208000,6128000,4831840768,0.00019221807,0.021589555,0.039131034,0,0.5076257,0.5478527,0.0,nan,nan,0.02503451,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6216000,6136000,4831840768,0.00020926894,0.027564093,0.04933027,0,0.5134367,0.54303455,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6224000,6144000,4831840768,0.00024517628,0.028878292,0.04772367,0,0.519318,0.5448903,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6232000,6152000,4831840768,0.00034398574,0.030278632,0.046222728,0,0.5252673,0.5467916,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6240000,6160000,4831840768,0.00046368118,0.031731866,0.04482677,0,0.53128475,0.5487385,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6248000,6168000,4831840768,0.001878091,0.033235952,0.04354616,0,0.5373699,0.5507307,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6256000,6176000,4831840768,0.0019950646,0.036179453,0.038920954,0,0.54352325,0.55276805,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6264000,6184000,4831840768,0.00200988,0.038484316,0.03834648,0,0.5497451,0.55485046,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6272000,6192000,4831840768,0.002032821,0.040787484,0.03795085,0,0.55603504,0.5569777,0.0,nan,nan,0.023727983,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6280000,6200000,4831840768,0.0024357664,0.04768294,0.049670994,0,0.56238854,0.5521543,0.0,nan,nan,0.025459323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6288000,6208000,4831840768,0.002474788,0.049648963,0.048926782,0,0.5688148,0.55434346,0.0,nan,nan,0.025459323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6296000,6216000,4831840768,0.0024783278,0.051584933,0.04833229,0,0.5753095,0.55657744,0.0,nan,nan,0.025459323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6304000,6224000,4831840768,0.0024749504,0.05349776,0.04788123,0,0.5818723,0.55885595,0.0,nan,nan,0.025459323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6312000,6232000,4831840768,0.0024791344,0.055385705,0.047567338,0,0.58850384,0.5611788,0.0,nan,nan,0.025459323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6320000,6240000,4831840768,0.0024902395,0.057243016,0.04738377,0,0.5952041,0.5635458,0.0,nan,nan,0.025459323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6328000,6248000,4831840768,0.002507979,0.05906532,0.04732291,0,0.60197306,0.56595683,0.0,nan,nan,0.025459323,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6336000,6256000,4831840768,0.002808916,0.06526867,0.057463776,0,0.60880363,0.56106794,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6344000,6264000,4831840768,0.002710016,0.06677457,0.0570081,0,0.6157102,0.5635343,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6352000,6272000,4831840768,0.0026102804,0.06825295,0.056667387,0,0.6226852,0.56604445,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6360000,6280000,4831840768,0.0025096235,0.06970046,0.05643497,0,0.6297292,0.568598,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6368000,6288000,4831840768,0.038833957,0.0893272,0.06615113,0,0.47245365,0.5709297,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6376000,6296000,4831840768,0.03901583,0.08507201,0.06266513,0,0.4777588,0.5735608,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6384000,6304000,4831840768,0.0002857763,0.0023644567,0.005416336,0,0.48312837,0.57623446,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6392000,6312000,4831840768,0.00045563848,0.0019757468,0.0043617147,0,0.48856258,0.5789505,0.0,nan,nan,0.024228416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6400000,6320000,4831840768,0.00028873427,0.012054444,0.018278332,0,0.49405625,0.57384545,0.0,nan,nan,0.025287002,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6408000,6328000,4831840768,0.00058530486,0.035466768,0.054822907,0,0.49957496,0.4995177,0.0,nan,nan,0.028151114,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6416000,6336000,4831840768,0.00042034875,0.03604316,0.0530695,0,0.5052002,0.5019525,0.0,nan,nan,0.028151114,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6424000,6344000,4831840768,0.00026712517,0.03676356,0.05142687,0,0.5108902,0.5044337,0.0,nan,nan,0.028151114,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6432000,6352000,4831840768,0.00020965165,0.037614405,0.049893357,0,0.5166447,0.50696105,0.0,nan,nan,0.028151114,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6440000,6360000,4831840768,0.00029797168,0.038569406,0.048469007,0,0.52246356,0.5095341,0.0,nan,nan,0.028151114,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6448000,6368000,4831840768,0.00044761738,0.03961069,0.047152463,0,0.5283467,0.5121527,0.0,nan,nan,0.028151114,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6456000,6376000,4831840768,0.0019416852,0.048418242,0.058920264,0,0.5342903,0.5093422,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6464000,6384000,4831840768,0.00198002,0.049871035,0.053376965,0,0.5403022,0.51202226,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6472000,6392000,4831840768,0.0019940247,0.051217455,0.052203797,0,0.5463783,0.51474714,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6480000,6400000,4831840768,0.0020170328,0.05262724,0.051188968,0,0.5525183,0.51751655,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6488000,6408000,4831840768,0.0020299521,0.054070424,0.050327674,0,0.5587223,0.52033,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6496000,6416000,4831840768,0.0020022101,0.055513214,0.049610607,0,0.5649907,0.5231873,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6504000,6424000,4831840768,0.0019834593,0.056979444,0.0490337,0,0.57132304,0.52608794,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6512000,6432000,4831840768,0.0019744071,0.05845856,0.048591904,0,0.5777192,0.52903175,0.0,nan,nan,0.03077697,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6520000,6440000,4831840768,0.0023305425,0.065935865,0.058095515,0,0.5841733,0.52598387,0.0,nan,nan,0.027517926,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6528000,6448000,4831840768,0.0023412758,0.06707863,0.057375565,0,0.5906978,0.5289788,0.0,nan,nan,0.027517926,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6536000,6456000,4831840768,0.0023612787,0.06823259,0.056779306,0,0.59728706,0.5320161,0.0,nan,nan,0.027517926,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6544000,6464000,4831840768,0.0022650047,0.0693797,0.05629985,0,0.6039405,0.5350954,0.0,nan,nan,0.027517926,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6552000,6472000,4831840768,0.002166023,0.07052525,0.055931777,0,0.6106584,0.5382163,0.0,nan,nan,0.027517926,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6560000,6480000,4831840768,0.0020664753,0.071664475,0.05566898,0,0.6174403,0.54137844,0.0,nan,nan,0.027517926,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6568000,6488000,4831840768,0.0019657318,0.07279369,0.055506192,0,0.6242861,0.5445816,0.0,nan,nan,0.027517926,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6576000,6496000,4831840768,0.03189066,0.06877621,0.05912995,0,0.47001407,0.5409681,0.0,nan,nan,0.031073809,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6584000,6504000,4831840768,0.03203604,0.065782666,0.05606643,0,0.47518328,0.5442058,0.0,nan,nan,0.031073809,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
6592000,6512000,4831840768,0.03218057,0.06302547,0.053130366,0,0.4804127,0.54748356,0.0,nan,nan,0.031073809,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,164,1,1,1,2,0,0,0,0,0,0,0,0
