timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
29472000,-0.14024206,0.16754359,-0.0007735491,0.0,0.0,-0.001,0
29488000,-0.13995227,0.16778797,-0.00075519085,0.0,0.0,-0.001,0
29508000,-0.13975368,0.1679835,-0.0007722974,0.0,0.0,-0.001,0
29532000,-0.13934138,0.16818589,-0.00078105927,0.0,0.0,-0.001,0
29552000,-0.13912925,0.1685555,-0.00076520443,0.0,0.0,-0.001,0
29568000,-0.13909619,0.1686339,-0.00082570314,0.0,0.0,-0.001,0
29588000,-0.13898513,0.16845988,-0.0007956624,0.0,0.0,-0.001,0
29612000,-0.13891321,0.16858079,-0.00078189373,0.0,0.0,-0.001,0
29628000,-0.13877314,0.16863549,-0.00079482794,0.0,0.0,-0.001,0
29652000,-0.13880858,0.16863589,-0.0008186102,0.0,0.0,-0.001,0
29672000,-0.13909464,0.16876554,-0.0007722974,0.0,0.0,-0.001,0
29688000,-0.13907844,0.1685667,-0.0007789731,0.0,0.0,-0.001,0
29708000,-0.13905701,0.16861574,-0.00079107285,0.0,0.0,-0.001,0
29728000,-0.13878779,0.16871406,-0.0007956624,0.0,0.0,-0.001,0
29752000,-0.139006,0.1688589,-0.00079232454,0.0,0.0,-0.001,0
29772000,-0.1388997,0.16884992,-0.00080525875,0.0,0.0,-0.001,0
29792000,-0.13885854,0.16849129,-0.00076812506,0.0,0.0,-0.001,0
29812000,-0.1387648,0.16853635,-0.00078356266,0.0,0.0,-0.001,0
29828000,-0.13858296,0.16852938,-0.0008186102,0.0,0.0,-0.001,0
29852000,-0.13847688,0.16847384,-0.00080651045,0.0,0.0,-0.001,0
29872000,-0.13835758,0.16855018,-0.0008085966,0.0,0.0,-0.001,0
29892000,-0.13826808,0.16887996,-0.00079107285,0.0,0.0,-0.001,0
29912000,-0.13810998,0.16876999,-0.0008215308,0.0,0.0,-0.001,0
29932000,-0.13814938,0.16871789,-0.00078356266,0.0,0.0,-0.001,0
29948000,-0.1378586,0.16880716,-0.00077939034,0.0,0.0,-0.001,0
29972000,-0.13811399,0.16876271,-0.00079733133,0.0,0.0,-0.001,0
29992000,-0.13778925,0.16906662,-0.00081402063,0.0,0.0,-0.001,0
30012000,-0.13785218,0.16892396,-0.00078731775,0.0,0.0,-0.001,0
30032000,-0.13778496,0.16880904,-0.00079858303,0.0,0.0,-0.001,0
30048000,-0.13773727,0.1689717,-0.00076019764,0.0,0.0,-0.001,0
30072000,-0.13768563,0.16886538,-0.0007635355,0.0,0.0,-0.001,0
30088000,-0.1377385,0.16883089,-0.00075894594,0.0,0.0,-0.001,0
30108000,-0.13754788,0.16897938,-0.00076186657,0.0,0.0,-0.001,0
30128000,-0.13761702,0.16914193,-0.0007902384,0.0,0.0,-0.001,0
30152000,-0.1374409,0.16902335,-0.0007998347,0.0,0.0,-0.001,0
30168000,-0.13727124,0.16890119,-0.0007547736,0.0,0.0,-0.001,0
30192000,-0.13708724,0.16880342,-0.0008119345,0.0,0.0,-0.001,0
30208000,-0.13698895,0.16872007,-0.00083738565,0.0,0.0,-0.001,0
30228000,-0.1369517,0.16915211,-0.0007689595,0.0,0.0,-0.001,0
30248000,-0.13669865,0.16940665,-0.00073224306,0.0,0.0,-0.001,0
30272000,-0.1366805,0.16949475,-0.0007927418,0.0,0.0,-0.001,0
30292000,-0.13652742,0.16996092,-0.0007685423,0.0,0.0,-0.001,0
30312000,-0.13651706,0.17009157,-0.000751853,0.0,0.0,-0.001,0
30328000,-0.13644014,0.16988707,-0.00078189373,0.0,0.0,-0.001,0
30352000,-0.13652147,0.16959044,-0.00077563524,0.0,0.0,-0.001,0
30368000,-0.13637169,0.16961962,-0.00076395273,0.0,0.0,-0.001,0
30392000,-0.13596739,0.16978204,-0.0007727146,0.0,0.0,-0.001,0
30412000,-0.13595319,0.16971877,-0.0007664561,0.0,0.0,-0.001,0
30432000,-0.13591313,0.17004211,-0.00076812506,0.0,0.0,-0.001,0
30452000,-0.13580094,0.17017463,-0.0007839799,0.0,0.0,-0.001,0
30472000,-0.13570295,0.17044364,-0.00083863735,0.0,0.0,-0.001,0
30492000,-0.13578522,0.17053558,-0.0007122159,0.0,0.0,-0.001,0
30512000,-0.13577239,0.17054352,-0.0008094311,0.0,0.0,-0.001,0
30528000,-0.13564931,0.17036153,-0.00078606606,0.0,0.0,-0.001,0
30552000,-0.13574389,0.17033908,-0.0007914901,0.0,0.0,-0.001,0
30572000,-0.13569771,0.17012371,-0.0007581115,0.0,0.0,-0.001,0
30592000,-0.1356838,0.16998942,-0.0007368326,0.0,0.0,-0.001,0
30608000,-0.13570198,0.17004178,-0.00078189373,0.0,0.0,-0.001,0
30632000,-0.13568123,0.1699831,-0.00075644255,0.0,0.0,-0.001,0
30648000,-0.13574949,0.1699817,-0.00074225664,0.0,0.0,-0.001,0
30672000,-0.13582355,0.17002381,-0.0007426739,0.0,0.0,-0.001,0
30688000,-0.13557595,0.16999988,-0.00076812506,0.0,0.0,-0.001,0
30712000,-0.13545215,0.16995998,-0.00078231096,0.0,0.0,-0.001,0
30728000,-0.13538407,0.16981737,-0.0007727146,0.0,0.0,-0.001,0
30752000,-0.13528293,0.17004535,-0.0007493496,0.0,0.0,-0.001,0
30768000,-0.13528268,0.17027617,-0.00079858303,0.0,0.0,-0.001,0
30792000,-0.1350418,0.17055833,-0.0007493496,0.0,0.0,-0.001,0
30808000,-0.134771,0.17064022,-0.00079232454,0.0,0.0,-0.001,0
30832000,-0.13438287,0.17082286,-0.0008081794,0.0,0.0,-0.001,0
30852000,-0.13450436,0.17052776,-0.00074601173,0.0,0.0,-0.001,0
30872000,-0.1345506,0.17066132,-0.0007739663,0.0,0.0,-0.001,0
30888000,-0.13442452,0.17034106,-0.00076186657,0.0,0.0,-0.001,0
30912000,-0.13420692,0.17004682,-0.00079774857,0.0,0.0,-0.001,0
30928000,-0.13405502,0.17014562,-0.000787735,0.0,0.0,-0.001,0
30952000,-0.13400735,0.17006761,-0.0008023381,0.0,0.0,-0.001,0
30968000,-0.13414292,0.16988534,-0.00075268745,0.0,0.0,-0.001,0
30992000,-0.13407432,0.16986299,-0.000787735,0.0,0.0,-0.001,0
31008000,-0.13397598,0.16988972,-0.0007355809,0.0,0.0,-0.001,0
31032000,-0.13377972,0.16994017,-0.00079774857,0.0,0.0,-0.001,0
31048000,-0.13376902,0.17000195,-0.000733912,0.0,0.0,-0.001,0
31068000,-0.1339256,0.17005235,-0.00069719553,0.0,0.0,-0.001,0
31092000,-0.13381809,0.1704917,-0.0007814765,0.0,0.0,-0.001,0
31108000,-0.13362391,0.17071095,-0.00073057413,0.0,0.0,-0.001,0
31132000,-0.13362187,0.17105876,-0.0007735491,0.0,0.0,-0.001,0
31148000,-0.13356157,0.17105298,-0.0007748008,0.0,0.0,-0.001,0
31172000,-0.13324392,0.1711688,-0.00073057413,0.0,0.0,-0.001,0
31192000,-0.13336095,0.17122816,-0.00074893236,0.0,0.0,-0.001,0
31208000,-0.13337359,0.17126389,-0.0007685423,0.0,0.0,-0.001,0
31232000,-0.13361973,0.17146109,-0.00075268745,0.0,0.0,-0.001,0
31252000,-0.13374141,0.17131028,-0.00078856945,0.0,0.0,-0.001,0
31272000,-0.13348499,0.1713989,-0.0006713271,0.0,0.0,-0.001,0
31292000,-0.1333432,0.17125364,-0.0007814765,0.0,0.0,-0.001,0
31308000,-0.13341837,0.1712506,-0.0007722974,0.0,0.0,-0.001,0
31332000,-0.13345067,0.17107691,-0.0007714629,0.0,0.0,-0.001,0
31352000,-0.13330156,0.17134371,-0.0007188916,0.0,0.0,-0.001,0
31372000,-0.13313216,0.17135951,-0.000757277,0.0,0.0,-0.001,0
31392000,-0.13298118,0.17142342,-0.0008148551,0.0,0.0,-0.001,0
31408000,-0.13304202,0.17121424,-0.0007430911,0.0,0.0,-0.001,0
31432000,-0.1331276,0.1712327,-0.0008369684,0.0,0.0,-0.001,0
31452000,-0.13312814,0.1711401,-0.0007414222,0.0,0.0,-0.001,0
31472000,-0.13298975,0.17130657,-0.00076270103,0.0,0.0,-0.001,0
31488000,-0.13294838,0.17126979,-0.00072306395,0.0,0.0,-0.001,0
31512000,-0.13284834,0.1714158,-0.0007022023,0.0,0.0,-0.001,0
31532000,-0.132925,0.17164722,-0.000751853,0.0,0.0,-0.001,0
31548000,-0.13287798,0.17173699,-0.0007610321,0.0,0.0,-0.001,0
31568000,-0.1327938,0.1719934,-0.0007739663,0.0,0.0,-0.001,0
31592000,-0.13272905,0.17191257,-0.0006725788,0.0,0.0,-0.001,0
31608000,-0.13253103,0.17195332,-0.0007593632,0.0,0.0,-0.001,0
31632000,-0.13265726,0.17175978,-0.0008190274,0.0,0.0,-0.001,0
31652000,-0.13290499,0.1716476,-0.00077688694,0.0,0.0,-0.001,0
31672000,-0.13301727,0.17158242,-0.00074517727,0.0,0.0,-0.001,0
31692000,-0.13293277,0.17164747,-0.0007568598,0.0,0.0,-0.001,0
31712000,-0.13314702,0.17152521,-0.00076270103,0.0,0.0,-0.001,0
31728000,-0.13327494,0.17156118,-0.0007163882,0.0,0.0,-0.001,0
31752000,-0.13295427,0.17136589,-0.0008340478,0.0,0.0,-0.001,0
31768000,-0.1328388,0.17140444,-0.0007581115,0.0,0.0,-0.001,0
31792000,-0.1327566,0.1711569,-0.0006992817,0.0,0.0,-0.001,0
31808000,-0.13263133,0.17103125,-0.00083112717,0.0,0.0,-0.001,0
31832000,-0.13260409,0.17138648,-0.0008419752,0.0,0.0,-0.001,0
31848000,-0.1324328,0.17156261,-0.0007735491,0.0,0.0,-0.001,0
31872000,-0.13246633,0.17179058,-0.00081694126,0.0,0.0,-0.001,0
31892000,-0.13239744,0.17205854,-0.00076562166,0.0,0.0,-0.001,0
31912000,-0.13247631,0.17225623,-0.0007351637,0.0,0.0,-0.001,0
31928000,-0.13236962,0.17256017,-0.0007326603,0.0,0.0,-0.001,0
31952000,-0.13236947,0.17283347,-0.0007606149,0.0,0.0,-0.001,0
31972000,-0.13232967,0.1725617,-0.0007689595,0.0,0.0,-0.001,0
31992000,-0.13222283,0.17275845,-0.00074768066,0.0,0.0,-0.001,0
32008000,-0.13248962,0.17298049,-0.0007234812,0.0,0.0,-0.001,0
32028000,-0.1324836,0.17291433,-0.00074350834,0.0,0.0,-0.001,0
32052000,-0.13246141,0.17326649,-0.000751853,0.0,0.0,-0.001,0
32068000,-0.1325583,0.17350051,-0.00077688694,0.0,0.0,-0.001,0
32088000,-0.13257922,0.17328408,-0.00075644255,0.0,0.0,-0.001,0
32112000,-0.13249412,0.173399,-0.00075894594,0.0,0.0,-0.001,0
32128000,-0.13244049,0.17340557,-0.0007622838,0.0,0.0,-0.001,0
32152000,-0.13246875,0.17354728,-0.0007418394,0.0,0.0,-0.001,0
32168000,-0.13271181,0.17349769,-0.0007109642,0.0,0.0,-0.001,0
32192000,-0.13253573,0.17367432,-0.0008044243,0.0,0.0,-0.001,0
32208000,-0.13253886,0.17351243,-0.00077188015,0.0,0.0,-0.001,0
32232000,-0.13244784,0.17350812,-0.00073057413,0.0,0.0,-0.001,0
32252000,-0.13241585,0.17356837,-0.00074642897,0.0,0.0,-0.001,0
32272000,-0.1322398,0.17342615,-0.0007272363,0.0,0.0,-0.001,0
32288000,-0.13212806,0.17324556,-0.00076270103,0.0,0.0,-0.001,0
32308000,-0.13197018,0.17292318,-0.0007355809,0.0,0.0,-0.001,0
32328000,-0.13207364,0.17278586,-0.0007606149,0.0,0.0,-0.001,0
32352000,-0.13212009,0.17263468,-0.00077188015,0.0,0.0,-0.001,0
32372000,-0.1318087,0.17276806,-0.0007439256,0.0,0.0,-0.001,0
32388000,-0.13166896,0.17310834,-0.00074726343,0.0,0.0,-0.001,0
32408000,-0.1317895,0.1734422,-0.00078064203,0.0,0.0,-0.001,0
32432000,-0.1319602,0.17340527,-0.0007622838,0.0,0.0,-0.001,0
32448000,-0.13176668,0.1732401,-0.0007864833,0.0,0.0,-0.001,0
32472000,-0.13139857,0.17330462,-0.0008023381,0.0,0.0,-0.001,0
32492000,-0.13138355,0.17295973,-0.0007330775,0.0,0.0,-0.001,0
32512000,-0.13139005,0.1730681,-0.0007914901,0.0,0.0,-0.001,0
32528000,-0.13148782,0.17285222,-0.000787735,0.0,0.0,-0.001,0
32552000,-0.13146785,0.17291704,-0.00077688694,0.0,0.0,-0.001,0
32572000,-0.13162515,0.1728025,-0.0007777214,0.0,0.0,-0.001,0
32592000,-0.13155349,0.1726949,-0.00082319975,0.0,0.0,-0.001,0
32612000,-0.13166885,0.17282943,-0.00080400705,0.0,0.0,-0.001,0
32632000,-0.13182166,0.17308977,-0.0008786917,0.0,0.0,-0.001,0
32652000,-0.13165207,0.17353302,-0.00083488226,0.0,0.0,-0.001,0
32668000,-0.13153148,0.17376712,-0.00076812506,0.0,0.0,-0.001,0
32688000,-0.13163732,0.17417158,-0.0008352995,0.0,0.0,-0.001,0
32712000,-0.13152657,0.17434642,-0.0008315444,0.0,0.0,-0.001,0
32728000,-0.13147959,0.17460093,-0.0008190274,0.0,0.0,-0.001,0
32752000,-0.13152218,0.17473356,-0.0008044243,0.0,0.0,-0.001,0
32768000,-0.13136117,0.17482054,-0.0007777214,0.0,0.0,-0.001,0
32788000,-0.13125247,0.17488594,-0.00076270103,0.0,0.0,-0.001,0
32808000,-0.13102846,0.17493676,-0.0007764697,0.0,0.0,-0.001,0
32832000,-0.13101588,0.17513913,-0.000769794,0.0,0.0,-0.001,0
32852000,-0.13115829,0.17534971,-0.0007418394,0.0,0.0,-0.001,0
32872000,-0.13117191,0.17542785,-0.00074517727,0.0,0.0,-0.001,0
32888000,-0.13126175,0.17538096,-0.0007969141,0.0,0.0,-0.001,0
32908000,-0.13125291,0.1752555,-0.0007764697,0.0,0.0,-0.001,0
32932000,-0.13120873,0.17505638,-0.0007722974,0.0,0.0,-0.001,0
32952000,-0.13102536,0.17508265,-0.00081527233,0.0,0.0,-0.001,0
32972000,-0.13085929,0.17503569,-0.00077688694,0.0,0.0,-0.001,0
32992000,-0.13084973,0.17512909,-0.00081276894,0.0,0.0,-0.001,0
33008000,-0.13095956,0.17502065,-0.00077313185,0.0,0.0,-0.001,0
33028000,-0.13088383,0.17525604,-0.00078189373,0.0,0.0,-0.001,0
33048000,-0.13073099,0.17532918,-0.00075268745,0.0,0.0,-0.001,0
33068000,-0.13082309,0.17542969,-0.0007510185,0.0,0.0,-0.001,0
33092000,-0.13067842,0.17567444,-0.00079774857,0.0,0.0,-0.001,0
33112000,-0.13057369,0.17583977,-0.00080025196,0.0,0.0,-0.001,0
33132000,-0.13044219,0.17583275,-0.00076520443,0.0,0.0,-0.001,0
33148000,-0.13031726,0.17599465,-0.0007506013,0.0,0.0,-0.001,0
33168000,-0.13025156,0.1760853,-0.0007856488,0.0,0.0,-0.001,0
33188000,-0.13033509,0.17600603,-0.00071930885,0.0,0.0,-0.001,0
33208000,-0.13032068,0.17593984,-0.00074225664,0.0,0.0,-0.001,0
33232000,-0.13047244,0.17606692,-0.0007430911,0.0,0.0,-0.001,0
33248000,-0.13036665,0.17607881,-0.00072681904,0.0,0.0,-0.001,0
33272000,-0.13043925,0.17628314,-0.0007301569,0.0,0.0,-0.001,0
33292000,-0.13020892,0.17635797,-0.00077855587,0.0,0.0,-0.001,0
33312000,-0.13009176,0.17645034,-0.0007748008,0.0,0.0,-0.001,0
33328000,-0.1298421,0.17659448,-0.00066006184,0.0,0.0,-0.001,0
33348000,-0.12982392,0.17680943,-0.0007852316,0.0,0.0,-0.001,0
33368000,-0.13010328,0.17685649,-0.0007547736,0.0,0.0,-0.001,0
33392000,-0.1299015,0.17708936,-0.0007017851,0.0,0.0,-0.001,0
33408000,-0.13003592,0.17692626,-0.0008561611,0.0,0.0,-0.001,0
33432000,-0.13046561,0.17688854,-0.00083613396,0.0,0.0,-0.001,0
33448000,-0.13060296,0.17698126,-0.0008006692,0.0,0.0,-0.001,0
33468000,-0.13061546,0.1770226,-0.0007881522,0.0,0.0,-0.001,0
33488000,-0.13050526,0.176875,-0.0008202791,0.0,0.0,-0.001,0
33512000,-0.13048193,0.17722446,-0.00080150366,0.0,0.0,-0.001,0
33528000,-0.1306722,0.17731966,-0.000805676,0.0,0.0,-0.001,0
33552000,-0.13066456,0.17749055,-0.00078356266,0.0,0.0,-0.001,0
33572000,-0.13072008,0.17742786,-0.00079107285,0.0,0.0,-0.001,0
33592000,-0.13083321,0.17751643,-0.00080025196,0.0,0.0,-0.001,0
33608000,-0.1306834,0.1775528,-0.0007981658,0.0,0.0,-0.001,0
33628000,-0.13066211,0.17791519,-0.00077563524,0.0,0.0,-0.001,0
33652000,-0.1304494,0.1779711,-0.00075519085,0.0,0.0,-0.001,0
33672000,-0.13022877,0.1779553,-0.000757277,0.0,0.0,-0.001,0
33688000,-0.13023372,0.17798725,-0.00072807074,0.0,0.0,-0.001,0
33712000,-0.1305179,0.17796654,-0.0007380843,0.0,0.0,-0.001,0
33732000,-0.13030852,0.17788208,-0.0007543564,0.0,0.0,-0.001,0
33752000,-0.13021429,0.17762256,-0.0007318258,0.0,0.0,-0.001,0
33772000,-0.12991057,0.17763916,-0.0007660389,0.0,0.0,-0.001,0
33792000,-0.12987168,0.17767456,-0.0008265376,0.0,0.0,-0.001,0
33808000,-0.129617,0.17758465,-0.00076687336,0.0,0.0,-0.001,0
33832000,-0.12983584,0.17749436,-0.0008123517,0.0,0.0,-0.001,0
33852000,-0.12963685,0.17754778,-0.0007506013,0.0,0.0,-0.001,0
33872000,-0.12964773,0.1775669,-0.0008211136,0.0,0.0,-0.001,0
33892000,-0.12981744,0.1776905,-0.0008085966,0.0,0.0,-0.001,0
33912000,-0.13006076,0.178049,-0.0007702112,0.0,0.0,-0.001,0
33932000,-0.13008122,0.1780204,-0.00078481436,0.0,0.0,-0.001,0
33948000,-0.13020064,0.17817919,-0.0008240342,0.0,0.0,-0.001,0
33972000,-0.13007715,0.17809428,-0.0007664561,0.0,0.0,-0.001,0
33992000,-0.13001351,0.17800277,-0.00074893236,0.0,0.0,-0.001,0
34008000,-0.13008253,0.17804396,-0.00072306395,0.0,0.0,-0.001,0
34032000,-0.1303273,0.17823867,-0.0007869005,0.0,0.0,-0.001,0
34048000,-0.13034481,0.17830227,-0.0007760525,0.0,0.0,-0.001,0
34072000,-0.1302595,0.17812856,-0.0008428097,0.0,0.0,-0.001,0
34092000,-0.1302356,0.17803344,-0.0008060932,0.0,0.0,-0.001,0
34108000,-0.130209,0.17828159,-0.0007864833,0.0,0.0,-0.001,0
34128000,-0.1302119,0.17816469,-0.0007902384,0.0,0.0,-0.001,0
34152000,-0.13030113,0.17822956,-0.00081819296,0.0,0.0,-0.001,0
34172000,-0.13043213,0.17795525,-0.0007443428,0.0,0.0,-0.001,0
34192000,-0.13061951,0.1777129,-0.000816524,0.0,0.0,-0.001,0
34208000,-0.13063532,0.17785431,-0.0007439256,0.0,0.0,-0.001,0
34232000,-0.13054276,0.17791915,-0.0007831454,0.0,0.0,-0.001,0
34252000,-0.130534,0.1778527,-0.0007647872,0.0,0.0,-0.001,0
34272000,-0.13043717,0.17786099,-0.000823617,0.0,0.0,-0.001,0
34288000,-0.13057584,0.17788185,-0.00076562166,0.0,0.0,-0.001,0
34312000,-0.13068283,0.17786075,-0.00071930885,0.0,0.0,-0.001,0
34332000,-0.13073581,0.17805697,-0.0007364154,0.0,0.0,-0.001,0
34352000,-0.13067299,0.17798424,-0.0007914901,0.0,0.0,-0.001,0
34372000,-0.13057657,0.17788361,-0.0007660389,0.0,0.0,-0.001,0
34392000,-0.13081926,0.17817563,-0.00076436996,0.0,0.0,-0.001,0
34412000,-0.13080366,0.17834678,-0.00079107285,0.0,0.0,-0.001,0
34432000,-0.13090707,0.178477,-0.0007664561,0.0,0.0,-0.001,0
34452000,-0.13072796,0.1784761,-0.0008106828,0.0,0.0,-0.001,0
34472000,-0.13063048,0.1783652,-0.00085783005,0.0,0.0,-0.001,0
34492000,-0.13063255,0.17817782,-0.0007689595,0.0,0.0,-0.001,0
34512000,-0.1306096,0.17854401,-0.0007364154,0.0,0.0,-0.001,0
34532000,-0.13084865,0.17881772,-0.00078189373,0.0,0.0,-0.001,0
34552000,-0.13081042,0.17908251,-0.0007735491,0.0,0.0,-0.001,0
34572000,-0.13087153,0.17918961,-0.00079900026,0.0,0.0,-0.001,0
34592000,-0.13089487,0.17907718,-0.00079107285,0.0,0.0,-0.001,0
34608000,-0.13090236,0.1787704,-0.0008111,0.0,0.0,-0.001,0
34632000,-0.13092266,0.1786894,-0.0007843971,0.0,0.0,-0.001,0
34648000,-0.13073438,0.17868665,-0.0007827282,0.0,0.0,-0.001,0
34672000,-0.13074616,0.17895812,-0.0008357167,0.0,0.0,-0.001,0
34688000,-0.13090253,0.17912854,-0.0008403063,0.0,0.0,-0.001,0
34712000,-0.13085671,0.17927381,-0.00082820654,0.0,0.0,-0.001,0
34728000,-0.13077101,0.17946418,-0.0008369684,0.0,0.0,-0.001,0
34752000,-0.1306079,0.17934197,-0.00072807074,0.0,0.0,-0.001,0
34768000,-0.13055915,0.17942315,-0.0008094311,0.0,0.0,-0.001,0
34792000,-0.13051109,0.17943214,-0.0007610321,0.0,0.0,-0.001,0
34808000,-0.13063467,0.17941964,-0.000775218,0.0,0.0,-0.001,0
34828000,-0.13068599,0.17947829,-0.0007956624,0.0,0.0,-0.001,0
34848000,-0.13051482,0.17935608,-0.0007843971,0.0,0.0,-0.001,0
34872000,-0.13042139,0.17957148,-0.00073057413,0.0,0.0,-0.001,0
34888000,-0.13023144,0.17957896,-0.0007727146,0.0,0.0,-0.001,0
34912000,-0.13033022,0.17938945,-0.00076812506,0.0,0.0,-0.001,0
34932000,-0.13014054,0.17932507,-0.00077062845,0.0,0.0,-0.001,0
34952000,-0.1300928,0.17915633,-0.00078982115,0.0,0.0,-0.001,0
34968000,-0.13007413,0.17918456,-0.00077688694,0.0,0.0,-0.001,0
34992000,-0.13025914,0.17893386,-0.00086700916,0.0,0.0,-0.001,0
35012000,-0.13039424,0.17907755,-0.0007944107,0.0,0.0,-0.001,0
35032000,-0.13042292,0.17931773,-0.0008227825,0.0,0.0,-0.001,0
35048000,-0.13035157,0.17926747,-0.00082945824,0.0,0.0,-0.001,0
35072000,-0.1302811,0.179262,-0.00080400705,0.0,0.0,-0.001,0
35088000,-0.13039353,0.17904356,-0.0008227825,0.0,0.0,-0.001,0
35112000,-0.13054784,0.17923205,-0.0008136034,0.0,0.0,-0.001,0
35132000,-0.13054341,0.1792039,-0.00078856945,0.0,0.0,-0.001,0
35152000,-0.13062584,0.17942914,-0.0008365512,0.0,0.0,-0.001,0
35172000,-0.13082676,0.17923565,-0.0008190274,0.0,0.0,-0.001,0
35192000,-0.13069412,0.1791524,-0.0007560253,0.0,0.0,-0.001,0
35212000,-0.13065356,0.17923345,-0.00078481436,0.0,0.0,-0.001,0
35232000,-0.13080163,0.17915182,-0.00080275536,0.0,0.0,-0.001,0
35252000,-0.13075335,0.17918043,-0.00077939034,0.0,0.0,-0.001,0
35268000,-0.1306608,0.17920852,-0.0007906556,0.0,0.0,-0.001,0
35288000,-0.13065648,0.17887351,-0.0007610321,0.0,0.0,-0.001,0
35312000,-0.13060118,0.17865142,-0.00074768066,0.0,0.0,-0.001,0
35328000,-0.13053142,0.17890556,-0.00076019764,0.0,0.0,-0.001,0
35352000,-0.13075109,0.1791463,-0.0007635355,0.0,0.0,-0.001,0
35368000,-0.13053475,0.17903125,-0.00080776215,0.0,0.0,-0.001,0
35392000,-0.13058601,0.17837285,-0.0007789731,0.0,0.0,-0.001,0
35412000,-0.13058987,0.17845283,-0.0007764697,0.0,0.0,-0.001,0
35432000,-0.13069081,0.17874102,-0.00080025196,0.0,0.0,-0.001,0
35448000,-0.13050455,0.17886765,-0.000841558,0.0,0.0,-0.001,0
35472000,-0.1306617,0.17908323,-0.00087326765,0.0,0.0,-0.001,0
35488000,-0.13073285,0.17921582,-0.00084906816,0.0,0.0,-0.001,0
35508000,-0.13101904,0.1792709,-0.0008010864,0.0,0.0,-0.001,0
35532000,-0.13119958,0.17935367,-0.00080150366,0.0,0.0,-0.001,0
35548000,-0.1311677,0.1794122,-0.0007994175,0.0,0.0,-0.001,0
35568000,-0.13140935,0.17959794,-0.0008106828,0.0,0.0,-0.001,0
35592000,-0.13135019,0.17960846,-0.000829041,0.0,0.0,-0.001,0
35608000,-0.13133404,0.17970139,-0.00083363056,0.0,0.0,-0.001,0
35632000,-0.13119301,0.17967667,-0.00075393915,0.0,0.0,-0.001,0
35648000,-0.13128585,0.17938164,-0.00082445145,0.0,0.0,-0.001,0
35672000,-0.1314246,0.17944658,-0.00080150366,0.0,0.0,-0.001,0
35692000,-0.13127883,0.17947954,-0.0007685423,0.0,0.0,-0.001,0
35712000,-0.13119303,0.17938122,-0.00084114075,0.0,0.0,-0.001,0
35732000,-0.1313163,0.17960227,-0.0007831454,0.0,0.0,-0.001,0
35752000,-0.13153379,0.17985235,-0.00079649687,0.0,0.0,-0.001,0
35772000,-0.13170935,0.17971167,-0.0008085966,0.0,0.0,-0.001,0
35792000,-0.13177076,0.1795767,-0.00079733133,0.0,0.0,-0.001,0
35812000,-0.13184175,0.17965953,-0.00076019764,0.0,0.0,-0.001,0
35832000,-0.13163637,0.1795983,-0.00078481436,0.0,0.0,-0.001,0
35848000,-0.1317137,0.1797102,-0.00076395273,0.0,0.0,-0.001,0
35872000,-0.1316794,0.18002212,-0.00081276894,0.0,0.0,-0.001,0
35888000,-0.13182408,0.18017942,-0.0007714629,0.0,0.0,-0.001,0
35912000,-0.1317607,0.18046476,-0.00078356266,0.0,0.0,-0.001,0
35932000,-0.13173595,0.18044078,-0.0007939935,0.0,0.0,-0.001,0
35952000,-0.13165824,0.18037608,-0.0008190274,0.0,0.0,-0.001,0
35972000,-0.13161498,0.18039002,-0.00081944466,0.0,0.0,-0.001,0
35992000,-0.13137928,0.1803884,-0.0007914901,0.0,0.0,-0.001,0
36008000,-0.13141039,0.18047275,-0.0008273721,0.0,0.0,-0.001,0
36032000,-0.13148434,0.18037009,-0.0007998347,0.0,0.0,-0.001,0
36052000,-0.13147154,0.18030229,-0.00079649687,0.0,0.0,-0.001,0
36072000,-0.13127507,0.18023145,-0.00082570314,0.0,0.0,-0.001,0
36088000,-0.1313235,0.17995451,-0.00079900026,0.0,0.0,-0.001,0
36112000,-0.1309666,0.17977731,-0.0007647872,0.0,0.0,-0.001,0
36128000,-0.13094962,0.17972293,-0.0008085966,0.0,0.0,-0.001,0
36152000,-0.13098605,0.17958687,-0.0007455945,0.0,0.0,-0.001,0
36172000,-0.13081998,0.17963928,-0.00079900026,0.0,0.0,-0.001,0
36192000,-0.13062634,0.17945571,-0.00076395273,0.0,0.0,-0.001,0
36212000,-0.13044557,0.1792775,-0.00076186657,0.0,0.0,-0.001,0
36232000,-0.13058454,0.17931303,-0.00082445145,0.0,0.0,-0.001,0
36252000,-0.13057683,0.17922121,-0.0007677078,0.0,0.0,-0.001,0
36272000,-0.13061309,0.17918979,-0.00077438354,0.0,0.0,-0.001,0
36288000,-0.13072057,0.17910649,-0.00079232454,0.0,0.0,-0.001,0
36312000,-0.13089468,0.17948547,-0.0007998347,0.0,0.0,-0.001,0
36332000,-0.13089256,0.17967455,-0.0007748008,0.0,0.0,-0.001,0
36348000,-0.13107027,0.17965144,-0.00081694126,0.0,0.0,-0.001,0
36372000,-0.13130271,0.17956111,-0.0008073449,0.0,0.0,-0.001,0
36392000,-0.13141148,0.17966826,-0.0007906556,0.0,0.0,-0.001,0
36412000,-0.13143024,0.1796665,-0.00079482794,0.0,0.0,-0.001,0
36432000,-0.13150607,0.17965196,-0.0008403063,0.0,0.0,-0.001,0
