timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
73620000,73620000,0.70687747,0.020721855,0.000356256,0.70703244,0.9999939,2.3283067e-10,0.0,0.0035125618,2
74120000,74120000,0.70689434,0.020595312,0.000592036,0.7070191,0.9999939,2.3283067e-10,0.0,0.0035125618,2
74620000,74620000,0.7068318,0.020610368,-0.00017806604,0.7070813,0.9999939,2.3283067e-10,0.0,0.0035125618,2
75120000,75120000,0.70685625,0.02081841,-0.00032710412,0.70705074,0.9999939,2.3283067e-10,0.0,0.0035125618,2
75620000,75620000,0.706791,0.020741606,-0.00016421075,0.7071183,0.9999939,2.3283067e-10,0.0,0.0035125618,2
76120000,76120000,0.70686543,0.020330496,6.0838487e-05,0.7070559,0.9999939,2.3283067e-10,0.0,0.0035125618,2
76620000,76620000,0.7068844,0.01967912,-0.000722465,0.707055,0.9999939,2.3283067e-10,0.0,0.0035125618,2
77120000,77120000,0.70684016,0.019362664,-0.0006867013,0.707108,0.9999939,2.3283067e-10,0.0,0.0035125618,2
77620000,77620000,0.7068751,0.019472225,-0.0005975672,0.70707005,0.9999939,2.3283067e-10,0.0,0.0035125618,2
78120000,78120000,0.7068565,0.019625489,-0.0002423959,0.70708466,0.9999939,2.3283067e-10,0.0,0.0035125618,2
78620000,78620000,0.7067786,0.019607833,0.0003382393,0.70716304,0.9999939,2.3283067e-10,0.0,0.0035125618,2
79120000,79120000,0.70679104,0.01996857,0.00091219606,0.7071399,0.9999939,2.3283067e-10,0.0,0.0035125618,2
79620000,79620000,0.7067305,0.020683924,0.0011038586,0.70717967,0.9999939,2.3283067e-10,0.0,0.0035125618,2
80120000,80120000,0.70684385,0.021696772,9.140322e-05,0.70703685,0.9999939,2.3283067e-10,0.0,0.0035125618,2
80620000,80620000,0.70678705,0.022007437,0.00064886373,0.70708376,0.9999939,2.3283067e-10,0.0,0.0035125618,2
81120000,81120000,0.7068262,0.022375643,0.0005390286,0.7070331,0.9999939,2.3283067e-10,0.0,0.0035125618,2
81620000,81620000,0.70667875,0.02304447,0.0009757247,0.7071585,0.9999939,2.3283067e-10,0.0,0.0035125618,2
82120000,82120000,0.7066871,0.02227785,0.0011533173,0.70717454,0.9999939,2.3283067e-10,0.0,0.0035125618,2
82620000,82620000,0.7067908,0.020879032,0.00049818447,0.70711434,0.9999939,2.3283067e-10,0.0,0.0035125618,2
83120000,83120000,0.7068852,0.020655075,0.0006653195,0.7070263,0.9999939,2.3283067e-10,0.0,0.0035125618,2
83620000,83620000,0.7068444,0.02016536,0.00012571781,0.7070816,0.9999939,2.3283067e-10,0.0,0.0035125618,2
84120000,84120000,0.7068493,0.02010464,-0.000117631105,0.7070785,0.9999939,2.3283067e-10,0.0,0.0035125618,2
84620000,84620000,0.70687306,0.02091728,-0.00014485625,0.70703113,0.9999939,2.3283067e-10,0.0,0.0035125618,2
85120000,85120000,0.7067626,0.020852752,-0.00073715544,0.70714307,0.9999939,2.3283067e-10,0.0,0.0035125618,2
85620000,85620000,0.70685697,0.020831706,-0.00071400055,0.70704937,0.9999939,2.3283067e-10,0.0,0.0035125618,2
86120000,86120000,0.70679724,0.021020906,-0.0006406436,0.70710355,0.9999939,2.3283067e-10,0.0,0.0035125618,2
86620000,86620000,0.70675737,0.020847403,-0.00062469504,0.70714855,0.9999939,2.3283067e-10,0.0,0.0035125618,2
87120000,87120000,0.7067643,0.020580223,-0.00034462928,0.7071496,0.9999939,2.3283067e-10,0.0,0.0035125618,2
87620000,87620000,0.7068653,0.020442968,-0.000114635135,0.7070527,0.9999939,2.3283067e-10,0.0,0.0035125618,2
88120000,88120000,0.7067985,0.020799974,-0.00027429045,0.70710903,0.9999939,2.3283067e-10,0.0,0.0035125618,2
88620000,88620000,0.7067615,0.021508222,-0.00017240489,0.7071249,0.9999939,2.3283067e-10,0.0,0.0035125618,2
89120000,89120000,0.70668626,0.021617923,0.00035388998,0.7071967,0.9999939,2.3283067e-10,0.0,0.0035125618,2
89620000,89620000,0.7067281,0.021278614,0.00086336734,0.70716476,0.9999939,2.3283067e-10,0.0,0.0035125618,2
90120000,90120000,0.70678097,0.02167703,0.00073434314,0.70709985,0.9999939,2.3283067e-10,0.0,0.0035125618,2
90620000,90620000,0.7068046,0.021896506,0.0006646617,0.7070696,0.9999939,2.3283067e-10,0.0,0.0035125618,2
91120000,91120000,0.706713,0.022295035,0.00091118837,0.70714843,0.9999939,2.3283067e-10,0.0,0.0035125618,2
91620000,91620000,0.70679194,0.022417067,0.0009435041,0.70706564,0.9999939,2.3283067e-10,0.0,0.0035125618,2
92120000,92120000,0.7067531,0.022352166,0.0012627784,0.70710605,0.9999939,2.3283067e-10,0.0,0.0035125618,2
