timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
25760000,-0.0034621097,-0.0063915877,0.00026631186,4000,0,-0.31985965,-0.14799534,-9.9345,4000,0,0,1,1
25764000,-0.003195794,-0.0034621095,0.00026631326,4000,0,-0.31028283,-0.16475475,-9.92612,4000,0,0,1,1
25768000,-2.6005567e-10,-0.003994742,0.0005326365,4000,0,-0.30788863,-0.16954315,-9.918938,4000,0,0,1,1
25772000,0.0013315808,-0.005592639,0.0005326339,4000,0,-0.31387413,-0.16595183,-9.91774,4000,0,0,1,1
25776000,-0.00026631527,-0.00479369,-2.7078644e-09,4000,0,-0.30908573,-0.14560112,-9.909361,4000,0,0,1,1
25784000,-0.0015978974,-0.0047936896,-0.00053263316,4000,0,-0.31028283,-0.1384185,-9.906966,4000,0,0,1,1
25788000,-0.0018642147,-0.005326322,0.0005326321,4000,0,-0.31626832,-0.17074023,-9.930908,4000,0,0,1,1
25792000,-0.0026631614,-0.006924219,0.0007989479,4000,0,-0.30310023,-0.17672573,-9.91774,4000,0,0,1,1
25800000,-0.0018642118,-0.007723169,-0.00079894415,4000,0,-0.33063355,-0.1192649,-9.910557,4000,0,0,1,1
25808000,0.001065265,-0.0053263223,-0.00053263037,4000,0,-0.30908573,-0.14320692,-9.905769,4000,0,0,1,1
25812000,-0.0005326314,-0.005858955,-0.0010652677,4000,0,-0.32225385,-0.14200981,-9.920135,4000,0,0,1,1
25816000,-0.0018642119,-0.005592639,-0.0015978997,4000,0,-0.31267703,-0.14679824,-9.9345,4000,0,0,1,1
25820000,-0.0021305277,-0.003728426,-0.0018642147,4000,0,-0.29112926,-0.14081271,-9.947668,4000,0,0,1,1
25824000,-0.0031957934,-0.0034621092,-0.002130531,4000,0,-0.30788863,-0.1372214,-9.958441,4000,0,0,1,1
25832000,-0.0021305308,-0.0037284254,9.2786684e-10,4000,0,-0.34499875,-0.16834605,-9.932106,4000,0,0,1,1
25836000,-0.002396845,-0.004527375,1.5739725e-10,4000,0,-0.34619585,-0.1587692,-9.906966,4000,0,0,1,1
25840000,-0.0023968464,-0.005592639,0.0007989492,4000,0,-0.33063355,-0.10849102,-9.918938,4000,0,0,1,1
25848000,4.1845323e-09,-0.0050600064,-0.001597895,4000,0,-0.32823935,-0.1420098,-9.920134,4000,0,0,1,1
25852000,-0.00026631268,-0.006924219,-0.004261059,4000,0,-0.33661908,-0.19587934,-9.92612,4000,0,0,1,1
25856000,-0.0007989468,-0.008788433,-0.0061252723,4000,0,-0.32943645,-0.21383587,-9.935697,4000,0,0,1,1
25860000,-0.0015978956,-0.0074568503,-0.0055926414,4000,0,-0.32345095,-0.16834605,-9.947668,4000,0,0,1,1
25864000,-0.0015979024,-0.0061252695,-0.0023968457,4000,0,-0.29831186,-0.14919244,-9.94647,4000,0,0,1,1
25872000,0.0010652689,-0.0031957938,-0.0031957922,4000,0,-0.31147993,-0.13003881,-9.933302,4000,0,0,1,1
25876000,-0.0015978954,-0.0013315781,-0.0026631635,4000,0,-0.31626832,-0.16475475,-9.94647,4000,0,0,1,1
25880000,-0.0018642137,-0.0013315796,-0.0010652648,4000,0,-0.30070606,-0.16355765,-9.945274,4000,0,0,1,1
25884000,-8.5109136e-10,-0.002396845,1.447577e-09,4000,0,-0.30070606,-0.11327941,-9.936893,4000,0,0,1,1
25888000,2.1277283e-10,-0.0034621095,-0.00026631623,4000,0,-0.32105675,-0.09173159,-9.92971,4000,0,0,1,1
25892000,-0.002130529,-0.0029294775,-0.00053263485,4000,0,-0.32704225,-0.10489968,-9.945274,4000,0,0,1,1
25896000,-0.0037284272,-0.0015978955,0.00079894596,4000,0,-0.33542195,-0.14320692,-9.947668,4000,0,0,1,1
25900000,-0.0018642134,-0.0007989475,0.0010652647,4000,0,-0.33901325,-0.16236052,-9.918938,4000,0,0,1,1
25904000,-0.0002663158,-0.0015978963,0.0007989494,4000,0,-0.32704225,-0.1276446,-9.914148,4000,0,0,1,1
25908000,-0.001597896,-0.0037284265,0.00026631556,4000,0,-0.32225385,-0.10130839,-9.938091,4000,0,0,1,1
25912000,-0.0031957917,-0.0055926405,-0.0010652657,4000,0,-0.32345095,-0.09771707,-9.953653,4000,0,0,1,1
25920000,-1.98588e-09,-0.0037284251,0.0010652674,4000,0,-0.31267703,-0.14560112,-9.921331,4000,0,0,1,1
25924000,0.00053263403,-0.0039947424,-0.00026631553,4000,0,-0.31387413,-0.15158664,-9.94647,4000,0,0,1,1
25928000,0.0010652649,-0.0055926396,-0.00053263205,4000,0,-0.31147993,-0.15278372,-9.960836,4000,0,0,1,1
25936000,-1.6785418e-09,-0.007723168,0.0010652591,4000,0,-0.31985965,-0.1396156,-9.9285145,4000,0,0,1,1
25944000,-0.0013315789,-0.00559264,0.00026631748,4000,0,-0.33781615,-0.11208232,-9.941683,4000,0,0,1,1
25952000,0.0010652653,-0.00479369,-0.0005326317,4000,0,-0.31746542,-0.15398082,-9.908163,4000,0,0,1,1
25956000,0.0007989495,-0.0037284258,-0.0010652648,4000,0,-0.30908573,-0.16954315,-9.910557,4000,0,0,1,1
25960000,0.00026631623,-0.002663161,-0.0007989489,4000,0,-0.31028283,-0.16236052,-9.916543,4000,0,0,1,1
25964000,-0.001597896,-0.0023968446,-0.0015978985,4000,0,-0.31387413,-0.1228562,-9.915346,4000,0,0,1,1
25968000,-0.0021305294,-0.004261059,-0.0029294773,4000,0,-0.30908573,-0.11447651,-9.923725,4000,0,0,1,1
25972000,-0.001331583,-0.005858956,-0.0023968427,4000,0,-0.30908573,-0.1216591,-9.942879,4000,0,0,1,1
25980000,-7.565258e-10,-0.004527375,-0.00026631542,4000,0,-0.31866252,-0.13003881,-9.914148,4000,0,0,1,1
25984000,-0.00026631542,-0.0055926396,-0.000798949,4000,0,-0.30908573,-0.13363011,-9.892601,4000,0,0,1,1
25992000,-0.00026631315,-0.003994743,-0.0029294775,4000,0,-0.31267703,-0.1180678,-9.904572,4000,0,0,1,1
25996000,-0.0015978997,-0.0045273737,-0.0010652663,4000,0,-0.31387413,-0.1276446,-9.911755,4000,0,0,1,1
26000000,-0.0037284316,-0.0055926368,0.0023968422,4000,0,-0.32823935,-0.14440402,-9.932105,4000,0,0,1,1
26008000,-0.0007989471,-0.005858954,0.0023968492,4000,0,-0.33063355,-0.13243303,-9.9345,4000,0,0,1,1
26012000,-0.00079894636,-0.0085221175,0.0023968455,4000,0,-0.33302775,-0.15158664,-9.924923,4000,0,0,1,1
26016000,-0.0007989393,-0.009587381,-0.0005326322,4000,0,-0.34380165,-0.17074023,-9.935697,4000,0,0,1,1
26020000,-0.0002663151,-0.008255801,-0.00079894724,4000,0,-0.33063355,-0.17313442,-9.965624,4000,0,0,1,1
26024000,-0.00079895364,-0.005592639,0.0013315789,4000,0,-0.32225385,-0.14320691,-9.978791,4000,0,0,1,1
26028000,-0.0015978963,-0.00559264,0.001065263,4000,0,-0.33542195,-0.1396156,-9.944077,4000,0,0,1,1
26032000,-0.0018642128,-0.007723168,0.0013315812,4000,0,-0.34739292,-0.16116342,-9.904572,4000,0,0,1,1
26036000,-0.0034621083,-0.0069242204,0.00053262763,4000,0,-0.35218135,-0.17193733,-9.905769,4000,0,0,1,1
26040000,-0.0037284193,-0.005326326,-0.0023968478,4000,0,-0.34380165,-0.13363011,-9.908163,4000,0,0,1,1
26044000,-0.0007989485,-0.0047936924,-0.0021305245,4000,0,-0.33901325,-0.08574608,-9.908163,4000,0,0,1,1
26048000,0.0015978955,-0.0023968464,-0.00026631297,4000,0,-0.34140745,-0.095322885,-9.927317,4000,0,0,1,1
26052000,0.0010652647,-0.002396845,-0.00026631658,4000,0,-0.32345095,-0.1180678,-9.936893,4000,0,0,1,1
26056000,-0.000532633,-0.0061252713,0.00026631344,4000,0,-0.31028283,-0.14320692,-9.939288,4000,0,0,1,1
26060000,-0.00053263654,-0.0069242185,0.002396845,4000,0,-0.29950896,-0.17433153,-9.935697,4000,0,0,1,1
26064000,-0.0018642176,-0.005060007,0.0037284226,4000,0,-0.28394657,-0.17313442,-9.911755,4000,0,0,1,1
26068000,-0.0034621083,-0.004261062,0.002130526,4000,0,-0.26958138,-0.14440401,-9.900981,4000,0,0,1,1
26072000,-0.0013315775,-0.0042610597,2.9517333e-09,4000,0,-0.2731727,-0.1408127,-9.915346,4000,0,0,1,1
26076000,0.00026631803,-0.0037284268,-0.0013315788,4000,0,-0.31028283,-0.156375,-9.9345,4000,0,0,1,1
26080000,4.7282855e-10,-0.002663161,-0.0013315808,4000,0,-0.31746542,-0.17672572,-9.924923,4000,0,0,1,1
26084000,0.0002663146,-0.0039947424,-0.000266316,4000,0,-0.30070606,-0.16834605,-9.898587,4000,0,0,1,1
26088000,0.0010652649,-0.0053263223,-0.0005326314,4000,0,-0.31147993,-0.1420098,-9.91774,4000,0,0,1,1
26092000,0.00053263165,-0.0034621095,-3.4412234e-10,4000,0,-0.29950896,-0.1551779,-9.948865,4000,0,0,1,1
26096000,-0.0010652657,-0.0023968453,0.0010652628,4000,0,-0.2731727,-0.1587692,-9.94647,4000,0,0,1,1
26100000,-0.0021305296,-0.0023968453,0.00133158,4000,0,-0.28873506,-0.16714895,-9.935697,4000,0,0,1,1
26104000,-0.002663161,-0.0034621095,0.0015978971,4000,0,-0.31507123,-0.156375,-9.938091,4000,0,0,1,1
26112000,-0.0029294763,-0.005326323,0.00053263217,4000,0,-0.30549443,-0.1216591,-9.930908,4000,0,0,1,1
26116000,-0.0007989474,-0.0031957943,-0.00026631448,4000,0,-0.28753793,-0.1192649,-9.923725,4000,0,0,1,1
26124000,-0.0005326328,-0.003728426,0.00026631626,4000,0,-0.30788863,-0.1551779,-9.891403,4000,0,0,1,1
26128000,0.0007989485,-0.0042610588,0.0002663178,4000,0,-0.28514376,-0.11088522,-9.899784,4000,0,0,1,1
26132000,0.00079895026,-0.0042610583,-0.0010652648,4000,0,-0.2779611,-0.11447651,-9.945274,4000,0,0,1,1
26136000,0.0005326331,-0.0050600055,-0.0018642137,4000,0,-0.31387413,-0.13123591,-9.954851,4000,0,0,1,1
26140000,-0.00079895084,-0.005326322,-0.00053263473,4000,0,-0.33302775,-0.1420098,-9.9285145,4000,0,0,1,1
26144000,-0.0026631635,-0.004793689,0.00079894497,4000,0,-0.31626832,-0.15278372,-9.938091,4000,0,0,1,1
26148000,-0.0034621106,-0.0050600055,0.0015978956,4000,0,-0.31746542,-0.13123593,-9.96323,4000,0,0,1,1
26152000,-0.0034621092,-0.0058589554,0.0015978977,4000,0,-0.33901325,-0.13123593,-9.95126,4000,0,0,1,1
26156000,-0.0026631586,-0.006657904,0.00026631853,4000,0,-0.35098425,-0.1372214,-9.923725,4000,0,0,1,1
26160000,-0.002663163,-0.006657902,0.0010652646,4000,0,-0.33302775,-0.14799534,-9.92612,4000,0,0,1,1
26164000,-0.0034621106,-0.006924219,0.001597895,4000,0,-0.31387413,-0.16116342,-9.953653,4000,0,0,1,1
26168000,-0.0029294733,-0.0063915895,-0.00026631562,4000,0,-0.31147993,-0.13363011,-9.966822,4000,0,0,1,1
26172000,-0.0010652645,-0.0034621097,-0.00026631512,4000,0,-0.29711473,-0.13123591,-9.9524555,4000,0,0,1,1
26176000,0.0013315807,-0.0015978971,-0.00026631405,4000,0,-0.29591763,-0.156375,-9.942879,4000,0,0,1,1
26180000,0.0021305291,-0.003728426,-0.0002663167,4000,0,-0.31507123,-0.17433153,-9.947668,4000,0,0,1,1
26184000,-0.0005326344,-0.007989486,0.001065258,4000,0,-0.32704225,-0.16834605,-9.938091,4000,0,0,1,1
26188000,-0.0021305303,-0.009321065,0.0015978928,4000,0,-0.33183065,-0.1240533,-9.922528,4000,0,0,1,1
26196000,-0.0026631576,-0.006657904,-0.0007989518,4000,0,-0.34140745,-0.14919244,-9.941683,4000,0,0,1,1
26200000,-0.0031957948,-0.0037284251,-3.8477013e-09,4000,0,-0.32823935,-0.18031706,-9.932106,4000,0,0,1,1
26208000,-0.0047936877,-0.0066579045,0.000798952,4000,0,-0.30190313,-0.1108852,-9.9129505,4000,0,0,1,1
26212000,-0.002130528,-0.0053263227,3.6896657e-09,4000,0,-0.30788863,-0.12884171,-9.923725,4000,0,0,1,1
26216000,-0.0005326295,-0.0023968464,-0.001597896,4000,0,-0.31626832,-0.16236053,-9.910558,4000,0,0,1,1
26220000,1.2766371e-09,-0.0023968455,-0.0031957934,4000,0,-0.31387413,-0.19348514,-9.911755,4000,0,0,1,1
26224000,-0.00026631885,-0.0037284258,-0.0015978973,4000,0,-0.31387413,-0.17792284,-9.9345,4000,0,0,1,1
26228000,-0.0013315838,-0.005060005,0.0002663149,4000,0,-0.29472053,-0.1372214,-9.947668,4000,0,0,1,1
26232000,-0.0010652646,-0.0069242185,0.00026631734,4000,0,-0.28035527,-0.15398082,-9.953653,4000,0,0,1,1
26236000,-0.0007989472,-0.007723167,-0.00026631536,4000,0,-0.30788863,-0.17193735,-9.940485,4000,0,0,1,1
26240000,-0.00079894497,-0.0066579035,-0.0015978973,4000,0,-0.32584515,-0.17313443,-9.935697,4000,0,0,1,1
26248000,-0.0013315834,-0.005060005,-0.00053263304,4000,0,-0.30429733,-0.1384185,-9.936893,4000,0,0,1,1
26252000,-0.0005326314,-0.002929478,-0.00079894805,4000,0,-0.30788863,-0.14919244,-9.906966,4000,0,0,1,1
26256000,-0.0005326308,-0.0013315808,-0.0018642133,4000,0,-0.31267703,-0.14560112,-9.908163,4000,0,0,1,1
26260000,-0.0021305312,-0.003994741,-0.00026631643,4000,0,-0.31746542,-0.1384185,-9.938091,4000,0,0,1,1
26264000,-0.003994744,-0.005858954,0.0013315795,4000,0,-0.31507123,-0.16475475,-9.947668,4000,0,0,1,1
26268000,-0.002663161,-0.0042610588,0.00079894887,4000,0,-0.31147993,-0.16834605,-9.944077,4000,0,0,1,1
26272000,0.0005326353,-0.004527376,-0.0013315759,4000,0,-0.32105675,-0.13602431,-9.94647,4000,0,0,1,1
26276000,0.0007989478,-0.006657903,-0.001597897,4000,0,-0.31866252,-0.12525038,-9.932105,4000,0,0,1,1
26280000,0.0005326273,-0.006125272,0.0007989478,4000,0,-0.31147993,-0.15158664,-9.915346,4000,0,0,1,1
26284000,0.0005326304,-0.005060006,0.001597897,4000,0,-0.33183065,-0.17911994,-9.920134,4000,0,0,1,1
26288000,-0.0005326285,-0.0053263223,-0.00053263427,4000,0,-0.33901325,-0.17074023,-9.9285145,4000,0,0,1,1
26292000,-0.0002663123,-0.0047936905,-0.0026631607,4000,0,-0.31387413,-0.14081271,-9.933302,4000,0,0,1,1
26296000,0.00053263165,-0.0045273756,-0.002130528,4000,0,-0.31507123,-0.15038954,-9.94647,4000,0,0,1,1
26300000,-0.0013315831,-0.0055926386,-0.0010652676,4000,0,-0.33901325,-0.1599663,-9.951259,4000,0,0,1,1
26308000,-0.0015978978,-0.005060006,-0.0002663137,4000,0,-0.32225385,-0.18151416,-9.915346,4000,0,0,1,1
26312000,0.0007989477,-0.007456852,5.189175e-09,4000,0,-0.33063355,-0.15398082,-9.929711,4000,0,0,1,1
26316000,0.001331582,-0.0071905362,-0.00053263095,4000,0,-0.31866252,-0.13123591,-9.940485,4000,0,0,1,1
26320000,0.00026631777,-0.0050600055,-0.0010652662,4000,0,-0.30070606,-0.13243301,-9.930908,4000,0,0,1,1
26324000,-0.0021305305,-0.004261058,-0.0002663202,4000,0,-0.28873503,-0.17193733,-9.904572,4000,0,0,1,1
26328000,-0.0042610597,-0.0047936896,0.0002663134,4000,0,-0.28394657,-0.18271126,-9.905769,4000,0,0,1,1
26332000,-0.0031957908,-0.005592641,-0.001331578,4000,0,-0.30310023,-0.1420098,-9.945274,4000,0,0,1,1
26336000,-0.0015978946,-0.0047936924,-0.002396843,4000,0,-0.32584518,-0.14919244,-9.960836,4000,0,0,1,1
26340000,-0.0013315821,-0.0045273746,-0.0013315805,4000,0,-0.32943645,-0.16834605,-9.932106,4000,0,0,1,1
26344000,-0.0013315814,-0.0037284256,-0.00053263275,4000,0,-0.31507123,-0.16834605,-9.898587,4000,0,0,1,1
26348000,-0.0015978955,-0.003994743,-0.0015978973,4000,0,-0.30549443,-0.16116342,-9.88901,4000,0,0,1,1
26352000,-0.002663162,-0.005858955,-0.0015978975,4000,0,-0.31147993,-0.1384185,-9.909361,4000,0,0,1,1
26356000,-0.0034621179,-0.006924216,0.0021305284,4000,0,-0.31387413,-0.1420098,-9.927317,4000,0,0,1,1
26360000,-0.00026631905,-0.00798948,0.0037284344,4000,0,-0.32225385,-0.1396156,-9.920134,4000,0,0,1,1
26364000,0.0023968497,-0.0069242166,0.0015979039,4000,0,-0.34380165,-0.14440402,-9.922528,4000,0,0,1,1
26368000,1.0402229e-09,-0.004261059,0.0005326288,4000,0,-0.3533785,-0.15278372,-9.935697,4000,0,0,1,1
26376000,-0.0018642131,-0.005592639,0.0005326344,4000,0,-0.33542195,-0.100111276,-9.9285145,4000,0,0,1,1
26384000,-0.003994739,-0.00692422,-0.00106527,4000,0,-0.29232633,-0.19348514,-9.920134,4000,0,0,1,1
26388000,-0.0042610574,-0.0050600064,-0.001331584,4000,0,-0.29112923,-0.17433153,-9.911755,4000,0,0,1,1
26392000,-0.0018642123,-0.0034621106,-0.001331579,4000,0,-0.30549443,-0.13602431,-9.911755,4000,0,0,1,1
26400000,0.0018642108,-0.006391588,0.0002663177,4000,0,-0.33183065,-0.1587692,-9.921331,4000,0,0,1,1
26404000,0.0010652647,-0.006924219,0.000266314,4000,0,-0.33183065,-0.14919244,-9.918938,4000,0,0,1,1
26408000,4.728286e-10,-0.0053263223,-1.9842763e-09,4000,0,-0.29831186,-0.16595185,-9.9345,4000,0,0,1,1
26416000,-0.002130531,-0.006924219,0.0015978955,4000,0,-0.33063355,-0.1348272,-9.947668,4000,0,0,1,1
26424000,-0.0039947424,-0.0066579045,0.002396841,4000,0,-0.34859002,-0.13243303,-9.916543,4000,0,0,1,1
26432000,-0.0037284247,-0.005326323,0.0002663166,4000,0,-0.33422485,-0.15398082,-9.896193,4000,0,0,1,1
26440000,-0.0039947424,-0.004527375,-1.6393507e-09,4000,0,-0.32105675,-0.16595185,-9.9285145,4000,0,0,1,1
26444000,-0.002130529,-0.0031957943,-0.00026631518,4000,0,-0.33302775,-0.1228562,-9.9345,4000,0,0,1,1
26448000,0.0005326334,-0.0031957948,-0.0013315779,4000,0,-0.3581669,-0.1575721,-9.924923,4000,0,0,1,1
26456000,0.003462108,-0.0047936914,-0.000798947,4000,0,-0.31387413,-0.15158664,-9.942879,4000,0,0,1,1
26460000,0.0015978948,-0.004527376,0.0005326296,4000,0,-0.29112923,-0.1372214,-9.956047,4000,0,0,1,1
26464000,-0.0015978976,-0.005060007,0.0010652595,4000,0,-0.29352343,-0.13363011,-9.954851,4000,0,0,1,1
26468000,-0.002130528,-0.0050600064,0.00026631515,4000,0,-0.31746542,-0.14200981,-9.939287,4000,0,0,1,1
26472000,-0.0013315795,-0.004261059,-0.00053263153,4000,0,-0.33781615,-0.1551779,-9.91774,4000,0,0,1,1
26476000,-0.0005326297,-0.004527376,-0.0023968436,4000,0,-0.33302775,-0.1192649,-9.904572,4000,0,0,1,1
26480000,0.0007989523,-0.0031957952,-0.004261057,4000,0,-0.32105675,-0.10609678,-9.911755,4000,0,0,1,1
26484000,0.00079894706,-0.0023968457,-0.0018642128,4000,0,-0.32704228,-0.1372214,-9.9345,4000,0,0,1,1
26488000,-0.0002663199,-0.0042610588,0.0013315793,4000,0,-0.31746542,-0.1599663,-9.947668,4000,0,0,1,1
26492000,-0.0002663178,-0.0055926396,0.002929478,4000,0,-0.30549443,-0.16116342,-9.936893,4000,0,0,1,1
26496000,-0.0007989454,-0.006125272,0.0015978958,4000,0,-0.30908573,-0.1372214,-9.918938,4000,0,0,1,1
26500000,-0.001864207,-0.0061252727,-0.001331583,4000,0,-0.30908573,-0.1168707,-9.920134,4000,0,0,1,1
26504000,-0.0002663175,-0.0066579035,-0.000798945,4000,0,-0.32704225,-0.13123593,-9.92971,4000,0,0,1,1
26512000,0.00079895154,-0.0053263213,-0.0015978987,4000,0,-0.32704225,-0.17792284,-9.92971,4000,0,0,1,1
26520000,-0.0021305312,-0.0031957924,0.0007989471,4000,0,-0.35218135,-0.12884171,-9.948864,4000,0,0,1,1
26528000,-0.0002663127,-0.0034621104,-0.002929477,4000,0,-0.31147993,-0.1551779,-9.95126,4000,0,0,1,1
26532000,-0.00026631443,-0.006125272,-0.006657902,4000,0,-0.31028283,-0.14679824,-9.935697,4000,0,0,1,1
26536000,-0.0002663231,-0.0085221175,-0.005858955,4000,0,-0.33901325,-0.1216591,-9.909361,4000,0,0,1,1
26540000,-0.00079895597,-0.007723167,-0.002663163,4000,0,-0.34739292,-0.13243301,-9.906966,4000,0,0,1,1
26544000,-0.0010652648,-0.005592639,-0.0018642143,4000,0,-0.32105675,-0.14679824,-9.908163,4000,0,0,1,1
26548000,-0.0010652634,-0.0021305291,-0.0013315819,4000,0,-0.32225385,-0.15398082,-9.894995,4000,0,0,1,1
26552000,-0.00053263246,-0.0010652647,-0.00053263234,4000,0,-0.33183065,-0.1551779,-9.914148,4000,0,0,1,1
26556000,-0.00079894916,-0.0029294775,0.0005326325,4000,0,-0.31267703,-0.1348272,-9.938091,4000,0,0,1,1
26560000,-0.0034621102,-0.00479369,0.0015978947,4000,0,-0.29831183,-0.14320691,-9.932106,4000,0,0,1,1
26568000,-0.0026631595,-0.010120012,0.00026632327,4000,0,-0.31507123,-0.13602431,-9.950062,4000,0,0,1,1
26576000,-0.003728429,-0.006391587,0.002130525,4000,0,-0.30429733,-0.09891417,-9.939287,4000,0,0,1,1
26584000,-0.0015978948,-0.0039947433,-0.0005326318,4000,0,-0.28155237,-0.14679824,-9.939287,4000,0,0,1,1
26588000,-0.002130529,-0.0055926396,-0.0010652647,4000,0,-0.2635959,-0.16954315,-9.927317,4000,0,0,1,1
26592000,-0.0021305282,-0.0050600064,-0.0015978974,4000,0,-0.29591763,-0.17552863,-9.902178,4000,0,0,1,1
26600000,-0.0039947405,-0.00079894817,-0.00292948,4000,0,-0.31267703,-0.1180678,-9.920134,4000,0,0,1,1
26604000,-0.0023968462,-0.0015978974,-0.0021305277,4000,0,-0.29711473,-0.1264475,-9.924923,4000,0,0,1,1
26608000,-0.0007989499,-0.0031957943,-0.0013315786,4000,0,-0.32704225,-0.13363011,-9.930908,4000,0,0,1,1
26612000,-0.0007989493,-0.0037284258,-0.0007989484,4000,0,-0.34499875,-0.1360243,-9.921331,4000,0,0,1,1
26616000,-0.002130531,-0.003195793,0.0005326304,4000,0,-0.34619585,-0.12884171,-9.905769,4000,0,0,1,1
26624000,-0.001597896,-0.0013315814,-0.0010652649,4000,0,-0.31626832,-0.1551779,-9.904572,4000,0,0,1,1
26632000,-0.0021305296,-0.0013315803,-1.178062e-10,4000,0,-0.30070606,-0.1396156,-9.911755,4000,0,0,1,1
26636000,-0.00079894846,-0.001864213,9.36762e-10,4000,0,-0.32345095,-0.1587692,-9.915346,4000,0,0,1,1
26640000,-0.00079894916,-0.0042610583,0.0010652653,4000,0,-0.32943645,-0.1384185,-9.918938,4000,0,0,1,1
26648000,0.0015978981,-0.006125271,0.00026631926,4000,0,-0.29831186,-0.1168707,-9.894995,4000,0,0,1,1
26652000,0.0013315803,-0.007723167,0.0005326307,4000,0,-0.31626832,-0.13482721,-9.9129505,4000,0,0,1,1
26656000,-0.00026631425,-0.0066579026,-0.00026631993,4000,0,-0.32943645,-0.14440402,-9.92612,4000,0,0,1,1
26660000,-0.0010652633,-0.0053263223,-0.0007989504,4000,0,-0.32464805,-0.12525038,-9.950062,4000,0,0,1,1
26664000,-0.0015978982,-0.0047936896,-1.2184542e-09,4000,0,-0.32345095,-0.1216591,-9.947668,4000,0,0,1,1
26672000,-1.0875059e-09,-0.0042610583,0.001597898,4000,0,-0.31985965,-0.16475475,-9.904572,4000,0,0,1,1
26680000,0.0015979003,-0.0082558,0.0015978977,4000,0,-0.32345095,-0.13243301,-9.947668,4000,0,0,1,1
26684000,-0.0005326292,-0.0071905362,0.00026631073,4000,0,-0.31267703,-0.14799534,-9.932106,4000,0,0,1,1
26688000,-0.0021305296,-0.005060006,0.00026631184,4000,0,-0.28035527,-0.1587692,-9.922529,4000,0,0,1,1
26692000,-0.0021305308,-0.003994742,0.0010652638,4000,0,-0.2623988,-0.16355765,-9.915346,4000,0,0,1,1
26696000,-0.0015978958,-0.003994743,0.00026631678,4000,0,-0.28274947,-0.14799534,-9.914148,4000,0,0,1,1
26700000,-0.000532629,-0.0045273765,-0.0021305277,4000,0,-0.32943645,-0.10609678,-9.935697,4000,0,0,1,1
26704000,-0.0021305298,-0.0053263213,-0.0021305312,4000,0,-0.3629553,-0.115673594,-9.929711,4000,0,0,1,1
26708000,-0.0045273765,-0.0047936877,-0.0010652695,4000,0,-0.3581669,-0.13003881,-9.909361,4000,0,0,1,1
26712000,-0.0026631616,-0.005858956,-0.0010652603,4000,0,-0.34260455,-0.1384185,-9.91774,4000,0,0,1,1
26716000,-0.001331582,-0.006924219,-0.00053262885,4000,0,-0.32704225,-0.15278372,-9.9345,4000,0,0,1,1
26724000,-0.0005326319,-0.0029294782,-0.0010652636,4000,0,-0.31387413,-0.14320692,-9.9285145,4000,0,0,1,1
26728000,-0.00053263566,-0.0066579026,0.0010652653,4000,0,-0.32464805,-0.14919244,-9.929711,4000,0,0,1,1
26736000,-0.0039947364,-0.007456854,-0.0018642186,4000,0,-0.32943645,-0.1384185,-9.927317,4000,0,0,1,1
26744000,-0.00053263275,-0.004527375,2.7343123e-09,4000,0,-0.3557727,-0.1228562,-9.957245,4000,0,0,1,1
26752000,-3.8062695e-09,-0.0061252713,0.00079894945,4000,0,-0.33183065,-0.15158664,-9.962032,4000,0,0,1,1
26756000,0.0021305217,-0.0034621092,0.0042610625,4000,0,-0.31626832,-0.1587692,-9.940485,4000,0,0,1,1
26760000,0.0021305264,-0.0021305298,0.005060007,4000,0,-0.31866252,-0.1192649,-9.932105,4000,0,0,1,1
26764000,0.00026632028,-0.0034621109,0.0023968427,4000,0,-0.33781615,-0.1240533,-9.9285145,4000,0,0,1,1
26768000,-0.00053262967,-0.0037284265,0.00026631518,4000,0,-0.34021035,-0.15158664,-9.929711,4000,0,0,1,1
26776000,-0.0013315822,-0.007723168,0.0010652646,4000,0,-0.32704228,-0.13243301,-9.924923,4000,0,0,1,1
26780000,-0.0007989509,-0.008522117,0.002130531,4000,0,-0.30190313,-0.10849099,-9.9129505,4000,0,0,1,1
26784000,0.00026631638,-0.0066579026,0.0015978994,4000,0,-0.28394657,-0.13123591,-9.920134,4000,0,0,1,1
26788000,0.00026631675,-0.0055926396,0.0010652647,4000,0,-0.29591763,-0.1372214,-9.916543,4000,0,0,1,1
26792000,-1.8913159e-10,-0.005060006,0.0010652641,4000,0,-0.31746542,-0.13482721,-9.892601,4000,0,0,1,1
26800000,-0.0021305282,-0.00559264,0.00079894654,4000,0,-0.33183065,-0.1575721,-9.9285145,4000,0,0,1,1
26808000,-0.0010652642,-0.004527375,-0.00053263165,4000,0,-0.29472053,-0.1216591,-9.936893,4000,0,0,1,1
26812000,-0.0007989486,-0.0053263223,-0.0005326317,4000,0,-0.30788863,-0.13123593,-9.953653,4000,0,0,1,1
26816000,-0.0010652655,-0.004527375,-7.6461876e-10,4000,0,-0.32464805,-0.15158664,-9.935697,4000,0,0,1,1
26820000,-0.0029294793,-0.0031957934,0.0010652612,4000,0,-0.31507123,-0.13482721,-9.899784,4000,0,0,1,1
